season,gameweek,date,home_norm,away_norm,home_goals,away_goals,home_squad_size,home_available_count,home_injured_count,home_doubtful_count,home_availability_pct,home_avg_chance_of_playing,home_expected_minutes_pct,home_missing_attack_quality,home_available_attack_quality,home_attack_quality_pct,away_squad_size,away_available_count,away_injured_count,away_doubtful_count,away_availability_pct,away_avg_chance_of_playing,away_expected_minutes_pct,away_missing_attack_quality,away_available_attack_quality,away_attack_quality_pct
2023-24,2,2023-08-18,nottmforest,sheffutd,2.0,1.0,56,30,2,0,53.57142857142857,53.57142857142857,53.57142857142857,7.17,68.72,90.55211490314929,45,30,3,3,66.66666666666666,69.44444444444444,69.44444444444444,4.359999999999999,55.230000000000004,92.6833361302232
2023-24,2,2023-08-19,fulham,brentford,0.0,3.0,38,28,1,0,73.68421052631578,71.05263157894737,71.05263157894737,4.12,84.36,95.34358047016275,44,29,4,2,65.9090909090909,69.31818181818181,69.31818181818183,10.11,91.41,90.04137115839244
2023-24,2,2023-08-19,liverpool,bournemouth,3.0,1.0,42,32,2,1,76.19047619047619,75.5952380952381,75.59523809523809,0.59,145.44,99.5959734301171,41,27,2,1,65.85365853658537,66.46341463414635,66.46341463414635,9.149999999999999,80.75999999999999,89.82315648982315
2023-24,2,2023-08-19,wolves,brighton,1.0,4.0,46,29,2,1,63.04347826086957,66.84782608695652,66.84782608695652,15.12,56.580000000000005,78.9121338912134,47,28,9,0,59.57446808510638,59.57446808510638,59.57446808510638,33.019999999999996,68.33999999999999,67.42304656669297
2023-24,2,2023-08-19,tottenham,manutd,2.0,0.0,43,23,8,1,53.48837209302325,55.23255813953488,55.23255813953488,33.2,86.76,72.324108036012,47,28,3,3,59.57446808510638,61.702127659574465,61.702127659574465,8.64,79.75,90.22513859033828
2023-24,2,2023-08-19,mancity,newcastle,1.0,0.0,31,24,1,0,77.41935483870968,76.61290322580645,76.61290322580645,0.15,143.79,99.89578991246351,44,25,6,1,56.81818181818182,57.95454545454545,57.95454545454546,22.42,97.17,81.25261309474037
2023-24,2,2023-08-20,astonvilla,everton,4.0,0.0,44,24,8,1,54.54545454545454,56.25,56.25,23.31,83.00999999999999,78.07562076749436,34,24,4,1,70.58823529411765,72.79411764705883,72.79411764705883,11.379999999999999,73.56,86.60230751118438
2023-24,2,2023-08-20,westham,chelsea,3.0,1.0,34,25,0,1,73.52941176470588,69.11764705882354,69.11764705882352,5.11,78.72,93.90433019205535,59,36,4,1,61.016949152542374,60.59322033898305,60.59322033898306,18.43,94.09,83.62068965517241
2023-24,2,2023-08-21,crystalpalace,arsenal,0.0,1.0,39,27,4,1,69.23076923076923,67.3076923076923,67.3076923076923,3.84,75.4,95.15396264512871,38,29,0,1,76.31578947368422,78.28947368421052,78.28947368421053,26.3,107.58999999999999,80.35700948539845
2023-24,3,2023-08-25,chelsea,luton,3.0,0.0,59,36,4,1,61.016949152542374,60.59322033898305,60.59322033898306,18.43,94.09,83.62068965517241,49,24,7,2,48.97959183673469,50.0,50.0,18.46,53.45,74.32902238909749
2023-24,3,2023-08-26,bournemouth,tottenham,0.0,2.0,41,27,2,1,65.85365853658537,66.46341463414635,66.46341463414635,9.149999999999999,80.75999999999999,89.82315648982315,43,23,8,1,53.48837209302325,55.23255813953488,55.23255813953488,33.2,86.76,72.324108036012
2023-24,3,2023-08-26,arsenal,fulham,2.0,2.0,38,29,0,1,76.31578947368422,78.28947368421052,78.28947368421053,26.3,107.58999999999999,80.35700948539845,38,28,1,0,73.68421052631578,71.05263157894737,71.05263157894737,4.12,84.36,95.34358047016275
2023-24,3,2023-08-26,brentford,crystalpalace,1.0,1.0,44,29,4,2,65.9090909090909,69.31818181818181,69.31818181818183,10.11,91.41,90.04137115839244,39,27,4,1,69.23076923076923,67.3076923076923,67.3076923076923,3.84,75.4,95.15396264512871
2023-24,3,2023-08-26,everton,wolves,0.0,1.0,34,24,4,1,70.58823529411765,72.79411764705883,72.79411764705883,11.379999999999999,73.56,86.60230751118438,46,29,2,1,63.04347826086957,66.84782608695652,66.84782608695652,15.12,56.580000000000005,78.9121338912134
2023-24,3,2023-08-26,manutd,nottmforest,3.0,2.0,47,28,3,3,59.57446808510638,61.702127659574465,61.702127659574465,8.64,79.75,90.22513859033828,56,30,2,0,53.57142857142857,53.57142857142857,53.57142857142857,7.17,68.72,90.55211490314929
2023-24,3,2023-08-26,brighton,westham,1.0,3.0,47,28,9,0,59.57446808510638,59.57446808510638,59.57446808510638,33.019999999999996,68.33999999999999,67.42304656669297,34,25,0,1,73.52941176470588,69.11764705882354,69.11764705882352,5.11,78.72,93.90433019205535
2023-24,3,2023-08-27,burnley,astonvilla,1.0,3.0,44,25,4,1,56.81818181818182,57.38636363636363,57.38636363636363,7.57,58.690000000000005,88.57530938726231,44,24,8,1,54.54545454545454,56.25,56.25,23.31,83.00999999999999,78.07562076749436
2023-24,3,2023-08-27,sheffutd,mancity,1.0,2.0,45,30,3,3,66.66666666666666,69.44444444444444,69.44444444444444,4.359999999999999,55.230000000000004,92.6833361302232,31,24,1,0,77.41935483870968,76.61290322580645,76.61290322580645,0.15,143.79,99.89578991246351
2023-24,3,2023-08-27,newcastle,liverpool,1.0,2.0,44,25,6,1,56.81818181818182,57.95454545454545,57.95454545454546,22.42,97.17,81.25261309474037,42,32,2,1,76.19047619047619,75.5952380952381,75.59523809523809,0.59,145.44,99.5959734301171
2023-24,4,2023-09-01,luton,westham,1.0,2.0,49,24,7,2,48.97959183673469,50.0,50.0,18.46,53.45,74.32902238909749,34,25,0,1,73.52941176470588,69.11764705882354,69.11764705882352,5.11,78.72,93.90433019205535
2023-24,4,2023-09-02,sheffutd,everton,2.0,2.0,45,30,3,3,66.66666666666666,69.44444444444444,69.44444444444444,4.359999999999999,55.230000000000004,92.6833361302232,34,24,4,1,70.58823529411765,72.79411764705883,72.79411764705883,11.379999999999999,73.56,86.60230751118438
2023-24,4,2023-09-02,brentford,bournemouth,2.0,2.0,44,29,4,2,65.9090909090909,69.31818181818181,69.31818181818183,10.11,91.41,90.04137115839244,41,27,2,1,65.85365853658537,66.46341463414635,66.46341463414635,9.149999999999999,80.75999999999999,89.82315648982315
2023-24,4,2023-09-02,burnley,tottenham,2.0,5.0,44,25,4,1,56.81818181818182,57.38636363636363,57.38636363636363,7.57,58.690000000000005,88.57530938726231,43,23,8,1,53.48837209302325,55.23255813953488,55.23255813953488,33.2,86.76,72.324108036012
2023-24,4,2023-09-02,chelsea,nottmforest,0.0,1.0,59,36,4,1,61.016949152542374,60.59322033898305,60.59322033898306,18.43,94.09,83.62068965517241,56,30,2,0,53.57142857142857,53.57142857142857,53.57142857142857,7.17,68.72,90.55211490314929
2023-24,4,2023-09-02,mancity,fulham,5.0,1.0,31,24,1,0,77.41935483870968,76.61290322580645,76.61290322580645,0.15,143.79,99.89578991246351,38,28,1,0,73.68421052631578,71.05263157894737,71.05263157894737,4.12,84.36,95.34358047016275
2023-24,4,2023-09-02,brighton,newcastle,3.0,1.0,47,28,9,0,59.57446808510638,59.57446808510638,59.57446808510638,33.019999999999996,68.33999999999999,67.42304656669297,44,25,6,1,56.81818181818182,57.95454545454545,57.95454545454546,22.42,97.17,81.25261309474037
2023-24,4,2023-09-03,crystalpalace,wolves,3.0,2.0,39,27,4,1,69.23076923076923,67.3076923076923,67.3076923076923,3.84,75.4,95.15396264512871,46,29,2,1,63.04347826086957,66.84782608695652,66.84782608695652,15.12,56.580000000000005,78.9121338912134
2023-24,4,2023-09-03,liverpool,astonvilla,3.0,0.0,42,32,2,1,76.19047619047619,75.5952380952381,75.59523809523809,0.59,145.44,99.5959734301171,44,24,8,1,54.54545454545454,56.25,56.25,23.31,83.00999999999999,78.07562076749436
2023-24,4,2023-09-03,arsenal,manutd,3.0,1.0,38,29,0,1,76.31578947368422,78.28947368421052,78.28947368421053,26.3,107.58999999999999,80.35700948539845,47,28,3,3,59.57446808510638,61.702127659574465,61.702127659574465,8.64,79.75,90.22513859033828
2023-24,5,2023-09-16,wolves,liverpool,1.0,3.0,46,29,2,1,63.04347826086957,66.84782608695652,66.84782608695652,15.12,56.580000000000005,78.9121338912134,42,32,2,1,76.19047619047619,75.5952380952381,75.59523809523809,0.59,145.44,99.5959734301171
2023-24,5,2023-09-16,astonvilla,crystalpalace,3.0,1.0,44,24,8,1,54.54545454545454,56.25,56.25,23.31,83.00999999999999,78.07562076749436,39,27,4,1,69.23076923076923,67.3076923076923,67.3076923076923,3.84,75.4,95.15396264512871
2023-24,5,2023-09-16,fulham,luton,1.0,0.0,38,28,1,0,73.68421052631578,71.05263157894737,71.05263157894737,4.12,84.36,95.34358047016275,49,24,7,2,48.97959183673469,50.0,50.0,18.46,53.45,74.32902238909749
2023-24,5,2023-09-16,manutd,brighton,1.0,3.0,47,28,3,3,59.57446808510638,61.702127659574465,61.702127659574465,8.64,79.75,90.22513859033828,47,28,9,0,59.57446808510638,59.57446808510638,59.57446808510638,33.019999999999996,68.33999999999999,67.42304656669297
2023-24,5,2023-09-16,tottenham,sheffutd,2.0,1.0,43,23,8,1,53.48837209302325,55.23255813953488,55.23255813953488,33.2,86.76,72.324108036012,45,30,3,3,66.66666666666666,69.44444444444444,69.44444444444444,4.359999999999999,55.230000000000004,92.6833361302232
2023-24,5,2023-09-16,westham,mancity,1.0,3.0,34,25,0,1,73.52941176470588,69.11764705882354,69.11764705882352,5.11,78.72,93.90433019205535,31,24,1,0,77.41935483870968,76.61290322580645,76.61290322580645,0.15,143.79,99.89578991246351
2023-24,5,2023-09-16,newcastle,brentford,1.0,0.0,44,25,6,1,56.81818181818182,57.95454545454545,57.95454545454546,22.42,97.17,81.25261309474037,44,29,4,2,65.9090909090909,69.31818181818181,69.31818181818183,10.11,91.41,90.04137115839244
2023-24,5,2023-09-17,bournemouth,chelsea,0.0,0.0,41,27,2,1,65.85365853658537,66.46341463414635,66.46341463414635,9.149999999999999,80.75999999999999,89.82315648982315,59,36,4,1,61.016949152542374,60.59322033898305,60.59322033898306,18.43,94.09,83.62068965517241
2023-24,5,2023-09-17,everton,arsenal,0.0,1.0,34,24,4,1,70.58823529411765,72.79411764705883,72.79411764705883,11.379999999999999,73.56,86.60230751118438,38,29,0,1,76.31578947368422,78.28947368421052,78.28947368421053,26.3,107.58999999999999,80.35700948539845
2023-24,5,2023-09-18,nottmforest,burnley,1.0,1.0,56,30,2,0,53.57142857142857,53.57142857142857,53.57142857142857,7.17,68.72,90.55211490314929,44,25,4,1,56.81818181818182,57.38636363636363,57.38636363636363,7.57,58.690000000000005,88.57530938726231
2023-24,6,2023-09-23,crystalpalace,fulham,0.0,0.0,39,27,4,1,69.23076923076923,67.3076923076923,67.3076923076923,3.84,75.4,95.15396264512871,38,28,1,0,73.68421052631578,71.05263157894737,71.05263157894737,4.12,84.36,95.34358047016275
2023-24,6,2023-09-23,luton,wolves,1.0,1.0,49,24,7,2,48.97959183673469,50.0,50.0,18.46,53.45,74.32902238909749,46,29,2,1,63.04347826086957,66.84782608695652,66.84782608695652,15.12,56.580000000000005,78.9121338912134
2023-24,6,2023-09-23,mancity,nottmforest,2.0,0.0,31,24,1,0,77.41935483870968,76.61290322580645,76.61290322580645,0.15,143.79,99.89578991246351,56,30,2,0,53.57142857142857,53.57142857142857,53.57142857142857,7.17,68.72,90.55211490314929
2023-24,6,2023-09-23,brentford,everton,1.0,3.0,44,29,4,2,65.9090909090909,69.31818181818181,69.31818181818183,10.11,91.41,90.04137115839244,34,24,4,1,70.58823529411765,72.79411764705883,72.79411764705883,11.379999999999999,73.56,86.60230751118438
2023-24,6,2023-09-23,burnley,manutd,0.0,1.0,44,25,4,1,56.81818181818182,57.38636363636363,57.38636363636363,7.57,58.690000000000005,88.57530938726231,47,28,3,3,59.57446808510638,61.702127659574465,61.702127659574465,8.64,79.75,90.22513859033828
2023-24,6,2023-09-24,arsenal,tottenham,2.0,2.0,38,29,0,1,76.31578947368422,78.28947368421052,78.28947368421053,26.3,107.58999999999999,80.35700948539845,43,23,8,1,53.48837209302325,55.23255813953488,55.23255813953488,33.2,86.76,72.324108036012
2023-24,6,2023-09-24,brighton,bournemouth,3.0,1.0,47,28,9,0,59.57446808510638,59.57446808510638,59.57446808510638,33.019999999999996,68.33999999999999,67.42304656669297,41,27,2,1,65.85365853658537,66.46341463414635,66.46341463414635,9.149999999999999,80.75999999999999,89.82315648982315
2023-24,6,2023-09-24,chelsea,astonvilla,0.0,1.0,59,36,4,1,61.016949152542374,60.59322033898305,60.59322033898306,18.43,94.09,83.62068965517241,44,24,8,1,54.54545454545454,56.25,56.25,23.31,83.00999999999999,78.07562076749436
2023-24,6,2023-09-24,liverpool,westham,3.0,1.0,42,32,2,1,76.19047619047619,75.5952380952381,75.59523809523809,0.59,145.44,99.5959734301171,34,25,0,1,73.52941176470588,69.11764705882354,69.11764705882352,5.11,78.72,93.90433019205535
2023-24,6,2023-09-24,sheffutd,newcastle,0.0,8.0,45,30,3,3,66.66666666666666,69.44444444444444,69.44444444444444,4.359999999999999,55.230000000000004,92.6833361302232,44,25,6,1,56.81818181818182,57.95454545454545,57.95454545454546,22.42,97.17,81.25261309474037
2023-24,7,2023-09-30,astonvilla,brighton,6.0,1.0,44,24,8,1,54.54545454545454,56.25,56.25,23.31,83.00999999999999,78.07562076749436,47,28,9,0,59.57446808510638,59.57446808510638,59.57446808510638,33.019999999999996,68.33999999999999,67.42304656669297
2023-24,7,2023-09-30,bournemouth,arsenal,0.0,4.0,41,27,2,1,65.85365853658537,66.46341463414635,66.46341463414635,9.149999999999999,80.75999999999999,89.82315648982315,38,29,0,1,76.31578947368422,78.28947368421052,78.28947368421053,26.3,107.58999999999999,80.35700948539845
2023-24,7,2023-09-30,everton,luton,1.0,2.0,34,24,4,1,70.58823529411765,72.79411764705883,72.79411764705883,11.379999999999999,73.56,86.60230751118438,49,24,7,2,48.97959183673469,50.0,50.0,18.46,53.45,74.32902238909749
2023-24,7,2023-09-30,manutd,crystalpalace,0.0,1.0,47,28,3,3,59.57446808510638,61.702127659574465,61.702127659574465,8.64,79.75,90.22513859033828,39,27,4,1,69.23076923076923,67.3076923076923,67.3076923076923,3.84,75.4,95.15396264512871
2023-24,7,2023-09-30,newcastle,burnley,2.0,0.0,44,25,6,1,56.81818181818182,57.95454545454545,57.95454545454546,22.42,97.17,81.25261309474037,44,25,4,1,56.81818181818182,57.38636363636363,57.38636363636363,7.57,58.690000000000005,88.57530938726231
2023-24,7,2023-09-30,westham,sheffutd,2.0,0.0,34,25,0,1,73.52941176470588,69.11764705882354,69.11764705882352,5.11,78.72,93.90433019205535,45,30,3,3,66.66666666666666,69.44444444444444,69.44444444444444,4.359999999999999,55.230000000000004,92.6833361302232
2023-24,7,2023-09-30,wolves,mancity,2.0,1.0,46,29,2,1,63.04347826086957,66.84782608695652,66.84782608695652,15.12,56.580000000000005,78.9121338912134,31,24,1,0,77.41935483870968,76.61290322580645,76.61290322580645,0.15,143.79,99.89578991246351
2023-24,7,2023-09-30,tottenham,liverpool,2.0,1.0,43,23,8,1,53.48837209302325,55.23255813953488,55.23255813953488,33.2,86.76,72.324108036012,42,32,2,1,76.19047619047619,75.5952380952381,75.59523809523809,0.59,145.44,99.5959734301171
2023-24,7,2023-10-01,nottmforest,brentford,1.0,1.0,56,30,2,0,53.57142857142857,53.57142857142857,53.57142857142857,7.17,68.72,90.55211490314929,44,29,4,2,65.9090909090909,69.31818181818181,69.31818181818183,10.11,91.41,90.04137115839244
2023-24,7,2023-10-02,fulham,chelsea,0.0,2.0,38,28,1,0,73.68421052631578,71.05263157894737,71.05263157894737,4.12,84.36,95.34358047016275,59,36,4,1,61.016949152542374,60.59322033898305,60.59322033898306,18.43,94.09,83.62068965517241
2023-24,7,2023-10-03,luton,burnley,1.0,2.0,49,24,7,2,48.97959183673469,50.0,50.0,18.46,53.45,74.32902238909749,44,25,4,1,56.81818181818182,57.38636363636363,57.38636363636363,7.57,58.690000000000005,88.57530938726231
2023-24,8,2023-10-07,luton,tottenham,0.0,1.0,49,24,7,2,48.97959183673469,50.0,50.0,18.46,53.45,74.32902238909749,43,23,8,1,53.48837209302325,55.23255813953488,55.23255813953488,33.2,86.76,72.324108036012
2023-24,8,2023-10-07,burnley,chelsea,1.0,4.0,44,25,4,1,56.81818181818182,57.38636363636363,57.38636363636363,7.57,58.690000000000005,88.57530938726231,59,36,4,1,61.016949152542374,60.59322033898305,60.59322033898306,18.43,94.09,83.62068965517241
2023-24,8,2023-10-07,everton,bournemouth,3.0,0.0,34,24,4,1,70.58823529411765,72.79411764705883,72.79411764705883,11.379999999999999,73.56,86.60230751118438,41,27,2,1,65.85365853658537,66.46341463414635,66.46341463414635,9.149999999999999,80.75999999999999,89.82315648982315
2023-24,8,2023-10-07,fulham,sheffutd,3.0,1.0,38,28,1,0,73.68421052631578,71.05263157894737,71.05263157894737,4.12,84.36,95.34358047016275,45,30,3,3,66.66666666666666,69.44444444444444,69.44444444444444,4.359999999999999,55.230000000000004,92.6833361302232
2023-24,8,2023-10-07,manutd,brentford,2.0,1.0,47,28,3,3,59.57446808510638,61.702127659574465,61.702127659574465,8.64,79.75,90.22513859033828,44,29,4,2,65.9090909090909,69.31818181818181,69.31818181818183,10.11,91.41,90.04137115839244
2023-24,8,2023-10-07,crystalpalace,nottmforest,0.0,0.0,39,27,4,1,69.23076923076923,67.3076923076923,67.3076923076923,3.84,75.4,95.15396264512871,56,30,2,0,53.57142857142857,53.57142857142857,53.57142857142857,7.17,68.72,90.55211490314929
2023-24,8,2023-10-08,brighton,liverpool,2.0,2.0,47,28,9,0,59.57446808510638,59.57446808510638,59.57446808510638,33.019999999999996,68.33999999999999,67.42304656669297,42,32,2,1,76.19047619047619,75.5952380952381,75.59523809523809,0.59,145.44,99.5959734301171
2023-24,8,2023-10-08,westham,newcastle,2.0,2.0,34,25,0,1,73.52941176470588,69.11764705882354,69.11764705882352,5.11,78.72,93.90433019205535,44,25,6,1,56.81818181818182,57.95454545454545,57.95454545454546,22.42,97.17,81.25261309474037
2023-24,8,2023-10-08,wolves,astonvilla,1.0,1.0,46,29,2,1,63.04347826086957,66.84782608695652,66.84782608695652,15.12,56.580000000000005,78.9121338912134,44,24,8,1,54.54545454545454,56.25,56.25,23.31,83.00999999999999,78.07562076749436
2023-24,8,2023-10-08,arsenal,mancity,1.0,0.0,38,29,0,1,76.31578947368422,78.28947368421052,78.28947368421053,26.3,107.58999999999999,80.35700948539845,31,24,1,0,77.41935483870968,76.61290322580645,76.61290322580645,0.15,143.79,99.89578991246351
2023-24,9,2023-10-21,liverpool,everton,2.0,0.0,42,32,2,1,76.19047619047619,75.5952380952381,75.59523809523809,0.59,145.44,99.5959734301171,34,24,4,1,70.58823529411765,72.79411764705883,72.79411764705883,11.379999999999999,73.56,86.60230751118438
2023-24,9,2023-10-21,bournemouth,wolves,1.0,2.0,41,27,2,1,65.85365853658537,66.46341463414635,66.46341463414635,9.149999999999999,80.75999999999999,89.82315648982315,46,29,2,1,63.04347826086957,66.84782608695652,66.84782608695652,15.12,56.580000000000005,78.9121338912134
2023-24,9,2023-10-21,brentford,burnley,3.0,0.0,44,29,4,2,65.9090909090909,69.31818181818181,69.31818181818183,10.11,91.41,90.04137115839244,44,25,4,1,56.81818181818182,57.38636363636363,57.38636363636363,7.57,58.690000000000005,88.57530938726231
2023-24,9,2023-10-21,mancity,brighton,2.0,1.0,31,24,1,0,77.41935483870968,76.61290322580645,76.61290322580645,0.15,143.79,99.89578991246351,47,28,9,0,59.57446808510638,59.57446808510638,59.57446808510638,33.019999999999996,68.33999999999999,67.42304656669297
2023-24,9,2023-10-21,newcastle,crystalpalace,4.0,0.0,44,25,6,1,56.81818181818182,57.95454545454545,57.95454545454546,22.42,97.17,81.25261309474037,39,27,4,1,69.23076923076923,67.3076923076923,67.3076923076923,3.84,75.4,95.15396264512871
2023-24,9,2023-10-21,nottmforest,luton,2.0,2.0,56,30,2,0,53.57142857142857,53.57142857142857,53.57142857142857,7.17,68.72,90.55211490314929,49,24,7,2,48.97959183673469,50.0,50.0,18.46,53.45,74.32902238909749
2023-24,9,2023-10-21,chelsea,arsenal,2.0,2.0,59,36,4,1,61.016949152542374,60.59322033898305,60.59322033898306,18.43,94.09,83.62068965517241,38,29,0,1,76.31578947368422,78.28947368421052,78.28947368421053,26.3,107.58999999999999,80.35700948539845
2023-24,9,2023-10-21,sheffutd,manutd,1.0,2.0,45,30,3,3,66.66666666666666,69.44444444444444,69.44444444444444,4.359999999999999,55.230000000000004,92.6833361302232,47,28,3,3,59.57446808510638,61.702127659574465,61.702127659574465,8.64,79.75,90.22513859033828
2023-24,9,2023-10-22,astonvilla,westham,4.0,1.0,44,24,8,1,54.54545454545454,56.25,56.25,23.31,83.00999999999999,78.07562076749436,34,25,0,1,73.52941176470588,69.11764705882354,69.11764705882352,5.11,78.72,93.90433019205535
2023-24,9,2023-10-23,tottenham,fulham,2.0,0.0,43,23,8,1,53.48837209302325,55.23255813953488,55.23255813953488,33.2,86.76,72.324108036012,38,28,1,0,73.68421052631578,71.05263157894737,71.05263157894737,4.12,84.36,95.34358047016275
2023-24,10,2023-10-27,crystalpalace,tottenham,1.0,2.0,39,27,4,1,69.23076923076923,67.3076923076923,67.3076923076923,3.84,75.4,95.15396264512871,43,23,8,1,53.48837209302325,55.23255813953488,55.23255813953488,33.2,86.76,72.324108036012
2023-24,10,2023-10-28,chelsea,brentford,0.0,2.0,59,36,4,1,61.016949152542374,60.59322033898305,60.59322033898306,18.43,94.09,83.62068965517241,44,29,4,2,65.9090909090909,69.31818181818181,69.31818181818183,10.11,91.41,90.04137115839244
2023-24,10,2023-10-28,arsenal,sheffutd,5.0,0.0,38,29,0,1,76.31578947368422,78.28947368421052,78.28947368421053,26.3,107.58999999999999,80.35700948539845,45,30,3,3,66.66666666666666,69.44444444444444,69.44444444444444,4.359999999999999,55.230000000000004,92.6833361302232
2023-24,10,2023-10-28,bournemouth,burnley,2.0,1.0,41,27,2,1,65.85365853658537,66.46341463414635,66.46341463414635,9.149999999999999,80.75999999999999,89.82315648982315,44,25,4,1,56.81818181818182,57.38636363636363,57.38636363636363,7.57,58.690000000000005,88.57530938726231
2023-24,10,2023-10-28,wolves,newcastle,2.0,2.0,46,29,2,1,63.04347826086957,66.84782608695652,66.84782608695652,15.12,56.580000000000005,78.9121338912134,44,25,6,1,56.81818181818182,57.95454545454545,57.95454545454546,22.42,97.17,81.25261309474037
2023-24,10,2023-10-29,westham,everton,0.0,1.0,34,25,0,1,73.52941176470588,69.11764705882354,69.11764705882352,5.11,78.72,93.90433019205535,34,24,4,1,70.58823529411765,72.79411764705883,72.79411764705883,11.379999999999999,73.56,86.60230751118438
2023-24,10,2023-10-29,astonvilla,luton,3.0,1.0,44,24,8,1,54.54545454545454,56.25,56.25,23.31,83.00999999999999,78.07562076749436,49,24,7,2,48.97959183673469,50.0,50.0,18.46,53.45,74.32902238909749
2023-24,10,2023-10-29,brighton,fulham,1.0,1.0,47,28,9,0,59.57446808510638,59.57446808510638,59.57446808510638,33.019999999999996,68.33999999999999,67.42304656669297,38,28,1,0,73.68421052631578,71.05263157894737,71.05263157894737,4.12,84.36,95.34358047016275
2023-24,10,2023-10-29,liverpool,nottmforest,3.0,0.0,42,32,2,1,76.19047619047619,75.5952380952381,75.59523809523809,0.59,145.44,99.5959734301171,56,30,2,0,53.57142857142857,53.57142857142857,53.57142857142857,7.17,68.72,90.55211490314929
2023-24,10,2023-10-29,manutd,mancity,0.0,3.0,47,28,3,3,59.57446808510638,61.702127659574465,61.702127659574465,8.64,79.75,90.22513859033828,31,24,1,0,77.41935483870968,76.61290322580645,76.61290322580645,0.15,143.79,99.89578991246351
2023-24,11,2023-11-04,fulham,manutd,0.0,1.0,38,28,1,0,73.68421052631578,71.05263157894737,71.05263157894737,4.12,84.36,95.34358047016275,47,28,3,3,59.57446808510638,61.702127659574465,61.702127659574465,8.64,79.75,90.22513859033828
2023-24,11,2023-11-04,brentford,westham,3.0,2.0,44,29,4,2,65.9090909090909,69.31818181818181,69.31818181818183,10.11,91.41,90.04137115839244,34,25,0,1,73.52941176470588,69.11764705882354,69.11764705882352,5.11,78.72,93.90433019205535
2023-24,11,2023-11-04,burnley,crystalpalace,0.0,2.0,44,25,4,1,56.81818181818182,57.38636363636363,57.38636363636363,7.57,58.690000000000005,88.57530938726231,39,27,4,1,69.23076923076923,67.3076923076923,67.3076923076923,3.84,75.4,95.15396264512871
2023-24,11,2023-11-04,everton,brighton,1.0,1.0,34,24,4,1,70.58823529411765,72.79411764705883,72.79411764705883,11.379999999999999,73.56,86.60230751118438,47,28,9,0,59.57446808510638,59.57446808510638,59.57446808510638,33.019999999999996,68.33999999999999,67.42304656669297
