game_id,date,season,home_team,away_team,actual_total,actual_margin,consensus_total_line,fanduel_total_line,draftkings_total_line,betmgm_total_line,closing_spread,target_under_win,target_over_win,target_residual,home_l5_ortg,home_l5_drtg,home_l5_pace,home_l5_efg,home_l5_tov_pct,home_l5_orb_pct,home_l5_ft_rate,away_l5_ortg,away_l5_drtg,away_l5_pace,away_l5_efg,away_l5_tov_pct,away_l5_orb_pct,away_l5_ft_rate,home_l10_ortg,home_l10_drtg,home_l10_pace,away_l10_ortg,away_l10_drtg,away_l10_pace,home_season_ortg,home_season_drtg,home_season_pace,home_season_ft_rate,home_season_tov_pct,home_season_orb_pct,away_season_ortg,away_season_drtg,away_season_pace,away_season_ft_rate,away_season_tov_pct,away_season_orb_pct,ortg_diff,drtg_diff,home_ortg_vs_away_drtg,away_ortg_vs_home_drtg,home_rest_days,away_rest_days,home_b2b,away_b2b,home_3in4,away_3in4,home_4in6,away_4in6,home_court,spread_abs,spread_squared,blowout_risk_index,close_game_flag,blowout_flag,pace_elasticity,pace_diff,home_pace_suppression_proxy,away_pace_suppression_proxy,home_def_suppression_proxy,away_def_suppression_proxy,combined_def_strength,home_opp_efg_allowed,away_opp_efg_allowed,utc_start_hour,early_game_flag,day_of_week,weekend_flag,rest_advantage,both_teams_rested
0022200636,2023-01-13,2022_23,CHI,OKC,234,-14,,,,,,,,,117.05613455192926,113.05835522110779,97.18067488912855,0.583891621499028,11.162775737488122,17.565622217127185,0.24220224747216434,121.2202048463977,114.34619669759832,99.97023295535922,0.5518123060575284,9.954969829733743,24.158890906617394,0.2632376452779957,118.27857670997757,116.64895794238056,98.93806564543922,124.35138727655779,113.48944617355517,101.16473931907551,118.27857670997757,116.64895794238056,98.93806564543922,0.2614843290338212,10.299805134637273,17.131784100307566,124.35138727655779,113.48944617355517,101.16473931907551,0.2567796703847243,10.091189917220943,24.287533742587442,-4.164070294468445,-1.2878414764905273,2.7099378543309456,8.161849625289918,2,1,0,1,1,1,1,1,1,,,,,,-1.424546077756105,-2.7895580662306685,0.19416447788922114,0.0653803302401684,0.4627763185928141,0.3769202201601123,0.4198482693764632,,,0,1,4,0,1,0
0022200639,2023-01-13,2022_23,LAC,DEN,218,-12,,,,,,,,,109.50234946699,118.73101526680213,96.38640594307549,0.4747696075823553,9.85991489462884,24.41293181930997,0.3454681920136898,123.71160543333424,108.87279498462593,97.54420211761013,0.5870790741819604,12.297873406056096,29.355100766489773,0.23169237769810583,109.50234946699,118.73101526680213,96.38640594307549,123.44413210698372,109.09298087167424,98.07542164373784,109.50234946699,118.73101526680213,96.38640594307549,0.3454681920136898,9.85991489462884,24.41293181930997,123.44413210698372,109.09298087167424,98.07542164373784,0.231051664959392,12.974684086776284,24.98179477165944,-14.209255966344244,9.858220282176205,0.6295544823640711,4.98059016653211,3,2,0,0,0,1,0,0,1,,,,,,-3.034695969657193,-1.1577961745346386,0.0,0.6127205015374073,0.08459898221319122,0.741813667691605,0.41320632495239806,,,0,1,4,0,1,1
0022200640,2023-01-13,2022_23,SAC,HOU,253,25,,,,,,,,,125.14690772657806,117.0178497244232,102.12401683930469,0.5898028294287674,11.093991266071509,22.923277356877406,0.27997032795757015,108.39803397233011,120.48987156419814,99.48566171927988,0.5109304496584512,12.588976674564442,23.551006645126712,0.25774161464635026,122.27753935058546,117.16892153197837,101.78071573471044,108.39803397233011,120.48987156419814,99.48566171927988,122.27753935058546,117.16892153197837,101.78071573471044,0.25935027329797516,11.493446909472178,23.760083093472357,108.39803397233011,120.48987156419814,99.48566171927988,0.25774161464635026,12.588976674564442,23.551006645126712,16.748873754247953,-3.472021839774939,4.657036162379924,-8.61981575209309,2,2,0,0,1,0,1,0,1,,,,,,0.8048392792922812,2.638355120024812,0.0,0.0,0.19881001837178663,0.0,0.09940500918589332,,,0,1,4,0,0,1
0022200637,2023-01-13,2022_23,MIN,PHX,237,5,,,,,,,,,119.35712332445897,114.35657699404746,98.39914796830408,0.5859032093469481,15.254215582533059,27.18331342743945,0.3311380186213822,102.78619775509924,111.43420514054844,97.76907082480778,0.4896971652256205,15.50152415897341,24.645208924139204,0.23161053039101817,119.35712332445897,114.35657699404746,98.39914796830408,101.20860946118096,111.97570937443724,96.29766580092758,119.35712332445897,114.35657699404746,98.39914796830408,0.3311380186213822,15.254215582533059,27.18331342743945,101.20860946118096,111.97570937443724,96.29766580092758,0.2064187370116722,14.277371274402798,22.385419853634108,16.57092556935973,2.9223718534990155,7.922918183910525,-11.57037923894822,2,2,0,0,0,1,0,1,1,,,,,,-1.915890603444069,0.630077143496294,0.06434230059525418,0.35657948594515576,0.37622820039683613,0.5710529906301038,0.47364059551347,,,0,1,4,0,0,1
0022200634,2023-01-13,2022_23,WAS,NYK,220,-4,,,,,,,,,110.1299580606307,114.32234233104563,100.36257390084094,0.5344701465150985,15.14945709747695,26.023724599292034,0.2677264253297018,116.65224417548879,110.57806662891706,95.4830783725248,0.5298341889697953,10.327227710606014,26.762624243746394,0.3081087474848049,110.1299580606307,114.32234233104563,100.36257390084094,116.65224417548879,110.57806662891706,95.4830783725248,110.1299580606307,114.32234233104563,100.36257390084094,0.2677264253297018,15.14945709747695,26.023724599292034,116.65224417548879,110.57806662891706,95.4830783725248,0.3081087474848049,10.327227710606014,26.762624243746394,-6.52228611485809,3.7442757021285757,-0.4481085682863579,2.3299018444431567,2,2,0,0,1,1,0,0,1,,,,,,-2.077173863317128,4.879495528316141,0.06776576689543674,0.44219333710829434,0.3785105112636245,0.6281288914055295,0.503319701334577,,,0,1,4,0,0,1
0022200638,2023-01-13,2022_23,UTA,ORL,220,4,,,,,,,,,118.00825156694316,117.11858992320212,101.45368066389247,0.5448060976842958,12.216836211789547,23.921710400298686,0.2848375299153942,115.78600779511339,116.66285569208132,99.5244854316712,0.5625666521643533,12.419649197248862,20.313353301948105,0.3240368826575723,118.00825156694316,117.11858992320212,101.45368066389247,115.78600779511339,116.66285569208132,99.5244854316712,118.00825156694316,117.11858992320212,101.45368066389247,0.2848375299153942,12.216836211789547,23.921710400298686,115.78600779511339,116.66285569208132,99.5244854316712,0.3240368826575723,12.419649197248862,20.313353301948105,2.222243771829767,0.45573423112080036,1.3453958748618362,-1.332582128088731,3,3,0,0,0,1,1,1,1,,,,,,0.48908304778183265,1.929195232221275,0.0,0.0,0.19209400511985847,0.22247628719457851,0.2072851461572185,,,0,1,4,0,0,1
0022200644,2023-01-14,2022_23,TOR,ATL,217,-11,,,,,,,,,117.46483039501086,111.88286106434225,100.04467168226662,0.5073020768180718,8.032649487844616,26.036118033137818,0.32864401904701035,111.7619869332315,114.70547674517066,101.0511820061713,0.5345086239772604,11.107703294496451,17.942246112411464,0.2292182673476622,117.44815677389022,114.1692032517633,99.55940156383951,112.1192127863171,114.84140073137694,104.84048416151917,117.44815677389022,114.1692032517633,99.55940156383951,0.31599455799705073,8.329027385666684,25.943049528676426,112.1192127863171,114.84140073137694,104.84048416151917,0.23535773043497843,10.864215988710434,17.922757084169387,5.702843461779366,-2.822615680828406,2.7593536498402074,-0.12087413111075307,2,1,0,1,1,1,1,1,1,,,,,,0.5479268442189635,-1.0065103239046778,0.31171389356577495,0.029452325482934326,0.5411425957105166,0.3529682169886229,0.44705540634956975,,,0,1,5,1,1,0
0022200642,2023-01-14,2022_23,CHA,BOS,228,-16,,,,,,,,,117.5536562080772,121.66731445665505,100.83199954625802,0.565067049040839,11.897401869416878,23.39473506891232,0.25469595917175736,120.0608500958053,106.84829801513285,97.64434295083406,0.5538926475401384,10.35697042563528,23.878730176066775,0.2544600613865798,115.33738442800377,119.67200710350824,102.41089546826697,117.1005506198974,113.76507928260766,99.44150073802908,115.33738442800377,119.67200710350824,102.41089546826697,0.26421795880800575,11.862842684545237,22.05479361948707,117.1005506198974,113.76507928260766,99.44150073802908,0.27641683739883327,11.104786751335487,23.704365601197065,-2.507193887728107,14.819016441522194,10.705358192944345,-1.606464360849742,2,2,0,0,1,1,1,1,1,,,,,,-0.7618287514539617,3.1876565954239595,0.0,0.8151701984867146,0.0,0.8767801323244764,0.4383900661622382,,,0,1,5,1,0,1
0022200645,2023-01-14,2022_23,MIN,CLE,212,8,,,,,,,,,116.19537637483359,112.97314484649186,100.52628616901495,0.5830679603048023,15.72591728446323,23.508772745024753,0.31351349754858526,113.2977736484027,112.06626406935024,95.81384128771194,0.5351537164458512,9.919084699804145,19.982957371505,0.299053530738924,118.44678722167144,113.49526371831382,99.70564036001407,116.84847329845964,114.12035130782836,97.79903764425872,118.44678722167144,113.49526371831382,99.70564036001407,0.31298538588818886,14.90868287413783,24.40254246687321,116.84847329845964,114.12035130782836,97.79903764425872,0.33073301474620476,9.634267353832408,21.06522754482172,2.8976027264308897,0.9068807771416232,4.129112305483346,0.32462880191083343,1,2,1,0,1,1,1,1,1,,,,,,-1.829936271636555,4.712444881303014,0.20268551535081372,0.293373593064976,0.4684570102338758,0.528915728709984,0.4986863694719299,,,0,1,5,1,-1,0
0022200647,2023-01-14,2022_23,POR,DAL,255,17,,,,,,,,,106.54080673501433,113.94471463676598,99.44951208921184,0.5118562639173134,16.551449859178994,25.477519995413612,0.36357576909710365,109.10244338831819,117.34353097289818,101.183629540538,0.5374551628758002,13.189993592280015,13.735602094418761,0.41309124416256643,109.22961066512143,111.00751505342798,101.21594349416559,110.56727016620552,116.54977255233719,100.01209918085651,109.22961066512143,111.00751505342798,101.21594349416559,0.3724242520253642,16.348241151814403,23.606563574958695,110.56727016620552,116.54977255233719,100.01209918085651,0.4142015512054309,12.274205895323766,14.338598274633133,-2.5616366533038644,-3.3988163361321995,-10.80272423788385,-4.842271248447787,2,2,0,0,1,1,1,1,1,,,,,,0.3165708148749218,-1.7341174513261706,0.10552853632340202,0.0,0.403685690882268,0.17709793514012137,0.2903918130111947,,,0,1,5,1,0,1
0022200641,2023-01-14,2022_23,MIA,MIL,206,16,,,,,,,,,110.26798489699976,107.96005144582732,96.858838333018,0.4847204762042696,12.545850340473491,28.129572033408646,0.29560426085322533,108.55975421001827,112.48598016254876,100.08397376840487,0.5311629158373222,13.94218190812175,25.163993928506468,0.22270585173944896,111.77684609368032,108.04567197411113,96.08039549333381,108.24983339400612,112.81023413224156,100.52972715552846,111.77684609368032,108.04567197411113,96.08039549333381,0.2933957075737662,12.17534575419838,28.081681257538918,108.24983339400612,112.81023413224156,100.52972715552846,0.20568275124246352,13.320736656491501,26.088934302948104,1.7082306869814943,-4.525928716721438,-2.2179952655489927,0.5997027641909511,2,2,0,0,1,1,1,1,1,,,,,,-1.5285939492885632,-3.225135435386875,0.7039948554172681,0.25140198374512435,0.8026632369448454,0.5009346558300829,0.6517989463874642,,,0,1,5,1,0,1
0022200643,2023-01-14,2022_23,IND,MEM,242,-18,,,,,,,,,112.04777894598342,111.53832557912183,102.48723802491031,0.5045569297660905,11.662698691246197,21.574411170603724,0.3013579869783712,119.57316818555542,109.98050785442157,105.853823293157,0.5596884273745741,10.702949111905138,26.767078568727676,0.29828868657540636,114.3066348197976,112.50940276064937,101.5948735160426,119.29835358292188,109.63887279045507,104.88888777958736,114.3066348197976,112.50940276064937,101.5948735160426,0.29772663789416237,11.563829290843222,24.372537868086226,119.29835358292188,109.63887279045507,104.88888777958736,0.2885739054795053,10.550978045821731,28.77539973148747,-7.525389239571993,1.5578177247002571,2.0672710915618495,8.034842606433585,1,3,1,0,1,0,1,1,1,,,,,,4.170530659033659,-3.366585268246695,0.3461674420878168,0.5019492145578426,0.5641116280585445,0.6679661430385617,0.6160388855485531,,,0,1,5,1,-2,0
0022200646,2023-01-14,2022_23,UTA,PHI,235,-1,,,,,,,,,116.90353943974226,114.86112751023093,101.95196331591391,0.5436697340479321,13.328499048454404,25.975473789441157,0.315313981174978,121.59684662256309,119.69804534888097,102.67548722521408,0.5631853339796278,11.577865199355283,27.12516489894001,0.26174393087976316,116.12769521931965,114.7510431740521,102.03518298397034,121.62564738489714,118.52119235020491,101.98735973626044,116.12769521931965,114.7510431740521,102.03518298397034,0.31768589340339076,13.39096971635218,26.080817958311087,121.62564738489714,118.52119235020491,101.98735973626044,0.2723835082912755,11.186871910344074,25.135034378906983,-4.693307182820831,-4.836917838650038,-2.7945059091387066,6.735719112332163,1,2,1,0,1,1,1,1,1,,,,,,2.3137252705639924,-0.7235239093001695,0.013887248976907074,0.0,0.34259149931793803,0.020130310074602184,0.18136090469627011,,,0,1,5,1,-1,0
0022200650,2023-01-15,2022_23,CHI,GSW,250,14,,,,,,,,,115.93531242440265,116.50446821628597,96.2464145888404,0.5713716505476845,10.961487101756326,18.681966190614016,0.22706789743585354,115.91236862641608,115.61718915916963,106.82291805088853,0.5436688849135698,12.791875357121034,27.619955684459647,0.21773341323160528,117.2631287109978,117.88759336479735,98.9393656293593,115.91236862641608,115.61718915916963,106.82291805088853,117.2631287109978,117.88759336479735,98.9393656293593,0.26446555933991395,10.87726984187984,17.923777366185234,115.91236862641608,115.61718915916963,106.82291805088853,0.21773341323160528,12.791875357121034,27.619955684459647,0.022943797986570758,0.8872790571163449,0.3181232652330266,-0.5920995898698891,2,2,0,0,1,0,1,0,1,,,,,,1.5346663198644706,-10.576503462048137,0.0,0.0,0.2330354522476019,0.29218738938869154,0.2626114208181467,,,0,1,6,1,0,1
0022200654,2023-01-15,2022_23,POR,DAL,263,17,,,,,,,,,112.3624982153905,114.81203707063719,99.75125541625772,0.5425380820991317,15.510354872216235,25.050813372503377,0.3015757690971036,114.04762566338863,119.82696215795745,101.17019710241848,0.5858291466156376,13.396189330243706,10.615493820207579,0.4038771520216449,113.58710752926315,112.61580970648815,100.66068173717716,112.23845694601177,119.86153200401951,99.62881518291222,113.58710752926315,112.61580970648815,100.66068173717716,0.3549350731645979,15.575766564012222,24.55012311604142,112.23845694601177,119.86153200401951,99.62881518291222,0.38813094632939377,12.071091804741375,13.020954165980756,-1.685127447998127,-5.014925087320265,-7.464463942566951,-0.7644114072485593,1,1,1,1,1,1,1,1,1,,,,,,0.4607262593381023,-1.418941686160764,0.018796292936281135,0.0,0.3458641952908541,0.01153585613616978,0.17870002571351193,,,0,1,6,1,0,0
0022200653,2023-01-15,2022_23,DEN,ORL,235,3,,,,,,,,,125.36841342018106,105.21404320684637,96.91396734869686,0.5997566405180632,11.800017603322242,26.62128710631032,0.24871194349815942,110.76682005245239,114.64107087040937,100.82694668943282,0.5448968990779336,11.974512622417933,17.448393225603315,0.2684813271020168,123.57924152193713,109.42399539957263,97.27196676183863,113.64055806731149,115.00653199026812,100.42752029045262,123.57924152193713,109.42399539957263,97.27196676183863,0.24159829121954854,12.632146799654397,24.80624825015669,113.64055806731149,115.00653199026812,100.42752029045262,0.2978085133257547,12.467633791110751,20.38039956581049,14.601593367728668,-9.427027663562995,10.727342549771691,5.552776845606019,2,2,0,0,1,0,1,1,1,,,,,,-1.129542980935156,-3.9129793407359585,0.9785956793153631,0.035892912959063494,0.9857304528769087,0.357261941972709,0.6714961974248088,,,0,1,6,1,0,1
0022200649,2023-01-15,2022_23,LAC,HOU,221,21,,,,,,,,,110.08961105727656,119.74476445371707,96.43901717818162,0.47603912207883853,9.048092080548269,27.867067096609297,0.27615956274623393,108.97733199303522,125.07188620372764,100.39888327224341,0.5149642207653932,13.24395361820118,25.10023947694557,0.24195496227433208,109.82030498365215,119.67416239094473,95.73054453097014,109.57794006911804,123.87513917904674,99.35814395727768,109.82030498365215,119.67416239094473,95.73054453097014,0.31471008338305567,10.118459572074054,24.50132829235771,109.57794006911804,123.87513917904674,99.35814395727768,0.26057222465950436,12.627566032222505,24.160986263229177,1.112279064241335,-5.327121750010576,-14.982275146451087,-10.767432460681846,2,2,0,0,0,1,0,0,1,,,,,,-1.5810497747874876,-3.9598660940617947,0.0,0.0,0.017015703085528838,0.0,0.008507851542764419,,,0,1,6,1,0,1
0022200655,2023-01-15,2022_23,LAL,PHI,225,-1,,,,,,,,,113.34107754595759,112.55659563265124,106.6877730651117,0.5527247185554293,12.969190995863537,23.259564297084456,0.29094820767716123,120.52624668583421,119.00942522532719,101.76055003832403,0.5599292000653879,11.199611204874994,24.87306823839868,0.2752729379882245,112.73347634459371,111.17316728181545,107.29070673397838,121.50612423006676,118.6989291333801,101.37359788799493,112.73347634459371,111.17316728181545,107.29070673397838,0.2962202805911828,12.870365433846677,22.501473366073498,121.50612423006676,118.6989291333801,101.37359788799493,0.2752051258869039,10.642654713266412,24.27406950403128,-7.185169139876621,-6.452829592675954,-5.668347679369603,7.969651053182972,3,1,0,1,0,1,0,1,1,,,,,,4.224161551717856,4.927223026787672,0.2443404367348762,0.0,0.4962269578232508,0.06603831831152054,0.2811326380673857,,,0,1,6,1,2,0
0022200651,2023-01-15,2022_23,BKN,OKC,214,-10,,,,,,,,,113.42754367333512,109.19370735466164,98.2805189107191,0.5711329612163528,12.841386818279528,16.305716759036763,0.19113489460038946,122.91731850834492,110.97843521270076,100.07358840282487,0.5681899318513731,10.29507616320304,25.609936956966585,0.24140081088620283,113.42754367333512,109.19370735466164,98.2805189107191,124.48967565123498,113.1581596797786,100.8479430639047,113.42754367333512,109.19370735466164,98.2805189107191,0.19113489460038946,12.841386818279528,16.305716759036763,124.48967565123498,113.1581596797786,100.8479430639047,0.2542583510129935,10.044185403969184,24.705155258466593,-9.489774835009797,-1.784727858039119,2.4491084606343634,13.72361115368328,3,2,0,0,0,1,0,1,1,,,,,,-0.8229463432280113,-1.7930694921057722,0.580629264533836,0.40215647872992405,0.720419509689224,0.6014376524866161,0.66092858108792,,,0,1,6,1,1,1
