season,game_id,date,home_team,away_team,home_score,away_score,actual_total,actual_spread,consensus_total_line,fanduel_total_line,draftkings_total_line,betmgm_total_line,target_residual,home_l5_ortg,away_l5_ortg,home_l5_drtg,away_l5_drtg,home_l5_pace,away_l5_pace,home_l5_efg,away_l5_efg,home_l5_tov_pct,away_l5_tov_pct,home_l5_orb_pct,away_l5_orb_pct,home_l5_ft_rate,away_l5_ft_rate,home_l10_ortg,away_l10_ortg,home_l10_drtg,away_l10_drtg,home_l10_pace,away_l10_pace,home_l10_efg,away_l10_efg,home_l10_tov_pct,away_l10_tov_pct,home_l10_orb_pct,away_l10_orb_pct,home_l10_ft_rate,away_l10_ft_rate,home_season_ortg,away_season_ortg,home_season_drtg,away_season_drtg,home_season_pace,away_season_pace,home_season_efg,away_season_efg,home_season_tov_pct,away_season_tov_pct,home_season_orb_pct,away_season_orb_pct,home_season_ft_rate,away_season_ft_rate,home_l10_net_rtg,away_l10_net_rtg,home_rest_days,away_rest_days,home_b2b,away_b2b,home_three_in_four,away_three_in_four,home_four_in_six,away_four_in_six,pace_diff,home_ortg_vs_away_drtg,away_ortg_vs_home_drtg,ortg_diff,drtg_diff,net_rtg_diff,efg_diff,tov_pct_diff,orb_pct_diff,ft_rate_diff,home_court
2022_23,0022200844,2023-02-10,SAC,DAL,114,122,236,-8,,,,,,120.19699804277732,118.41783428465271,120.92663865511793,113.38001827684397,99.41101511471518,96.10185269210218,0.5668178374777465,0.5603074605959938,11.532086605791417,12.043212776380383,21.404864484211707,23.65205989808199,0.26025433817237936,0.3293532987241103,117.74884551272628,117.38276433950948,117.18309175139348,114.18055556346724,100.21974412757302,94.21990029151587,0.5735700101069476,0.5542543978888329,12.496123266125853,11.102065801681027,20.438149444073957,21.605175508121977,0.2644929499437848,0.31900376887175896,121.52029455945062,116.34058775691138,117.25275645625834,118.80978566832867,100.0828776524512,96.570503666475,0.5773650162792763,0.5550910442303912,11.756501321413108,11.473087300500831,23.424497010813084,19.03393260861635,0.2725661613000876,0.34544500608376655,0.5657537613328003,3.202208776042241,2,2,0,0,1,1,1,1,5.999843836057153,3.5682899492590394,0.19967258811600175,0.36608117321679856,3.002536187926239,-2.6364550147094405,0.01931561221811473,-1.3940574644448258,-1.1670260640480201,-0.05451081892797416,1.0
2022_23,0022200845,2023-02-10,LAC,MIL,106,119,225,-13,,,,,,114.46647914456484,114.9689367877615,112.19595168906858,106.16442564637472,100.3005794382368,103.54646576161949,0.5123273037939118,0.5427787729511867,8.492952759307784,10.50328427425668,20.10905095261871,24.275421109988095,0.2881607987809309,0.25970443349753697,120.77699732980159,117.54665439421701,113.92940316149368,108.558419257573,97.49711880214711,104.42844501894947,0.5570451697236984,0.574811530154174,9.895654708020256,12.549277079161987,21.39005935466619,24.391118559895613,0.27987986677701154,0.25549613263354815,118.01152438352361,115.05302031724204,117.95904014048408,112.00971365950215,96.40865522984531,101.8839169627912,0.5427198350354423,0.5588928507320474,10.61706549452776,12.627255347294186,23.852647601741985,24.002648042256475,0.28223862102706665,0.22733094696183306,6.847594168307907,8.988235136644022,2,1,0,1,1,1,1,1,-6.931326216802361,12.218578072228595,3.6172512327233335,3.2303429355845736,5.370983903920688,-2.1406409683361147,-0.017766360430475525,2.653622371141731,-3.0010592052294243,0.024383734143463398,1.0
2022_23,0022200854,2023-02-11,SAC,DAL,133,128,261,5,,,,,,120.49755550225105,120.49555968949684,124.92143726825684,115.04808194286743,98.33280401047803,96.30069049340015,0.5720956152555243,0.5670968737145208,12.484148876240837,12.153191886706598,21.276406221252888,24.151943974738423,0.306921004839046,0.2889908131084602,117.0258387828494,117.55133429127734,117.10508933853706,116.27187213205984,99.73741618066887,94.64435357333213,0.5714866767736143,0.555845306979742,13.044020802861974,11.232159477786304,20.775702934341606,21.831932877736488,0.2744135848644197,0.30559467796266804,121.47643356413371,116.976674187597,117.81511645218049,118.89925706780203,99.81835869424785,96.46837745966027,0.5786412853453424,0.5568819465643262,11.86280168481428,11.453142791511228,23.02836573321574,19.32940151106535,0.2807508414498189,0.33896821032503277,-0.0792505556876506,1.279462159217502,1,1,1,1,1,1,1,1,5.093062607336748,0.7539666507895646,0.44624495274028675,-0.5254955084279374,0.8332172064772152,-1.3587127149051526,0.015641369793872317,-1.8118613250756699,-1.0562299433948823,-0.031181093098248347,1.0
2022_23,0022200853,2023-02-11,GSW,LAL,103,109,212,-6,,,,,,119.41826748713864,116.24055056745212,117.781853372199,118.28160213300994,103.04325778757436,103.6489485699522,0.6047259622597226,0.5543385558016091,13.242988448651511,11.79747529511505,21.17449989181135,23.617334045933205,0.2008241668846026,0.3126382187961299,120.09630925785818,114.20530645516651,116.95659368207737,117.34817100997334,102.46974033548739,103.08338216920768,0.603951368422763,0.5339222001856125,13.704934742238382,11.444047482366425,22.876123789925202,24.10300022528866,0.2243351720575924,0.30693160221882865,117.75538524072297,115.75288169234062,116.31165051934698,117.29650320608913,104.52271335045195,103.50934000871185,0.5812081461062729,0.542982036828779,13.570492478449054,10.635935396754434,23.51764088432895,22.369066958208993,0.22543601435927985,0.2961574871244682,3.139715575780812,-3.1428645548068346,3,2,0,0,0,1,0,0,-0.613641833720294,2.748138247884839,-2.7512872269108612,5.891002802691673,-0.3915773278959733,6.282580130587647,0.07002916823715044,-2.260887259871957,-1.226876435363458,-0.08259643016123625,1.0
2022_23,0022200852,2023-02-11,CLE,CHI,97,89,186,8,,,,,,123.10012994694132,113.3291623962187,103.12738629657636,108.94913224967544,96.68720226710442,99.88870568742433,0.6033259691626831,0.5512340357873441,13.418447173419343,12.970215260912695,26.288417317171234,19.980313496096556,0.22876271801221087,0.292725371762113,118.64044542426385,111.39930450201427,106.183196551245,108.67067485540133,95.1669383938805,100.1403720447875,0.582047931651997,0.5485626289752481,12.314307500878849,13.051991832983948,22.52487276462722,19.683787970115823,0.21733087106446672,0.26862448678320827,117.64944574220466,114.74579238030702,110.58409009021484,111.93586757318252,96.002527830379,100.22505695611171,0.5704806607300142,0.5597806390826318,11.996264829928489,11.971730530386873,23.113199484708606,19.225406427896857,0.2644190873257144,0.2641261174591614,12.457248873018841,2.7286296466129443,1,2,1,0,1,1,1,1,-4.973433650906998,9.969770568862515,5.2161079507692705,7.241140922249571,-2.487478304156326,9.728619226405897,0.033485302676748874,0.7376843321050988,2.8410847945113957,-0.05129361571874155,1.0
2022_23,0022200851,2023-02-11,NYK,UTA,126,120,246,6,,,,,,116.0362431604639,117.54589463960156,115.78571792322836,124.88233650974287,95.03793910850246,100.38168012594194,0.5566324429296923,0.5422316777530737,11.847763549691845,12.039427591728762,23.30705900963387,27.799577770515135,0.28384657321368345,0.27828637779614096,117.4529372098016,119.30896508978313,119.1160524437158,120.10029832978323,96.2920202656713,98.41610593081052,0.556630721932439,0.5606937630712487,11.77143578500554,11.940241980172953,25.571222523509324,26.24019442575777,0.2798329073287447,0.2667344263454016,118.36700646893307,118.847808577689,118.22774148695564,118.82826255602936,95.78869451906029,99.51421509391247,0.54094162700877,0.5549171000929805,10.588253510778962,12.566462940320285,27.9777444140841,26.71884432033415,0.2933853345183558,0.2867971395979583,-1.6631152339141977,-0.7913332400000996,1,1,1,1,1,1,1,1,-2.1240856651392193,-2.6473611199816247,0.1929126460673274,-1.856027879981525,-0.984245886067427,-0.871781993914098,-0.004063041138809731,0.1688061951674129,-0.6689719022484475,0.013098480983343097,1.0
2022_23,0022200847,2023-02-11,CHA,DEN,105,119,224,-14,,,,,,108.6227234623399,119.09455366544198,119.35833945902205,113.4081450055661,99.96914353838943,102.32650949797103,0.5121030357991104,0.5956501506682047,11.277052624907931,13.49813649075163,22.850735055498664,17.870853542307632,0.25542168674698795,0.28055055858637956,106.76607349055325,115.20697805600352,115.80368408920901,113.07616274576348,102.17162898732519,99.57644535854125,0.5023249137769552,0.56987908877698,12.064158444131255,13.280578740237743,22.741587320852513,20.10801330529561,0.2732950527980648,0.265541592014282,111.81871037568462,119.65704944627407,118.69889940698894,112.28057629128236,101.46011990382218,98.74998433291152,0.5262002585340232,0.5834838715929062,11.303734502223907,12.97910368443757,22.52604675449561,24.333991456712617,0.2687554191486864,0.2670072210973279,-9.03761059865576,2.1308153102400382,1,2,1,0,1,1,1,1,2.5951836287839427,-6.3100892552102295,-0.5967060332054928,-8.440904565450268,2.727521343445531,-11.168425908895799,-0.06755417500002481,1.216420296106488,2.6335740155569027,0.007753460783782806,1.0
2022_23,0022200849,2023-02-11,WAS,IND,127,113,240,14,,,,,,117.492583660718,108.05777171974084,117.35449499257871,115.22362305416047,97.83254342183753,99.37306958575485,0.5679376828645644,0.5329331580718393,13.221314841537085,13.157149045959112,20.212362649201054,18.835884344504514,0.2785723271878663,0.229867211656325,119.19207936096127,110.62950479796795,114.40021199771961,116.92777040619735,98.69845101651175,100.38652750850795,0.5546101435806274,0.52889635672002,11.691719038218455,12.786918685122505,23.262076233641434,21.470376888956235,0.2914234766387106,0.2624603671414637,115.91534837497922,110.09531994737684,115.09570124922666,118.1799335768679,99.2326362991267,101.49621209160375,0.5438358151502389,0.5170437690154751,12.499575597460082,13.434175922489821,23.57262402397796,23.769049304868233,0.2823458027043441,0.27474044062498865,4.791867363241664,-6.2982656082294,3,1,0,1,0,1,0,1,-1.688076491996199,2.2643089547639192,-3.770707199751655,8.56257456299332,-2.527558408477745,11.090132971471064,0.025713786860607435,1.0951996469040495,1.791699344685199,0.028963109497246897,1.0
2022_23,0022200848,2023-02-11,ORL,MIA,103,107,210,-4,,,,,,113.06918023489452,110.98974920584683,111.39253755829449,110.87702840106772,97.72049619378538,95.94299344354037,0.5113089115836756,0.5067227307340363,11.464888946690774,11.834333125454105,29.24634131657087,23.341276331619056,0.3219472487094598,0.298345366071855,114.16538918362978,108.33135212607371,112.63132763395167,110.32999793158774,98.50098191850515,96.63720828818097,0.5385596773261783,0.5009173412801073,12.37466864722374,12.201798453328347,24.635243875700745,21.854849489141884,0.3256283623520429,0.30184062101473574,114.79929738791516,111.64682906532974,114.9238614648405,109.59787808253641,99.32062668033598,96.17260566156071,0.5475291078924508,0.5087622051123557,12.33237381239438,12.084125978303717,22.570463182954732,25.17004357406565,0.3246261372756242,0.27956017669230293,1.534061549678114,-1.9986458055140304,2,1,0,1,1,1,1,0,1.8637736303241752,3.8353912520420437,-4.29997550787796,5.834037057556074,2.3013297023639296,3.5327073551921444,0.03764233604607092,-0.17287019389539182,2.7803943865588607,0.023787741337307156,1.0
2022_23,0022200846,2023-02-11,BKN,PHI,98,101,199,-3,,,,,,112.23938906027827,116.63226515266233,120.98162961322755,113.65310573061834,100.5396878411667,95.30087416417429,0.5369817320840282,0.5389917915468393,11.973189180663018,10.747345977984757,17.485684896802,20.73269560727787,0.2918323899630935,0.3587905609924721,119.55577168084221,119.92455606832861,122.28065440880691,117.02980204215844,99.07396721053212,96.95765576218348,0.5794325053404422,0.561713522800126,12.15519984037024,11.751407171086075,20.668767919754607,23.397929592973462,0.285498375378442,0.3255108081040252,115.2908693746605,120.57251389472616,116.16875072605787,117.41037384348616,99.23764439268805,98.55636107471402,0.5696557246645172,0.5653535508402306,12.656797676688843,11.381912730163654,18.663760056447828,23.20287844911316,0.25510814510975455,0.30899088414056947,-2.7248827279646974,2.894754026170176,2,1,0,1,1,1,1,1,2.1163114483486396,2.525969638683776,-2.3560983404782974,-0.3687843874864001,5.250852366648473,-5.6196367541348735,0.01771898254031623,-0.40379266928416513,-2.7291616732188544,-0.04001243272558319,1.0
2022_23,0022200850,2023-02-11,ATL,SAS,125,106,231,19,,,,,,116.0433027245233,106.42425448507461,112.28562388606338,119.13454946866742,99.61008711256439,106.69186620936907,0.5462014765420339,0.5286795564665839,11.839024668550625,15.068082595236916,26.179390128076115,19.86276663535212,0.22562514884496307,0.21301510124180828,117.95768370382532,107.58781201759007,118.27268037247038,123.77349463824984,99.28752803647703,104.4295932143128,0.5565562820530408,0.5108247263458551,12.132288541012269,13.06700039241431,26.930049030456086,24.457901950598018,0.2515151406228037,0.22583158353009428,118.61013432423943,110.61761975196848,117.41280456092304,122.87618664339409,100.5128131860364,103.56640932020389,0.5650082278330377,0.5226881428066613,11.558265943030788,12.517444497467482,22.873082427625107,24.91498890087653,0.24118076634345167,0.23246129798523243,-0.31499666864505116,-16.185682620659776,2,1,0,1,1,1,0,1,-5.142065177835775,-5.815810934424519,-10.684868354880308,10.369871686235257,-5.500814265779468,15.870685952014725,0.04573155570718568,0.9347118514020405,2.4721470798580683,0.025683557092709447,1.0
2022_23,0022200855,2023-02-12,BOS,MEM,119,109,228,10,,,,,,119.5199584237547,110.28139988162113,106.80341812219297,108.76222583637745,96.606540152562,101.5044864398743,0.6046273896139929,0.5590492096239223,13.246756291325033,15.147486145724718,17.08180922707834,21.81059447108224,0.21952624340469895,0.2900544538475573,114.00812220094721,108.67207734220972,109.24370848440284,111.1693844209284,98.05156542682906,101.61419823766585,0.5638148760023662,0.5278610698098212,13.499924278016906,14.201580825270401,18.456135654479787,25.018291362191427,0.24657825048912957,0.27177379783932,116.7392671655956,114.28562698304188,111.56255905463448,110.33615443880464,98.93198788651782,103.07796531167503,0.5540034664832222,0.5397991470481499,12.114171684167768,12.299447430342648,22.28826484300695,27.02779589664438,0.25334222836550435,0.27970315554197506,4.764413716544368,-2.497307078718677,2,2,0,0,1,0,1,0,-3.5626328108367886,2.8387377800188176,-0.5716311421931266,5.336044858737495,-1.9256759365255505,7.261720795263045,0.03595380619254507,0.7016565472534957,-6.562155707711639,-0.025195547350190417,1.0
2022_23,0022200856,2023-02-12,TOR,DET,119,118,237,1,,,,,,114.21489461613999,105.70155193827475,111.43611490678555,115.43391878364112,101.52906286521522,101.59404987224573,0.5181851921455881,0.4966537712894702,9.929943737136607,13.505826827556998,26.658506216523495,24.434515549355957,0.24469644217168968,0.29211845130748315,118.5707793083267,110.17693342732832,114.36761199768998,118.69329133549022,98.36635846186236,102.00454917772291,0.5277454322214918,0.5145163709664887,9.409013218982233,13.400504316109556,29.469994798947816,25.626538957224703,0.23015921602606132,0.3187663225272527,117.68550923943162,111.02842209481626,115.75778234791657,120.1098107418081,98.94597510030826,102.09098014560617,0.5220752698474251,0.5287073323545104,9.34359037891859,13.434442080071415,27.48380525967123,23.359270285925376,0.2680255874704681,0.30717996756537774,4.203167310636729,-8.516357908161893,2,2,0,0,1,1,0,1,-3.6381907158605458,-0.12251202716350917,-4.190678570361655,8.393845880998384,-4.3256793378002385,12.719525218798623,0.013229061255003116,3.991491097127323,3.843455841723113,-0.08860710650119136,1.0
2022_23,0022200864,2023-02-13,OKC,NOP,100,103,203,-3,,,,,,126.31970063148921,123.04690937432076,124.27574586351236,116.97579702306223,101.94956928669686,96.78238220343468,0.5813927729623568,0.5665496187217851,9.414303359999911,11.334316370394378,25.42590204829792,29.429221625828404,0.2631855140551111,0.27712945590994376,121.80628032057635,114.61173143679643,120.984048707331,116.87886456689185,100.24137202752812,97.95086706788206,0.5704626341793955,0.53344214978935,10.211440300998252,11.805373410212754,24.466240763799515,25.18597984579808,0.23148462980268572,0.2594446058528351,122.31723692559619,112.53580581967918,116.16573067041705,116.69108992887665,100.5856363097254,98.69598172210904,0.5700382398730803,0.5351210060530653,10.328648300706067,12.65856689096479,24.84724671750452,23.30457857741424,0.24259737345366336,0.2705941611829598,0.82223161324535,-2.2671331300954165,3,3,0,0,0,0,0,0,2.290504959646057,4.9274157536845,-6.372317270534566,7.194548883779916,4.10518414043915,3.0893647433407665,0.03702048439004546,1.5939331092145022,-0.719739081998565,-0.027959976050149354,1.0
2022_23,0022200867,2023-02-13,POR,LAL,127,115,242,12,,,,,,124.22968199574002,112.27964519637116,128.9861662337241,114.32964442580996,98.15263507466717,103.81563899923961,0.5775873929458321,0.5381611968551309,12.000986481483917,12.224716884002714,22.280973122521278,22.851320487191238,0.32791508249765966,0.3043985184215981,127.73460868104121,112.05828061881168,127.65615796050974,115.55938992640486,97.5229539775532,103.95232233942552,0.6051647550711274,0.5252208675490826,11.025200411678396,11.645707057952487,19.359972096585707,23.576779832494374,0.3035701596714452,0.3047497365276868,121.02175054924335,114.67720481427908,121.1935906311536,115.32889082960021,98.67531203683026,103.7792833649002,0.5723623013986195,0.5404239509778711,12.556283323559539,11.088182239512484,21.3959507486352,22.222297389166968,0.3308306533433052,0.3007581245348935,0.07845072053146396,-3.5011093075931825,3,2,0,0,0,1,0,1,-6.429368361872321,12.175218754636347,-15.597877341698066,15.67632806222953,12.096768034104883,3.5795600281246465,0.07994388752204484,0.6205066462740909,-4.216807735908667,-0.0011795768562415931,1.0
2022_23,0022200866,2023-02-13,GSW,WAS,135,126,261,9,,,,,,118.78582950059626,120.11846393133132,117.40101094370354,121.07835922069611,101.5176207061443,95.92621162809061,0.6049548999886604,0.5817051247250294,13.206374538561073,14.122217179171333,20.57092928695073,23.918815478930554,0.1510988921593279,0.29770411013360276,117.19578990336447,120.78843884018212,115.25157819940054,115.63102635914295,103.56353670689623,98.40694015068995,0.5896587327638483,0.573978564633259,13.467197630431034,12.251827424535373,20.72122304453894,22.759922257374814,0.21474214880177844,0.30075680997204396,116.66508406432898,117.1973309369208,115.59485095441806,115.57200607805872,104.60794769664597,98.79597872845537,0.575837541925241,0.553622714308559,13.574285758645567,12.779054224506785,23.03021868750126,24.10720161969518,0.22014990834037038,0.2829562210726213,1.94421170396393,5.157412481039174,2,2,0,0,0,0,0,0,5.156596556206281,1.5647635442215204,5.536860640781583,-3.5926489368176533,-0.37944815974240953,-3.2132007770752438,0.015680168130589256,-1.2153702058956615,-2.0386992128358727,-0.08601466117026552,1.0
2022_23,0022200865,2023-02-13,DAL,MIN,121,124,245,-3,,,,,,121.76030876162892,118.35467327244639,118.28516124910126,119.43982167466224,98.1010555980773,103.23754093757444,0.5888421872245402,0.5860486357552426,13.414257686644067,13.518216898338906,24.467731895112642,19.505760791139885,0.26251376074905486,0.23810906180654082,118.5733739282912,113.96155360964255,116.18776720286266,111.98839606517042,96.37921819603662,103.7462627239677,0.5666076696171046,0.5736189225534456,11.633317613393615,13.587161317285535,20.906379202250186,18.911881788502747,0.29397379884178887,0.24670815530924184,117.15098824247772,115.43224854973303,119.20641923951094,113.2676157543943,96.92717840817842,102.1255883193871,0.5601910741742928,0.5765358177580562,11.568213397635024,13.894744123631556,19.132019619049945,20.629859675231426,0.33276930549008876,0.2635898909295049,2.385606725428545,1.97315754447213,2,3,0,0,1,0,1,1,-7.367044527931085,6.584977863120784,-2.226213593220109,4.611820318648654,4.199371137692239,0.4124491809564148,-0.007011252936340973,1.9538437038919199,1.994497413747439,0.04726564353254703,1.0
2022_23,0022200863,2023-02-13,CHI,ORL,91,100,191,-9,,,,,,107.84217350662345,114.563757365129,108.51179773523529,111.46464231453709,100.1001581807636,98.02997283389479,0.5375665708540563,0.5262514403193078,14.729404553614051,11.977909321447559,19.086448451288113,29.352277728239766,0.26744312749252697,0.3081541452611839,109.44403435322522,112.51747079742836,108.66556253642037,112.95485727543,99.84917670210889,99.05868502263559,0.5484843928443803,0.5296721568007265,14.306479165420717,12.8961930838233,18.338199862816925,25.02668034453176,0.2699473886324259,0.3234937153898097,113.65536931860545,114.16690630106413,111.4036366221575,114.48359455404787,100.00197689647892,99.39612799886768,0.5578051206420137,0.5445779398541502,12.48318261390614,12.497548033518928,19.118836961202867,22.715825374125465,0.26105494672133844,0.32161322121644076,0.7784718168048528,-0.4373864780016419,2,2,0,0,1,1,1,1,0.7904916794733055,-3.510822922204781,3.851908261007992,-3.073436444203139,-4.289294739009634,1.2158582948064947,0.018812236043653785,-1.410286081597416,-6.688480481714834,-0.0535463267573838,1.0
2022_23,0022200858,2023-02-13,CLE,SAS,117,109,226,8,,,,,,118.67546414613375,104.95084153366497,99.92446617597307,119.3061270616482,95.09680090446086,107.54932709396853,0.574435092597388,0.5073062489230635,13.09766203342853,15.060475644222418,26.17088703337016,21.251839492569026,0.22459711617219047,0.23327622309867482,117.63480233638498,105.1614680543843,104.12595263645076,121.18644525782948,95.49297893235672,104.76963786521321,0.5762673916894202,0.4997845372205595,12.393538350975621,13.425144825885521,22.283689228780112,24.043089184241307,0.22103308972257954,0.21502780102418412,116.9058913244991,110.19398350415477,109.78196468367214,122.73704986634345,95.99166091824613,103.5968821846877,0.5659556412676563,0.5208478766345103,12.001379739772545,12.705357398061603,23.007600453131886,25.114562243979034,0.26244232119991556,0.2300036677873541,13.508849699934217,-16.024977203445175,2,2,0,0,1,1,1,1,-9.276658932856492,-3.551642921444497,1.0355154179335386,12.473334282000678,-17.060492621378714,29.533826903379392,0.07648285446886072,1.0316064749098999,-1.7593999554611948,0.006005288698395422,1.0
2022_23,0022200861,2023-02-13,MIA,DEN,108,112,220,-4,,,,,,110.9788287892442,115.43920795899564,110.70973721683853,110.42673444676844,97.27196546255564,102.94293754897198,0.5027709961940665,0.5705996456176996,12.424352904146573,13.505708956886144,24.269350577558733,20.364043593957827,0.28836044902811436,0.26822732626314727,108.9745996537855,115.66850295744322,107.80748381138274,111.97543552787718,97.69192892207619,100.96435847213817,0.5007809388930655,0.572909391807283,12.287588371893916,13.589678454597387,22.8494212667221,20.97569226408086,0.2897690097615388,0.2424694067469748,111.37041377451264,119.55210603264986,109.22555796095435,110.82510435694255,96.40550803103119,99.18884201593346,0.5086182125037968,0.5839001220091564,12.348578470215495,12.906802876056688,25.18764348352942,23.981327763484934,0.27911157962239364,0.2646040686941754,1.1671158424027652,3.6930674295660424,2,2,0,0,1,1,1,1,-3.272429550061986,-3.0008358740916776,7.861019146060485,-6.69390330365772,-4.167951716494443,-2.525951587163277,-0.07212845291421743,1.3020900827034705,1.873729002641241,0.047299603014563985,1.0
2022_23,0022200860,2023-02-13,PHI,HOU,123,104,227,19,,,,,,117.91199448641184,115.46402503037703,116.48243985221686,127.6904277253171,93.45474448830899,99.55121708885024,0.5298635864186342,0.5484791770593312,9.63831358169287,14.080866413483808,21.525844638831405,26.07162933003953,0.37212389432580545,0.3199787480614499,120.4174454070525,112.42535205495479,118.21076952085187,119.57328321804134,96.17067687953778,99.63599041362224,0.5541579672445703,0.5304854789227473,11.511679650274882,14.959842674274658,24.112625574535322,30.516562011540948,0.3420540179805684,0.30334117878756106,120.15172050681599,111.50857749467836,116.9811181816976,121.50063013053071,98.13117409453315,99.84902088133549,0.5610858732982191,0.5267715219506377,11.411619488865052,14.294980506876403,23.092603293061703,28.827616438806785,0.31354133993354105,0.2909078199204861,2.206675886200628,-7.147931163086554,2,3,0,0,1,0,1,0,-3.4653135340844585,0.8441621890111577,-5.785417465897083,7.9920933520977115,-1.3625136971894705,9.354607049287182,0.023672488321823004,3.4481630239997756,-6.403936437005626,0.03871283919300733,1.0
2022_23,0022200859,2023-02-13,IND,UTA,117,123,240,-6,,,,,,111.51851187121324,116.28977164976047,121.55708294311137,125.47720474022508,96.77619794505863,99.62446242465057,0.5242178213429203,0.5282256536566882,11.739018824452153,11.324129817607457,23.03943949365175,26.420195599492576,0.2527534595340839,0.2696335848059986,112.91674285302338,118.50101280001984,120.27617997371661,122.34610646179877,98.9083919510408,98.5481968728109,0.5372571023340552,0.5543000849103292,12.285941806822924,12.24438419298922,22.82137430501731,26.704231548727613,0.2532717706502356,0.2732652518417443,111.78581439738812,119.17054670139918,118.39727921489512,119.48092371490107,100.98346524522428,99.33007171056919,0.5185641501687821,0.5553162000880868,12.869813516109007,12.46737334786978,24.521683616587076,26.655854712071356,0.2731486807323155,0.2884489647865825,-7.359437120693229,-3.8450936617789324,2,2,0,0,1,1,1,1,0.36019507822989283,-9.42936360877539,-1.7751671736967722,-5.584269946996457,-2.06992648808216,-3.514343458914297,-0.017042982576274013,-0.04155761383370482,-3.8828572437103013,-0.019993481191508733,1.0
2022_23,0022200857,2023-02-13,CHA,ATL,144,138,282,6,,,,,,108.04601979117618,113.94894554680518,118.08528230115965,112.86834526019689,101.90381787412726,100.21000764161133,0.5242345981014507,0.5178327578820531,11.164620224888443,11.261494833584296,18.573225314806024,28.732431486704655,0.291398916348506,0.23834252855263402,106.81041429812674,118.44079176351538,115.42191310578191,116.54223460448854,102.42496372326573,99.45827617212709,0.5082072667181319,0.5491109668114922,12.012041097535581,11.316939005150939,21.64233349000724,28.11932299788081,0.2674126998568884,0.24586535702238263,111.28421953727414,118.67414289571997,118.47547514022469,116.66558808411149,101.59914109770915,100.68869539024247,0.525792963309714,0.5635307209135727,11.361977775237277,11.400250767854917,22.01892474526106,23.141661278176564,0.2722040406458078,0.2384800641088814,-8.611498807655167,1.8985571590268364,2,2,0,0,1,1,1,1,2.966687551138648,-9.731820306361797,3.0188786577334668,-11.630377465388634,-1.1203214987066303,-10.510055966682003,-0.04090370009336031,-0.6951020923846425,-6.476989507873572,0.021547342834505795,1.0
2022_23,0022200862,2023-02-13,NYK,BKN,124,106,230,18,,,,,,119.63259746036533,114.0778934980141,118.5596212639426,114.56097834001962,95.5209033471449,99.27943798557939,0.5489469641725584,0.539501494929878,9.561953429160843,12.299566023333792,25.531821743950747,20.850245494907536,0.32047307923777985,0.27918416861922,118.27888884963053,118.41426352034928,118.3630327002946,121.87308594190361,96.4603211874469,98.09921784139202,0.5484535717398844,0.5634239747955879,10.741822424897645,11.525774126128685,26.49209134761127,21.139740778122878,0.28812559025557394,0.2603883038319368,118.97947399777397,114.96758893631322,118.54926965082359,115.96814549658112,95.79949434245694,98.77839324660849,0.5397439054218862,0.5648142427791174,10.326757627371645,12.445621960770442,28.667511109157036,19.060948993758476,0.29846222335081507,0.24941795524557117,-0.08414385066406282,-3.4588224215543306,2,2,0,0,1,1,1,1,-1.6388966539451246,-3.5941970922730775,0.051230820054684045,-0.13537467071874687,-3.5100532416090147,3.374678570890268,-0.014970403055703518,0.7839517012310395,5.352350569488394,0.027737286423637153,1.0
2022_23,0022200868,2023-02-14,TOR,ORL,123,113,236,10,,,,,,112.89605508572882,110.46261967427245,109.31161141681166,106.87863373096627,101.13141681586364,96.90630607249102,0.5273805944444387,0.5099551440230116,10.137371988150665,12.46723209270661,25.124816529163457,26.582831790806587,0.2801823355886176,0.26565596080221515,117.48580484909971,110.04703288486978,114.1344742228116,110.17018220866173,98.71444520960785,98.91990207174868,0.5284542444820284,0.516280106213554,9.425306943925062,12.951173548639833,29.40158941023675,23.83595268632223,0.23264963748199996,0.3164627006352177,117.86618089991767,113.58293813100934,115.97960726062576,113.4478163850085,98.89449209893465,99.33593068197226,0.5231617126495537,0.5433370150286438,9.246954951275411,12.700808644512387,27.745817831569454,22.445149412039317,0.27465138365127756,0.3174682059792087,3.351330626288103,-0.12314932379194943,2,1,0,1,1,1,1,1,-0.20545686214083503,7.315622640437979,-4.087441337941826,7.438771964229929,3.9642920141498763,3.4744799500800525,0.012174138268474355,3.5258666047147713,5.565636723914519,-0.08381306315321774,1.0
2022_23,0022200869,2023-02-14,MIL,BOS,131,125,256,6,,,,,,117.23324469419886,115.7718381800992,107.36599558451385,109.87116260643127,100.66940785177125,96.29699328531979,0.5654771856495995,0.5736491287444277,10.677369739533697,13.024766023613589,23.33052391917473,17.815123202744616,0.2438314176245211,0.25687802206082544,119.03872582071331,115.3837250944016,107.44615798453508,109.77540143222453,104.66153008860041,98.04784689248439,0.5807676025055952,0.5659472289435427,12.069852053750903,13.088810758361944,24.79061825187015,19.323814613265036,0.26048321273690733,0.2584766462110547,115.40860120540722,117.15736402839032,111.87285382965125,111.72488771109127,101.65738882588175,98.73551876872277,0.5605857837659711,0.5544080633173545,12.51078672556605,12.011599668852627,23.902417669719412,22.776345610218375,0.22497127223878283,0.2553475767983159,11.592567836178233,5.608323662177071,4,2,0,0,0,1,0,1,6.613683196116028,9.263324388488783,7.937567109866521,3.6550007263117124,-2.32924344768945,5.984244174001162,0.014820373562052569,1.018958704611041,5.466803638605114,0.0020065665258526266,1.0
