date,season,game_id,home_team,away_team,actual_total,consensus_total_line,predicted_residual,predicted_total,edge,bet_side,bet_result,profit_units,staked_units,train_games,skip_reason
2024-10-22,2024_25,0022400061,BOS,NYK,241,222.5,,,,NO_BET,NO_BET,0.0,0.0,0,insufficient_training_data
2024-10-22,2024_25,0022400062,LAL,MIN,213,220.0,,,,NO_BET,NO_BET,0.0,0.0,0,insufficient_training_data
2024-10-23,2024_25,0022400067,TOR,CLE,242,224.33333333333334,,,,NO_BET,NO_BET,0.0,0.0,2,insufficient_training_data
2024-10-23,2024_25,0022400064,ATL,BKN,236,222.33333333333334,,,,NO_BET,NO_BET,0.0,0.0,2,insufficient_training_data
2024-10-23,2024_25,0022400066,PHI,MIL,233,223.5,,,,NO_BET,NO_BET,0.0,0.0,2,insufficient_training_data
2024-10-23,2024_25,0022400063,DET,IND,224,234.66666666666666,,,,NO_BET,NO_BET,0.0,0.0,2,insufficient_training_data
2024-10-23,2024_25,0022400065,MIA,ORL,213,208.0,,,,NO_BET,NO_BET,0.0,0.0,2,insufficient_training_data
2024-10-23,2024_25,0022400069,NOP,CHI,234,227.16666666666666,,,,NO_BET,NO_BET,0.0,0.0,2,insufficient_training_data
2024-10-23,2024_25,0022400070,UTA,MEM,250,228.66666666666666,,,,NO_BET,NO_BET,0.0,0.0,2,insufficient_training_data
2024-10-23,2024_25,0022400071,LAC,PHX,229,224.66666666666666,,,,NO_BET,NO_BET,0.0,0.0,2,insufficient_training_data
2024-10-23,2024_25,0022400072,POR,GSW,244,222.16666666666666,,,,NO_BET,NO_BET,0.0,0.0,2,insufficient_training_data
2024-10-23,2024_25,0022400068,HOU,CHA,215,229.5,,,,NO_BET,NO_BET,0.0,0.0,2,insufficient_training_data
2024-10-24,2024_25,0022400073,WAS,BOS,224,233.33333333333334,,,,NO_BET,NO_BET,0.0,0.0,12,insufficient_training_data
2024-10-24,2024_25,0022400074,DAL,SAS,229,229.5,,,,NO_BET,NO_BET,0.0,0.0,12,insufficient_training_data
2024-10-24,2024_25,0022400075,DEN,OKC,189,226.0,,,,NO_BET,NO_BET,0.0,0.0,12,insufficient_training_data
2024-10-24,2024_25,0022400076,SAC,MIN,232,220.5,,,,NO_BET,NO_BET,0.0,0.0,12,insufficient_training_data
2024-10-25,2024_25,0022400077,ORL,BKN,217,215.5,,,,NO_BET,NO_BET,0.0,0.0,16,insufficient_training_data
2024-10-25,2024_25,0022400081,NYK,IND,221,226.5,,,,NO_BET,NO_BET,0.0,0.0,16,insufficient_training_data
2024-10-25,2024_25,0022400086,POR,NOP,208,218.5,,,,NO_BET,NO_BET,0.0,0.0,16,insufficient_training_data
2024-10-25,2024_25,0022400080,CLE,DET,214,227.66666666666666,,,,NO_BET,NO_BET,0.0,0.0,16,insufficient_training_data
2024-10-25,2024_25,0022400079,ATL,CHA,245,223.5,,,,NO_BET,NO_BET,0.0,0.0,16,insufficient_training_data
2024-10-25,2024_25,0022400082,HOU,MEM,236,222.16666666666666,,,,NO_BET,NO_BET,0.0,0.0,16,insufficient_training_data
2024-10-25,2024_25,0022400083,MIL,CHI,255,233.66666666666666,,,,NO_BET,NO_BET,0.0,0.0,16,insufficient_training_data
2024-10-25,2024_25,0022400084,UTA,GSW,213,232.66666666666666,,,,NO_BET,NO_BET,0.0,0.0,16,insufficient_training_data
2024-10-25,2024_25,0022400085,LAL,PHX,239,223.5,,,,NO_BET,NO_BET,0.0,0.0,16,insufficient_training_data
2024-10-25,2024_25,0022400078,TOR,PHI,222,219.5,,,,NO_BET,NO_BET,0.0,0.0,16,insufficient_training_data
2024-10-26,2024_25,0022400091,CHI,OKC,209,232.0,,,,NO_BET,NO_BET,0.0,0.0,26,insufficient_training_data
2024-10-26,2024_25,0022400088,CHA,MIA,220,223.5,,,,NO_BET,NO_BET,0.0,0.0,26,insufficient_training_data
2024-10-26,2024_25,0022400090,WAS,CLE,251,229.0,,,,NO_BET,NO_BET,0.0,0.0,26,insufficient_training_data
2024-10-26,2024_25,0022400087,DEN,LAC,213,219.5,,,,NO_BET,NO_BET,0.0,0.0,26,insufficient_training_data
2024-10-26,2024_25,0022400089,DET,BOS,242,227.33333333333334,,,,NO_BET,NO_BET,0.0,0.0,26,insufficient_training_data
2024-10-26,2024_25,0022400095,PHX,DAL,216,232.33333333333334,,,,NO_BET,NO_BET,0.0,0.0,26,insufficient_training_data
2024-10-26,2024_25,0022400096,LAL,SAC,258,231.66666666666666,,,,NO_BET,NO_BET,0.0,0.0,26,insufficient_training_data
2024-10-26,2024_25,0022400093,MIN,TOR,213,220.33333333333334,,,,NO_BET,NO_BET,0.0,0.0,26,insufficient_training_data
2024-10-26,2024_25,0022400094,SAS,HOU,215,224.16666666666666,,,,NO_BET,NO_BET,0.0,0.0,26,insufficient_training_data
2024-10-26,2024_25,0022400092,MEM,ORL,235,222.16666666666666,,,,NO_BET,NO_BET,0.0,0.0,26,insufficient_training_data
2024-10-27,2024_25,0022400097,IND,PHI,232,228.66666666666666,,,,NO_BET,NO_BET,0.0,0.0,36,insufficient_training_data
2024-10-27,2024_25,0022400098,BKN,MIL,217,231.5,,,,NO_BET,NO_BET,0.0,0.0,36,insufficient_training_data
2024-10-27,2024_25,0022400099,POR,NOP,228,219.33333333333334,,,,NO_BET,NO_BET,0.0,0.0,36,insufficient_training_data
2024-10-27,2024_25,0022400100,OKC,ATL,232,230.33333333333334,,,,NO_BET,NO_BET,0.0,0.0,36,insufficient_training_data
2024-10-27,2024_25,0022400101,GSW,LAC,216,221.83333333333334,,,,NO_BET,NO_BET,0.0,0.0,36,insufficient_training_data
2024-10-28,2024_25,0022400105,MIA,DET,204,219.33333333333334,,,,NO_BET,NO_BET,0.0,0.0,41,insufficient_training_data
2024-10-28,2024_25,0022400107,TOR,DEN,252,220.5,,,,NO_BET,NO_BET,0.0,0.0,41,insufficient_training_data
2024-10-28,2024_25,0022400102,ORL,IND,234,224.5,,,,NO_BET,NO_BET,0.0,0.0,41,insufficient_training_data
2024-10-28,2024_25,0022400104,BOS,MIL,227,234.0,,,,NO_BET,NO_BET,0.0,0.0,41,insufficient_training_data
2024-10-28,2024_25,0022400106,NYK,CLE,214,221.5,,,,NO_BET,NO_BET,0.0,0.0,41,insufficient_training_data
2024-10-28,2024_25,0022400109,SAS,HOU,207,220.0,,,,NO_BET,NO_BET,0.0,0.0,41,insufficient_training_data
2024-10-28,2024_25,0022400108,MEM,CHI,249,233.5,,,,NO_BET,NO_BET,0.0,0.0,41,insufficient_training_data
2024-10-28,2024_25,0022400112,SAC,POR,209,227.66666666666666,,,,NO_BET,NO_BET,0.0,0.0,41,insufficient_training_data
2024-10-28,2024_25,0022400111,PHX,LAL,214,227.5,,,,NO_BET,NO_BET,0.0,0.0,41,insufficient_training_data
2024-10-28,2024_25,0022400103,ATL,WAS,240,233.33333333333334,,,,NO_BET,NO_BET,0.0,0.0,41,insufficient_training_data
2024-10-28,2024_25,0022400110,DAL,UTA,212,233.33333333333334,,,,NO_BET,NO_BET,0.0,0.0,41,insufficient_training_data
2024-10-29,2024_25,0022400116,GSW,NOP,230,217.66666666666666,,,,NO_BET,NO_BET,0.0,0.0,52,insufficient_training_data
2024-10-29,2024_25,0022400115,UTA,SAC,209,235.33333333333334,,,,NO_BET,NO_BET,0.0,0.0,52,insufficient_training_data
2024-10-29,2024_25,0022400114,MIN,DAL,234,222.5,,,,NO_BET,NO_BET,0.0,0.0,52,insufficient_training_data
2024-10-29,2024_25,0022400113,BKN,DEN,283,218.0,,,,NO_BET,NO_BET,0.0,0.0,52,insufficient_training_data
2024-10-30,2024_25,0022400123,CHI,ORL,201,227.33333333333334,,,,NO_BET,NO_BET,0.0,0.0,56,insufficient_training_data
2024-10-30,2024_25,0022400121,WAS,ATL,253,233.33333333333334,,,,NO_BET,NO_BET,0.0,0.0,56,insufficient_training_data
2024-10-30,2024_25,0022400117,CHA,TOR,271,223.5,,,,NO_BET,NO_BET,0.0,0.0,56,insufficient_training_data
2024-10-30,2024_25,0022400118,CLE,LAL,244,224.83333333333334,,,,NO_BET,NO_BET,0.0,0.0,56,insufficient_training_data
2024-10-30,2024_25,0022400119,IND,BOS,267,233.66666666666666,,,,NO_BET,NO_BET,0.0,0.0,56,insufficient_training_data
2024-10-30,2024_25,0022400120,PHI,DET,200,217.5,,,,NO_BET,NO_BET,0.0,0.0,56,insufficient_training_data
2024-10-30,2024_25,0022400126,GSW,NOP,193,219.5,,,,NO_BET,NO_BET,0.0,0.0,56,insufficient_training_data
2024-10-30,2024_25,0022400122,MIA,NYK,223,214.5,,,,NO_BET,NO_BET,0.0,0.0,56,insufficient_training_data
2024-10-30,2024_25,0022400124,MEM,BKN,225,225.83333333333334,,,,NO_BET,NO_BET,0.0,0.0,56,insufficient_training_data
2024-10-30,2024_25,0022400127,LAC,POR,211,214.83333333333334,,,,NO_BET,NO_BET,0.0,0.0,56,insufficient_training_data
2024-10-30,2024_25,0022400125,OKC,SAS,198,221.5,,,,NO_BET,NO_BET,0.0,0.0,56,insufficient_training_data
2024-10-31,2024_25,0022400130,UTA,SAS,194,223.33333333333334,,,,NO_BET,NO_BET,0.0,0.0,67,insufficient_training_data
2024-10-31,2024_25,0022400131,LAC,PHX,244,223.5,,,,NO_BET,NO_BET,0.0,0.0,67,insufficient_training_data
2024-10-31,2024_25,0022400129,DAL,HOU,210,225.66666666666666,,,,NO_BET,NO_BET,0.0,0.0,67,insufficient_training_data
2024-10-31,2024_25,0022400128,MEM,MIL,221,226.5,,,,NO_BET,NO_BET,0.0,0.0,67,insufficient_training_data
2024-11-01,2024_25,0022400135,ATL,SAC,238,239.66666666666666,,,,NO_BET,NO_BET,0.0,0.0,71,insufficient_training_data
2024-11-01,2024_25,0022400137,TOR,LAL,256,229.0,,,,NO_BET,NO_BET,0.0,0.0,71,insufficient_training_data
2024-11-01,2024_25,0022400139,MIN,DEN,235,219.33333333333334,,,,NO_BET,NO_BET,0.0,0.0,71,insufficient_training_data
2024-11-01,2024_25,0022400138,NOP,IND,243,232.33333333333334,,,,NO_BET,NO_BET,0.0,0.0,71,insufficient_training_data
2024-11-01,2024_25,0022400136,BKN,CHI,232,226.16666666666666,,,,NO_BET,NO_BET,0.0,0.0,71,insufficient_training_data
2024-11-01,2024_25,0022400140,POR,OKC,251,220.16666666666666,,,,NO_BET,NO_BET,0.0,0.0,71,insufficient_training_data
2024-11-01,2024_25,0022400134,DET,NYK,226,218.5,,,,NO_BET,NO_BET,0.0,0.0,71,insufficient_training_data
2024-11-01,2024_25,0022400133,CLE,ORL,229,217.16666666666666,,,,NO_BET,NO_BET,0.0,0.0,71,insufficient_training_data
2024-11-01,2024_25,0022400132,CHA,BOS,233,231.66666666666666,,,,NO_BET,NO_BET,0.0,0.0,71,insufficient_training_data
2024-11-02,2024_25,0022400141,CHA,BOS,216,231.33333333333334,,,,NO_BET,NO_BET,0.0,0.0,80,insufficient_training_data
2024-11-02,2024_25,0022400142,PHI,MEM,231,223.33333333333334,,,,NO_BET,NO_BET,0.0,0.0,80,insufficient_training_data
2024-11-02,2024_25,0022400143,TOR,SAC,259,232.5,,,,NO_BET,NO_BET,0.0,0.0,80,insufficient_training_data
2024-11-02,2024_25,0022400149,PHX,POR,200,224.33333333333334,,,,NO_BET,NO_BET,0.0,0.0,80,insufficient_training_data
2024-11-02,2024_25,0022400144,HOU,GSW,248,217.33333333333334,,,,NO_BET,NO_BET,0.0,0.0,80,insufficient_training_data
2024-11-02,2024_25,0022400146,SAS,MIN,216,214.83333333333334,,,,NO_BET,NO_BET,0.0,0.0,80,insufficient_training_data
2024-11-02,2024_25,0022400148,DEN,UTA,232,218.5,,,,NO_BET,NO_BET,0.0,0.0,80,insufficient_training_data
2024-11-02,2024_25,0022400150,LAC,OKC,197,220.33333333333334,,,,NO_BET,NO_BET,0.0,0.0,80,insufficient_training_data
2024-11-02,2024_25,0022400145,MIL,CLE,227,232.16666666666666,,,,NO_BET,NO_BET,0.0,0.0,80,insufficient_training_data
2024-11-03,2024_25,0022400153,DAL,ORL,193,219.33333333333334,,,,NO_BET,NO_BET,0.0,0.0,89,insufficient_training_data
2024-11-03,2024_25,0022400151,BKN,DET,198,219.5,,,,NO_BET,NO_BET,0.0,0.0,89,insufficient_training_data
2024-11-03,2024_25,0022400152,NOP,ATL,237,230.83333333333334,,,,NO_BET,NO_BET,0.0,0.0,89,insufficient_training_data
2024-11-04,2024_25,0022400160,CHI,UTA,261,228.0,,,,NO_BET,NO_BET,0.0,0.0,92,insufficient_training_data
2024-11-04,2024_25,0022400154,CLE,MIL,230,230.33333333333334,,,,NO_BET,NO_BET,0.0,0.0,92,insufficient_training_data
2024-11-04,2024_25,0022400155,WAS,GSW,237,231.5,,,,NO_BET,NO_BET,0.0,0.0,92,insufficient_training_data
2024-11-04,2024_25,0022400156,DET,LAL,218,226.33333333333334,,,,NO_BET,NO_BET,0.0,0.0,92,insufficient_training_data
2024-11-04,2024_25,0022400157,ATL,BOS,216,234.33333333333334,,,,NO_BET,NO_BET,0.0,0.0,92,insufficient_training_data
2024-11-04,2024_25,0022400159,MIA,SAC,221,227.16666666666666,,,,NO_BET,NO_BET,0.0,0.0,92,insufficient_training_data
2024-11-04,2024_25,0022400163,OKC,ORL,188,215.33333333333334,,,,NO_BET,NO_BET,0.0,0.0,92,insufficient_training_data
2024-11-04,2024_25,0022400158,BKN,MEM,210,225.33333333333334,,,,NO_BET,NO_BET,0.0,0.0,92,insufficient_training_data
2024-11-04,2024_25,0022400168,LAC,SAS,217,218.0,,,,NO_BET,NO_BET,0.0,0.0,92,insufficient_training_data
2024-11-04,2024_25,0022400164,NOP,POR,218,221.66666666666666,,,,NO_BET,NO_BET,0.0,0.0,92,insufficient_training_data
2024-11-04,2024_25,0022400165,DAL,IND,261,235.66666666666666,,,,NO_BET,NO_BET,0.0,0.0,92,insufficient_training_data
2024-11-04,2024_25,0022400166,DEN,TOR,240,228.83333333333334,,,,NO_BET,NO_BET,0.0,0.0,92,insufficient_training_data
2024-11-04,2024_25,0022400167,PHX,PHI,234,226.66666666666666,,,,NO_BET,NO_BET,0.0,0.0,92,insufficient_training_data
2024-11-04,2024_25,0022400162,MIN,CHA,207,226.5,,,,NO_BET,NO_BET,0.0,0.0,92,insufficient_training_data
2024-11-04,2024_25,0022400161,HOU,NYK,206,219.16666666666666,,,,NO_BET,NO_BET,0.0,0.0,92,insufficient_training_data
2024-11-06,2024_25,0022400172,BOS,GSW,230,230.0,,,,NO_BET,NO_BET,0.0,0.0,107,insufficient_training_data
2024-11-06,2024_25,0022400174,MEM,LAL,245,229.83333333333334,,,,NO_BET,NO_BET,0.0,0.0,107,insufficient_training_data
2024-11-06,2024_25,0022400169,CHA,DET,215,222.66666666666666,,,,NO_BET,NO_BET,0.0,0.0,107,insufficient_training_data
2024-11-06,2024_25,0022400170,IND,ORL,229,226.5,,,,NO_BET,NO_BET,0.0,0.0,107,insufficient_training_data
2024-11-06,2024_25,0022400171,ATL,NYK,237,225.5,,,,NO_BET,NO_BET,0.0,0.0,107,insufficient_training_data
2024-11-06,2024_25,0022400173,HOU,SAS,227,213.5,,,,NO_BET,NO_BET,0.0,0.0,107,insufficient_training_data
2024-11-06,2024_25,0022400178,PHX,MIA,227,222.5,,,,NO_BET,NO_BET,0.0,0.0,107,insufficient_training_data
2024-11-06,2024_25,0022400176,DAL,CHI,218,234.83333333333334,,,,NO_BET,NO_BET,0.0,0.0,107,insufficient_training_data
2024-11-06,2024_25,0022400177,DEN,OKC,246,222.0,,,,NO_BET,NO_BET,0.0,0.0,107,insufficient_training_data
2024-11-06,2024_25,0022400179,LAC,PHI,208,218.33333333333334,,,,NO_BET,NO_BET,0.0,0.0,107,insufficient_training_data
2024-11-06,2024_25,0022400180,SAC,TOR,229,238.0,,,,NO_BET,NO_BET,0.0,0.0,107,insufficient_training_data
2024-11-06,2024_25,0022400175,NOP,CLE,253,224.0,,,,NO_BET,NO_BET,0.0,0.0,107,insufficient_training_data
2024-11-07,2024_25,0022400181,CHI,MIN,254,227.66666666666666,,,,NO_BET,NO_BET,0.0,0.0,119,insufficient_training_data
2024-11-07,2024_25,0022400182,MIL,UTA,223,229.66666666666666,,,,NO_BET,NO_BET,0.0,0.0,119,insufficient_training_data
2024-11-07,2024_25,0022400183,SAS,POR,223,217.5,,,,NO_BET,NO_BET,0.0,0.0,119,insufficient_training_data
2024-11-08,2024_25,0022400188,CLE,GSW,253,231.33333333333334,,,,NO_BET,NO_BET,0.0,0.0,122,insufficient_training_data
2024-11-08,2024_25,0022400189,NYK,MIL,210,224.83333333333334,,,,NO_BET,NO_BET,0.0,0.0,122,insufficient_training_data
2024-11-08,2024_25,0022400185,DET,ATL,243,227.0,,,,NO_BET,NO_BET,0.0,0.0,122,insufficient_training_data
2024-11-08,2024_25,0022400186,ORL,NOP,203,213.5,,,,NO_BET,NO_BET,0.0,0.0,122,insufficient_training_data
2024-11-08,2024_25,0022400187,BOS,BKN,212,224.33333333333334,,,,NO_BET,NO_BET,0.0,0.0,122,insufficient_training_data
2024-11-08,2024_25,0022400193,MIN,POR,229,220.66666666666666,,,,NO_BET,NO_BET,0.0,0.0,122,insufficient_training_data
2024-11-08,2024_25,0022400184,CHA,IND,186,234.66666666666666,,,,NO_BET,NO_BET,0.0,0.0,122,insufficient_training_data
2024-11-08,2024_25,0022400192,OKC,HOU,233,219.0,,,,NO_BET,NO_BET,0.0,0.0,122,insufficient_training_data
2024-11-08,2024_25,0022400196,SAC,LAC,205,224.0,,,,NO_BET,NO_BET,0.0,0.0,122,insufficient_training_data
2024-11-08,2024_25,0022400194,DEN,MIA,257,222.0,,,,NO_BET,NO_BET,0.0,0.0,122,insufficient_training_data
2024-11-08,2024_25,0022400195,LAL,PHI,222,222.66666666666666,,,,NO_BET,NO_BET,0.0,0.0,122,insufficient_training_data
2024-11-08,2024_25,0022400191,MEM,WAS,232,229.33333333333334,,,,NO_BET,NO_BET,0.0,0.0,122,insufficient_training_data
2024-11-08,2024_25,0022400190,DAL,PHX,227,230.5,,,,NO_BET,NO_BET,0.0,0.0,122,insufficient_training_data
2024-11-09,2024_25,0022400200,LAC,TOR,208,226.33333333333334,,,,NO_BET,NO_BET,0.0,0.0,135,insufficient_training_data
2024-11-09,2024_25,0022400199,CLE,BKN,205,223.33333333333334,,,,NO_BET,NO_BET,0.0,0.0,135,insufficient_training_data
2024-11-09,2024_25,0022400197,SAS,UTA,221,222.5,,,,NO_BET,NO_BET,0.0,0.0,135,insufficient_training_data
2024-11-09,2024_25,0022400198,ATL,CHI,238,238.5,,,,NO_BET,NO_BET,0.0,0.0,135,insufficient_training_data
2024-11-10,2024_25,0022400201,DET,HOU,200,220.33333333333334,,,,NO_BET,NO_BET,0.0,0.0,139,insufficient_training_data
2024-11-10,2024_25,0022400206,MIN,MIA,189,218.33333333333334,,,,NO_BET,NO_BET,0.0,0.0,139,insufficient_training_data
2024-11-10,2024_25,0022400203,IND,NYK,253,229.0,,,,NO_BET,NO_BET,0.0,0.0,139,insufficient_training_data
2024-11-10,2024_25,0022400205,PHI,CHA,212,221.16666666666666,,,,NO_BET,NO_BET,0.0,0.0,139,insufficient_training_data
2024-11-10,2024_25,0022400202,MIL,BOS,220,228.5,,,,NO_BET,NO_BET,0.0,0.0,139,insufficient_training_data
2024-11-10,2024_25,0022400204,ORL,WAS,215,220.16666666666666,,,,NO_BET,NO_BET,0.0,0.0,139,insufficient_training_data
2024-11-10,2024_25,0022400208,DEN,DAL,242,231.5,,,,NO_BET,NO_BET,0.0,0.0,139,insufficient_training_data
2024-11-10,2024_25,0022400209,PHX,SAC,245,228.33333333333334,,,,NO_BET,NO_BET,0.0,0.0,139,insufficient_training_data
2024-11-10,2024_25,0022400210,POR,MEM,223,226.0,,,,NO_BET,NO_BET,0.0,0.0,139,insufficient_training_data
2024-11-10,2024_25,0022400211,LAL,TOR,226,235.33333333333334,,,,NO_BET,NO_BET,0.0,0.0,139,insufficient_training_data
2024-11-10,2024_25,0022400207,OKC,GSW,243,227.5,,,,NO_BET,NO_BET,0.0,0.0,139,insufficient_training_data
2024-11-11,2024_25,0022400212,CHI,CLE,232,237.16666666666666,,,,NO_BET,NO_BET,0.0,0.0,150,insufficient_training_data
2024-11-11,2024_25,0022400215,OKC,LAC,262,218.83333333333334,,,,NO_BET,NO_BET,0.0,0.0,150,insufficient_training_data
2024-11-11,2024_25,0022400214,NOP,BKN,212,212.83333333333334,,,,NO_BET,NO_BET,0.0,0.0,150,insufficient_training_data
2024-11-11,2024_25,0022400216,SAS,SAC,212,222.0,,,,NO_BET,NO_BET,0.0,0.0,150,insufficient_training_data
2024-11-11,2024_25,0022400213,HOU,WAS,199,226.5,,,,NO_BET,NO_BET,0.0,0.0,150,insufficient_training_data
2024-11-12,2024_25,0022400002,DET,MIA,244,215.5,,,,NO_BET,NO_BET,0.0,0.0,155,insufficient_training_data
2024-11-12,2024_25,0022400007,GSW,DAL,237,232.33333333333334,,,,NO_BET,NO_BET,0.0,0.0,155,insufficient_training_data
2024-11-12,2024_25,0022400008,POR,MIN,230,218.5,,,,NO_BET,NO_BET,0.0,0.0,155,insufficient_training_data
2024-11-12,2024_25,0022400006,UTA,PHX,232,228.33333333333334,,,,NO_BET,NO_BET,0.0,0.0,155,insufficient_training_data
2024-11-12,2024_25,0022400001,BOS,ATL,233,227.0,,,,NO_BET,NO_BET,0.0,0.0,155,insufficient_training_data
2024-11-12,2024_25,0022400004,PHI,NYK,210,215.5,,,,NO_BET,NO_BET,0.0,0.0,155,insufficient_training_data
2024-11-12,2024_25,0022400003,ORL,CHA,203,213.33333333333334,,,,NO_BET,NO_BET,0.0,0.0,155,insufficient_training_data
2024-11-12,2024_25,0022400005,MIL,TOR,184,227.83333333333334,,,,NO_BET,NO_BET,0.0,0.0,155,insufficient_training_data
2024-11-13,2024_25,0022400217,ORL,IND,184,225.66666666666666,,,,NO_BET,NO_BET,0.0,0.0,163,insufficient_training_data
2024-11-13,2024_25,0022400227,SAC,PHX,231,225.5,,,,NO_BET,NO_BET,0.0,0.0,163,insufficient_training_data
2024-11-13,2024_25,0022400226,POR,MIN,204,221.75,,,,NO_BET,NO_BET,0.0,0.0,163,insufficient_training_data
2024-11-13,2024_25,0022400225,LAL,MEM,251,230.5,,,,NO_BET,NO_BET,0.0,0.0,163,insufficient_training_data
2024-11-13,2024_25,0022400224,SAS,WAS,269,222.66666666666666,,,,NO_BET,NO_BET,0.0,0.0,163,insufficient_training_data
2024-11-13,2024_25,0022400223,MIL,DET,247,217.16666666666666,,,,NO_BET,NO_BET,0.0,0.0,163,insufficient_training_data
2024-11-13,2024_25,0022400220,PHI,CLE,220,217.66666666666666,,,,NO_BET,NO_BET,0.0,0.0,163,insufficient_training_data
2024-11-13,2024_25,0022400221,OKC,NOP,194,221.5,,,,NO_BET,NO_BET,0.0,0.0,163,insufficient_training_data
2024-11-13,2024_25,0022400219,NYK,CHI,247,228.33333333333334,,,,NO_BET,NO_BET,0.0,0.0,163,insufficient_training_data
2024-11-13,2024_25,0022400218,BKN,BOS,253,218.0,,,,NO_BET,NO_BET,0.0,0.0,163,insufficient_training_data
2024-11-13,2024_25,0022400222,HOU,LAC,214,213.83333333333334,,,,NO_BET,NO_BET,0.0,0.0,163,insufficient_training_data
2024-11-14,2024_25,0022400228,UTA,DAL,228,230.83333333333334,,,,NO_BET,NO_BET,0.0,0.0,174,insufficient_training_data
2024-11-15,2024_25,0022400009,IND,MIA,235,227.83333333333334,,,,NO_BET,NO_BET,0.0,0.0,175,insufficient_training_data
2024-11-15,2024_25,0022400012,ATL,WAS,246,240.33333333333334,,,,NO_BET,NO_BET,0.0,0.0,175,insufficient_training_data
2024-11-15,2024_25,0022400010,ORL,PHI,184,210.66666666666666,,,,NO_BET,NO_BET,0.0,0.0,175,insufficient_training_data
2024-11-15,2024_25,0022400011,TOR,DET,194,225.0,,,,NO_BET,NO_BET,0.0,0.0,175,insufficient_training_data
2024-11-15,2024_25,0022400013,CLE,CHI,270,237.16666666666666,,,,NO_BET,NO_BET,0.0,0.0,175,insufficient_training_data
2024-11-15,2024_25,0022400014,NYK,BKN,246,216.5,,,,NO_BET,NO_BET,0.0,0.0,175,insufficient_training_data
2024-11-15,2024_25,0022400016,HOU,LAC,229,217.33333333333334,,,,NO_BET,NO_BET,0.0,0.0,175,insufficient_training_data
2024-11-15,2024_25,0022400017,NOP,DEN,195,221.0,,,,NO_BET,NO_BET,0.0,0.0,175,insufficient_training_data
2024-11-15,2024_25,0022400018,OKC,PHX,182,228.0,,,,NO_BET,NO_BET,0.0,0.0,175,insufficient_training_data
2024-11-15,2024_25,0022400015,SAS,LAL,235,227.33333333333334,,,,NO_BET,NO_BET,0.0,0.0,175,insufficient_training_data
2024-11-15,2024_25,0022400019,GSW,MEM,241,235.33333333333334,,,,NO_BET,NO_BET,0.0,0.0,175,insufficient_training_data
2024-11-15,2024_25,0022400020,SAC,MIN,256,222.0,,,,NO_BET,NO_BET,0.0,0.0,175,insufficient_training_data
2024-11-16,2024_25,0022400229,CHA,MIL,229,217.33333333333334,,,,NO_BET,NO_BET,0.0,0.0,187,insufficient_training_data
2024-11-16,2024_25,0022400230,BOS,TOR,249,228.5,,,,NO_BET,NO_BET,0.0,0.0,187,insufficient_training_data
2024-11-16,2024_25,0022400231,NOP,LAL,203,221.33333333333334,,,,NO_BET,NO_BET,0.0,0.0,187,insufficient_training_data
2024-11-16,2024_25,0022400232,DAL,SAS,203,227.0,,,,NO_BET,NO_BET,0.0,0.0,187,insufficient_training_data
2024-11-16,2024_25,0022400233,SAC,UTA,238,227.5,,,,NO_BET,NO_BET,0.0,0.0,187,insufficient_training_data
2024-11-17,2024_25,0022400235,IND,MIA,229,228.66666666666666,,,,NO_BET,NO_BET,0.0,0.0,192,insufficient_training_data
2024-11-17,2024_25,0022400238,MEM,DEN,195,228.0,,,,NO_BET,NO_BET,0.0,0.0,192,insufficient_training_data
2024-11-17,2024_25,0022400234,MIN,PHX,237,219.5,,,,NO_BET,NO_BET,0.0,0.0,192,insufficient_training_data
2024-11-17,2024_25,0022400237,WAS,DET,228,228.66666666666666,,,,NO_BET,NO_BET,0.0,0.0,192,insufficient_training_data
2024-11-17,2024_25,0022400236,CLE,CHA,242,224.16666666666666,,,,NO_BET,NO_BET,0.0,0.0,192,insufficient_training_data
2024-11-17,2024_25,0022400242,OKC,DAL,240,229.5,,,,NO_BET,NO_BET,0.0,0.0,192,insufficient_training_data
2024-11-17,2024_25,0022400240,NYK,BKN,218,220.5,,,,NO_BET,NO_BET,0.0,0.0,192,insufficient_training_data
2024-11-17,2024_25,0022400241,CHI,HOU,250,233.66666666666666,,,,NO_BET,NO_BET,0.0,0.0,192,insufficient_training_data
2024-11-17,2024_25,0022400243,LAC,UTA,221,220.5,,,,NO_BET,NO_BET,0.0,0.0,192,insufficient_training_data
2024-11-17,2024_25,0022400239,POR,ATL,224,232.33333333333334,,,,NO_BET,NO_BET,0.0,0.0,192,insufficient_training_data
2024-11-18,2024_25,0022400245,MIA,PHI,195,212.66666666666666,,,,NO_BET,NO_BET,0.0,0.0,202,insufficient_training_data
2024-11-18,2024_25,0022400247,TOR,IND,249,234.33333333333334,,,,NO_BET,NO_BET,0.0,0.0,202,insufficient_training_data
2024-11-18,2024_25,0022400244,DET,CHI,234,233.5,,,,NO_BET,NO_BET,0.0,0.0,202,insufficient_training_data
2024-11-18,2024_25,0022400246,NYK,WAS,240,231.16666666666666,,,,NO_BET,NO_BET,0.0,0.0,202,insufficient_training_data
2024-11-18,2024_25,0022400251,LAC,GSW,201,226.16666666666666,,,,NO_BET,NO_BET,0.0,0.0,202,insufficient_training_data
