date,game_id,home_team,away_team,actual_total,market_line,over_pred_residual,over_pred_total,over_edge,under_prob,bet_direction,bet_result,profit_units,conflict_flag,train_samples,over_model_trees,under_model_trees
2025-01-08,0022400515,DEN,LAC,229,227.5,-7.550958791467975,219.94904120853204,-7.550958791467963,0.7858070819203231,UNDER,LOSS,-1.0,False,535,0,0
2025-01-08,0022400514,NOP,POR,219,226.5,-1.6419160413220755,224.85808395867792,-1.6419160413220766,0.5178698012330929,,,,False,535,0,0
2025-01-08,0022400516,MIL,SAS,226,222.33333333333334,10.35745469309128,232.69078802642463,10.357454693091285,0.16993651749928299,,,,False,535,0,0
2025-01-09,0022400517,CLE,TOR,258,234.66666666666666,-11.729020345741887,222.93764632092478,-11.729020345741873,0.7100861195293502,,,,False,543,0,0
2025-01-09,0022400518,DET,GSW,211,219.33333333333334,5.60392690104215,224.9372602343755,5.6039269010421435,0.17897107862689743,OVER,LOSS,-1.0,False,543,0,0
2025-01-09,0022400519,ORL,MIN,193,204.0,-2.0400795658663595,201.95992043413364,-2.040079565866364,0.4133495765692978,,,,False,543,0,0
2025-01-09,0022400520,MEM,HOU,234,233.5,-4.002352879883539,229.49764712011645,-4.002352879883546,0.43062202394231675,,,,False,543,0,0
2025-01-09,0022400521,DAL,POR,228,219.66666666666666,4.790145161866473,224.45681182853312,4.790145161866462,0.5056082611692606,,,,False,543,0,0
2025-01-09,0022400522,PHX,ATL,238,238.33333333333334,-7.136265591233987,231.19706774209936,-7.136265591233979,0.5989410024925433,UNDER,WIN,0.9090909090909091,False,543,0,0
2025-01-09,0022400523,UTA,MIA,189,223.0,1.444696030086441,224.44469603008645,1.4446960300864475,0.2541940663802376,,,,False,543,0,0
2025-01-10,0022400528,BOS,SAC,211,229.66666666666666,1.5690348442080695,231.23570151087472,1.569034844208062,0.41569506607729423,,,,False,550,0,0
2025-01-10,0022400525,IND,GSW,204,223.83333333333334,-5.769188352052045,218.0641449812813,-5.769188352052055,0.37442810636588153,,,,False,550,0,0
2025-01-10,0022400527,PHI,NOP,238,220.33333333333334,1.7383538677290493,222.0716872010624,1.738353867729046,0.5975067132706826,,,,False,550,0,0
2025-01-10,0022400530,CHI,WAS,243,241.5,-7.820215388804305,233.67978461119569,-7.820215388804314,0.7131060966802315,UNDER,LOSS,-1.0,False,550,0,0
2025-01-10,0022400529,NYK,OKC,227,225.0,6.462709225638705,231.46270922563872,6.462709225638719,0.5156597209254303,,,,False,550,0,0
2025-01-10,0022400531,DEN,BKN,229,220.5,-7.917335264333782,212.5826647356662,-7.917335264333786,0.7927020287404619,UNDER,LOSS,-1.0,False,550,0,0
2025-01-10,0022400526,ORL,MIL,215,209.33333333333334,15.597987338968137,224.93132067230147,15.597987338968125,0.1775199043284475,,,,False,550,0,0
2025-01-11,0022400533,PHX,UTA,220,228.5,-3.2389379648021834,225.26106203519782,-3.238937964802176,0.48908406596950116,,,,False,557,0,0
2025-01-11,0022400534,DET,TOR,237,230.33333333333334,8.831974571355223,239.16530790468858,8.831974571355232,0.5187114735070267,,,,False,557,0,0
2025-01-11,0022400535,MIN,MEM,252,230.0,7.037401678737274,237.03740167873727,7.037401678737268,0.5088991521028203,,,,False,557,0,0
2025-01-11,0022400536,POR,MIA,217,218.83333333333334,2.8652540045759904,221.69858733790934,2.865254004576002,0.6693828589013957,,,,False,557,0,0
2025-01-12,0022400543,CLE,IND,201,238.66666666666666,-2.1719530995990035,236.49471356706766,-2.171953099598994,0.5767596244785484,,,,False,561,0,0
2025-01-12,0022400539,NYK,MIL,246,227.33333333333334,6.319771047913856,233.6531043812472,6.319771047913861,0.3655293570682735,OVER,WIN,0.9090909090909091,False,561,0,0
2025-01-12,0022400540,DAL,DEN,213,229.0,-3.490516721431124,225.50948327856887,-3.490516721431135,0.6078670394139795,,,,False,561,0,0
2025-01-12,0022400541,CHI,SAC,243,237.83333333333334,-2.67131404225876,235.16201929107459,-2.671314042258757,0.44989206853570374,,,,False,561,0,0
2025-01-12,0022400542,BOS,NOP,239,227.0,1.3400465463898215,228.34004654638983,1.3400465463898286,0.201295534370863,,,,False,561,0,0
2025-01-12,0022400546,UTA,BKN,223,215.5,3.194303226245025,218.694303226245,3.1943032262450117,0.5026678092239428,,,,False,561,0,0
2025-01-12,0022400547,PHX,CHA,233,224.0,-5.462371422904112,218.5376285770959,-5.462371422904113,0.5766667033964589,UNDER,LOSS,-1.0,False,561,0,0
2025-01-12,0022400545,WAS,OKC,231,230.33333333333334,-16.30177934373887,214.03155398959447,-16.301779343738872,0.465865224869198,,,,False,561,0,0
2025-01-12,0022400544,ORL,PHI,203,206.16666666666666,-6.802211028736634,199.36445563793004,-6.802211028736622,0.7747427598635054,UNDER,WIN,0.9090909090909091,False,561,0,0
2025-01-13,0022400548,WAS,MIN,226,224.33333333333334,-2.3794285049181276,221.9539048284152,-2.3794285049181383,0.4614880069429889,,,,False,570,0,0
2025-01-13,0022400549,NYK,DET,243,224.33333333333334,-2.80266936694253,221.53066396639082,-2.802669366942524,0.5474961664578339,,,,False,570,0,0
2025-01-13,0022400550,TOR,GSW,205,228.5,9.03146718169444,237.53146718169444,9.031467181694438,0.20885942933681173,,,,False,570,0,0
2025-01-13,0022400551,HOU,MEM,238,236.16666666666666,5.982173150533431,242.1488398172001,5.982173150533441,0.5807248641767,,,,False,570,0,0
2025-01-13,0022400552,LAL,SAS,228,222.5,-2.7822022098715693,219.71779779012843,-2.7822022098715706,0.6366975121105334,,,,False,570,0,0
2025-01-13,0022400553,LAC,MIA,207,215.33333333333334,-15.182486630552047,200.1508467027813,-15.182486630552035,0.5683464371617257,,,,False,570,0,0
2025-01-14,0022400555,PHI,OKC,220,218.33333333333334,1.871681415569702,220.20501474890304,1.8716814155696966,0.5044159175650565,,,,False,576,0,0
2025-01-14,0022400557,CHI,NOP,232,239.66666666666666,9.505751849319374,249.17241851598604,9.505751849319381,0.29336681255089425,,,,False,576,0,0
2025-01-14,0022400556,ATL,PHX,239,235.16666666666666,-1.0733463349102452,234.09332033175642,-1.0733463349102408,0.1719224193428414,,,,False,576,0,0
2025-01-14,0022400558,MIL,SAC,245,228.5,5.1948131699087,233.6948131699087,5.194813169908713,0.5002440139178013,,,,False,576,0,0
2025-01-14,0022400559,DAL,DEN,217,232.33333333333334,-5.968003764966275,226.36532956836706,-5.968003764966284,0.6891172439426948,UNDER,WIN,0.9090909090909091,False,576,0,0
2025-01-14,0022400560,POR,BKN,246,217.66666666666666,10.229527577759052,227.89619424442571,10.229527577759058,0.34552156820945956,,,,False,576,0,0
2025-01-14,0022400554,IND,CLE,244,230.66666666666666,12.1382469457701,242.80491361243676,12.138246945770106,0.10344565623449319,,,,False,576,0,0
2025-01-15,0022400565,MIN,GSW,231,215.33333333333334,-1.0154308742239044,214.31790245910943,-1.0154308742239095,0.30646061415210213,,,,False,583,0,0
2025-01-15,0022400562,TOR,BOS,207,229.66666666666666,0.8861315509948463,230.5527982176615,0.8861315509948327,0.14095865852307043,,,,False,583,0,0
2025-01-15,0022400563,CHI,ATL,204,243.5,-3.7939457452242387,239.70605425477575,-3.7939457452242493,0.5208140134088777,,,,False,583,0,0
2025-01-15,0022400561,PHI,NYK,244,219.0,1.3989905628807358,220.39899056288073,1.3989905628807264,0.2831170855305616,,,,False,583,0,0
2025-01-15,0022400569,UTA,CHA,229,221.33333333333334,-1.2221541805769556,220.1111791527564,-1.2221541805769505,0.38196002643026783,,,,False,583,0,0
2025-01-15,0022400564,MIL,ORL,215,211.0,4.290024846147508,215.2900248461475,4.290024846147503,0.3733846919480933,OVER,WIN,0.9090909090909091,False,583,0,0
2025-01-15,0022400568,DEN,HOU,236,231.5,-12.440808450830762,219.05919154916924,-12.440808450830758,0.24730128770273127,,,,False,583,0,0
2025-01-15,0022400571,LAC,BKN,193,213.0,-6.849869289022691,206.15013071097732,-6.849869289022678,0.8381013115177871,UNDER,WIN,0.9090909090909091,False,583,0,0
2025-01-15,0022400570,LAL,MIA,225,217.33333333333334,-5.1862478595999235,212.14708547373343,-5.186247859599916,0.6715260622818578,UNDER,LOSS,-1.0,False,583,0,0
2025-01-15,0022400567,SAS,MEM,244,239.16666666666666,2.9676150258061242,242.13428169247277,2.9676150258061114,0.4072515510055224,,,,False,583,0,0
2025-01-15,0022400566,NOP,DAL,235,225.83333333333334,-6.0793416813483105,219.75399165198502,-6.079341681348325,0.8416898902829354,UNDER,LOSS,-1.0,False,583,0,0
2025-01-16,0022400576,SAC,HOU,259,226.16666666666666,-4.242787634532636,221.923879032134,-4.242787634532647,0.31753404346839487,,,,False,594,0,0
2025-01-16,0022400572,DET,IND,211,227.0,-1.0221168635055007,225.9778831364945,-1.022116863505488,0.5823613277595818,,,,False,594,0,0
2025-01-16,0022400573,WAS,PHX,253,231.66666666666666,-0.8172966732764623,230.84936999339018,-0.8172966732764735,0.32020479406980124,,,,False,594,0,0
2025-01-16,0022400574,OKC,CLE,248,232.5,-2.2818427791640854,230.2181572208359,-2.2818427791640943,0.19769833299093942,,,,False,594,0,0
2025-01-16,0022400575,POR,LAC,207,221.16666666666666,8.517900444225733,229.6845671108924,8.517900444225745,0.43650172531451426,,,,False,594,0,0
2025-01-17,0022400577,BOS,ORL,215,210.66666666666666,-1.8489226159464713,208.8177440507202,-1.8489226159464636,0.1858457158624438,,,,False,599,0,0
2025-01-17,0022400578,NYK,MIN,215,219.33333333333334,-0.21312368578836,219.12020964754498,-0.21312368578836072,0.7720052789362268,,,,False,599,0,0
2025-01-17,0022400580,MIL,TOR,242,229.66666666666666,4.5026599916644425,234.1693266583311,4.502659991664444,0.16539066077982578,OVER,WIN,0.9090909090909091,False,599,0,0
2025-01-17,0022400579,MIA,DEN,246,226.16666666666666,7.427970924475155,233.5946375911418,7.427970924475147,0.3942311351837565,OVER,WIN,0.9090909090909091,False,599,0,0
2025-01-17,0022400585,LAL,BKN,203,216.66666666666666,2.65591740085813,219.3225840675248,2.6559174008581294,0.5593178502850421,,,,False,599,0,0
2025-01-17,0022400581,NOP,UTA,259,230.16666666666666,-0.22350231826264863,229.943164348404,-0.22350231826266054,0.44379379841007477,,,,False,599,0,0
2025-01-17,0022400584,CHI,CHA,248,235.0,2.8044809702668014,237.8044809702668,2.804480970266809,0.444815458914937,,,,False,599,0,0
2025-01-17,0022400582,SAS,MEM,252,239.16666666666666,-0.9386500433538022,238.22801662331287,-0.938650043353789,0.49530334749104216,,,,False,599,0,0
2025-01-17,0022400583,DAL,OKC,204,223.33333333333334,-5.600651041133861,217.73268229219948,-5.600651041133858,0.5286178224394098,,,,False,599,0,0
2025-01-18,0022400586,DET,PHX,246,226.66666666666666,3.3805289291789844,230.04719559584564,3.380528929178979,0.5220305659728454,,,,False,608,0,0
2025-01-18,0022400587,BOS,ATL,234,234.5,10.6039536145632,245.1039536145632,10.60395361456321,0.381608567271294,,,,False,608,0,0
2025-01-18,0022400588,IND,PHI,217,223.16666666666666,-1.1217517962017418,222.0449148704649,-1.1217517962017496,0.06679532457544862,,,,False,608,0,0
2025-01-18,0022400589,GSW,WAS,236,228.83333333333334,-1.1123622659852732,227.72097106734807,-1.1123622659852686,0.797104925988372,,,,False,608,0,0
2025-01-18,0022400590,MIN,CLE,241,226.66666666666666,7.31908072977981,233.98574739644647,7.319080729779813,0.6424935756572246,,,,False,608,0,0
2025-01-18,0022400591,POR,HOU,228,224.5,3.9923019116352405,228.49230191163525,3.992301911635252,0.6125544177266671,,,,False,608,0,0
2025-01-19,0022400597,POR,CHI,215,235.5,6.043334180707451,241.54333418070746,6.043334180707461,0.16736608121683225,OVER,LOSS,-1.0,False,614,0,0
2025-01-19,0022400595,OKC,BKN,228,217.5,1.5287455407732127,219.0287455407732,1.5287455407732011,0.4032509935134714,,,,False,614,0,0
2025-01-19,0022400592,MIA,SAS,235,219.5,-3.4579060320246633,216.04209396797535,-3.4579060320246526,0.45998039031673105,,,,False,614,0,0
2025-01-19,0022400593,ORL,DEN,213,221.5,9.467180846961284,230.9671808469613,9.467180846961298,0.34870496231680637,,,,False,614,0,0
2025-01-19,0022400598,SAC,WAS,223,232.5,-7.380321272043229,225.11967872795677,-7.380321272043233,0.5203009578818758,,,,False,614,0,0
2025-01-19,0022400596,LAC,LAL,218,214.66666666666666,-18.229865744067325,196.43680092259933,-18.229865744067325,0.6213478156429154,,,,False,614,0,0
2025-01-19,0022400594,MIL,PHI,232,223.16666666666666,-8.126906521752037,215.03976014491462,-8.126906521752034,0.6420096065152137,,,,False,614,0,0
2025-01-20,0022400603,CLE,PHX,210,233.5,5.46520078135991,238.9652007813599,5.465200781359897,0.5704903402659683,,,,False,621,0,0
2025-01-20,0022400605,NOP,UTA,242,232.5,2.316068655735342,234.81606865573534,2.316068655735336,0.5773691322592728,,,,False,621,0,0
2025-01-20,0022400604,GSW,BOS,210,223.5,-4.883997538503578,218.61600246149644,-4.883997538503564,0.648004786557498,UNDER,WIN,0.9090909090909091,False,621,0,0
2025-01-20,0022400611,LAC,CHI,211,227.16666666666666,3.9492990132796235,231.11596567994627,3.9492990132796137,0.24998557297478502,,,,False,621,0,0
2025-01-20,0022400602,NYK,ATL,229,235.66666666666666,5.217900941887467,240.88456760855414,5.217900941887478,0.4029151001920642,OVER,LOSS,-1.0,False,621,0,0
2025-01-20,0022400600,HOU,DET,203,222.83333333333334,5.733662408334289,228.56699574166763,5.733662408334283,0.2489920967448479,OVER,LOSS,-1.0,False,621,0,0
2025-01-20,0022400599,CHA,DAL,215,223.5,-0.6171971554463693,222.88280284455362,-0.6171971554463767,0.787690195520873,,,,False,621,0,0
2025-01-20,0022400601,MEM,MIN,214,234.83333333333334,-12.37612864474094,222.4572046885924,-12.37612864474093,0.7564298645623612,,,,False,621,0,0
2025-01-21,0022400610,LAL,WAS,199,229.16666666666666,-13.377508840823985,215.78915782584266,-13.377508840823992,0.6821693605048447,,,,False,629,0,0
2025-01-21,0022400609,DEN,PHI,253,229.16666666666666,-3.727907266095922,225.43875940057075,-3.7279072660959116,0.5241067190360843,,,,False,629,0,0
2025-01-21,0022400608,TOR,ORL,202,215.33333333333334,-3.7929206180121566,211.5404127153212,-3.792920618012147,0.2923226942988894,,,,False,629,0,0
2025-01-21,0022400606,BKN,NYK,194,219.66666666666666,-4.1690016798863825,215.49766498678028,-4.169001679886378,0.47713819478776115,,,,False,629,0,0
2025-01-21,0022400607,MIA,POR,223,221.33333333333334,-3.8449677071677852,217.48836562616555,-3.844967707167797,0.5723128461820404,,,,False,629,0,0
2025-01-22,0022400620,LAC,BOS,230,217.16666666666666,-5.545556410821106,211.62111025584557,-5.545556410821092,0.520249481906221,,,,False,634,0,0
2025-01-22,0022400619,SAC,GSW,240,228.33333333333334,-1.091398951145111,227.24193438218822,-1.0913989511451234,0.2868856257576398,,,,False,634,0,0
2025-01-22,0022400618,OKC,UTA,237,225.66666666666666,2.277085982827662,227.94375264949431,2.277085982827657,0.2695736582846113,,,,False,634,0,0
2025-01-22,0022400616,MEM,CHA,252,239.5,-11.983815666292895,227.51618433370712,-11.983815666292884,0.7155976597702669,,,,False,634,0,0
2025-01-22,0022400613,BKN,PHX,192,219.83333333333334,-3.1007118740507336,216.7326214592826,-3.100711874050745,0.6213406730491007,,,,False,634,0,0
2025-01-22,0022400614,DAL,MIN,229,217.16666666666666,1.0027397201688395,218.1694063868355,1.0027397201688473,0.5849650626847919,,,,False,634,0,0
2025-01-22,0022400612,ATL,DET,218,235.66666666666666,3.8177012662281697,239.48436793289483,3.8177012662281697,0.4937376768338445,,,,False,634,0,0
2025-01-22,0022400615,HOU,CLE,217,231.5,2.7086287639332096,234.2086287639332,2.7086287639332056,0.41568154452610767,,,,False,634,0,0
2025-01-23,0022400623,ATL,TOR,241,234.33333333333334,8.917431245120202,243.25076457845356,8.917431245120213,0.47823201184275405,,,,False,642,0,0
2025-01-23,0022400622,ORL,POR,180,212.0,-15.516734822787212,196.4832651772128,-15.516734822787214,0.924184081876484,,,,False,642,0,0
2025-01-23,0022400625,OKC,DAL,236,220.5,-9.64299841370469,210.8570015862953,-9.642998413704703,0.611688925470075,,,,False,642,0,0
2025-01-23,0022400624,MIL,MIA,221,223.83333333333334,-3.829786838528468,220.00354649480488,-3.829786838528463,0.5109866511123444,,,,False,642,0,0
2025-01-23,0022400629,LAL,BOS,213,221.16666666666666,2.348871203101208,223.51553786976785,2.348871203101197,0.24984288664144688,,,,False,642,0,0
2025-01-23,0022400626,DEN,SAC,255,240.66666666666666,3.5003206309989245,244.16698729766557,3.500320630998914,0.4040837526048041,,,,False,642,0,0
2025-01-23,0022400983,LAC,WAS,203,224.0,6.714547537467005,230.714547537467,6.714547537467013,0.35262838503318783,OVER,LOSS,-1.0,False,642,0,0
2025-01-23,0022400628,GSW,CHI,237,230.66666666666666,-5.798292957652546,224.86837370901412,-5.798292957652535,0.8859910690620212,UNDER,LOSS,-1.0,False,642,0,0
2025-01-24,0022400630,CHA,POR,199,220.83333333333334,-2.529781317370366,218.30355201596296,-2.5297813173703787,0.7650023178601937,,,,False,650,0,0
2025-01-24,0022400631,PHI,CLE,261,228.66666666666666,-2.2700143193386464,226.396652347328,-2.2700143193386566,0.630985791937939,,,,False,650,0,0
2025-01-24,0022400632,MEM,NOP,265,242.83333333333334,-3.646800773415017,239.18653255991833,-3.646800773415009,0.5141420842671257,,,,False,650,0,0
2025-01-25,0022400646,LAC,MIL,244,224.83333333333334,10.912170423684824,235.74550375701816,10.912170423684813,0.15392300528974331,,,,False,653,0,0
2025-01-25,0022400639,ATL,TOR,211,236.0,6.722940003512413,242.7229400035124,6.722940003512406,0.45069142414974617,OVER,LOSS,-1.0,False,653,0,0
2025-01-25,0022400634,MIN,DEN,237,228.16666666666666,2.115729018065895,230.28239568473256,2.115729018065906,0.7243757614546182,,,,False,653,0,0
2025-01-25,0022400635,DAL,BOS,229,222.33333333333334,-11.255511534179584,211.07782179915375,-11.25551153417959,0.5381931789626277,,,,False,653,0,0
2025-01-25,0022400645,PHX,WAS,228,231.83333333333334,-10.471788279113063,221.36154505422027,-10.47178827911307,0.47545281764785946,,,,False,653,0,0
2025-01-25,0022400637,CHA,NOP,215,228.16666666666666,9.014856993449602,237.18152366011626,9.014856993449598,0.32750437165948143,,,,False,653,0,0
2025-01-25,0022400638,ORL,DET,234,211.33333333333334,-7.033723744479741,204.2996095888536,-7.033723744479744,0.8379688990593065,UNDER,LOSS,-1.0,False,653,0,0
2025-01-25,0022400636,BKN,MIA,203,209.5,-10.096152618197365,199.40384738180262,-10.09615261819738,0.7255336694900146,,,,False,653,0,0
2025-01-25,0022400640,CLE,HOU,266,227.0,5.011909640865756,232.01190964086575,5.011909640865753,0.32367069073315935,OVER,WIN,0.9090909090909091,False,653,0,0
2025-01-25,0022400641,NYK,SAC,263,232.83333333333334,2.4289962636532434,235.26232959698658,2.4289962636532323,0.33002168028188406,,,,False,653,0,0
2025-01-25,0022400642,CHI,PHI,206,231.66666666666666,-11.292357449484516,220.37430921718214,-11.292357449484513,0.7392247315140521,,,,False,653,0,0
2025-01-25,0022400643,MEM,UTA,228,245.33333333333334,2.840945565879332,248.17427889921268,2.8409455658793377,0.24559277233081686,,,,False,653,0,0
2025-01-25,0022400644,GSW,LAL,226,219.0,-4.0257064057209515,214.97429359427906,-4.025706405720939,0.2518450936713524,,,,False,653,0,0
2025-01-26,0022400647,POR,OKC,226,225.5,8.750995251973304,234.2509952519733,8.750995251973308,0.3557902628333923,,,,False,666,0,0
2025-01-27,0022400653,NYK,MEM,249,242.33333333333334,4.772044684703968,247.1053780180373,4.772044684703957,0.5952552128242137,,,,False,667,0,0
2025-01-27,0022400649,CLE,DET,201,235.0,-1.8136636341430683,233.18633636585693,-1.8136636341430687,0.6170795375020591,,,,False,667,0,0
2025-01-27,0022400650,BOS,HOU,226,221.83333333333334,-0.1704224492444242,221.66291088408892,-0.17042244924442684,0.42837813130856517,,,,False,667,0,0
2025-01-27,0022400651,BKN,SAC,206,221.5,-12.289353860601901,209.2106461393981,-12.289353860601892,0.6052758568152475,,,,False,667,0,0
2025-01-27,0022400652,MIA,ORL,244,207.5,-3.5551285875717062,203.94487141242828,-3.5551285875717156,0.37569050680505395,,,,False,667,0,0
2025-01-27,0022400658,UTA,MIL,235,236.33333333333334,6.653477774259206,242.98681110759256,6.6534777742592155,0.19428129000237865,OVER,LOSS,-1.0,False,667,0,0
2025-01-27,0022400648,CHA,LAL,219,222.16666666666666,0.34644925172236635,222.51311591838902,0.34644925172236185,0.5409272973342788,,,,False,667,0,0
2025-01-27,0022400655,CHI,DEN,250,246.16666666666666,-4.803506492500871,241.36316017416578,-4.803506492500873,0.5503243384952555,UNDER,LOSS,-1.0,False,667,0,0
2025-01-27,0022400656,MIN,ATL,192,220.0,-1.0567077406779912,218.94329225932202,-1.0567077406779788,0.541182037286241,,,,False,667,0,0
2025-01-27,0022400657,DAL,WAS,238,231.33333333333334,4.85880508047324,236.1921384138066,4.858805080473246,0.38361155528547924,OVER,WIN,0.9090909090909091,False,667,0,0
2025-01-27,0022400659,PHX,LAC,220,223.33333333333334,-2.176236530129261,221.15709680320407,-2.176236530129273,0.7136528269625653,,,,False,667,0,0
2025-01-27,0022400654,TOR,NOP,217,232.5,3.981376414076834,236.48137641407683,3.981376414076834,0.3816719114520347,,,,False,667,0,0
2025-01-28,0022400532,ATL,HOU,196,227.0,2.5358674589291943,229.5358674589292,2.5358674589292036,0.4916282367584705,,,,False,679,0,0
2025-01-28,0022400660,PHI,LAL,222,217.5,-4.0733390362831114,213.4266609637169,-4.073339036283102,0.5366887096009135,,,,False,679,0,0
2025-01-28,0022400661,GSW,UTA,217,229.5,11.547463611862812,241.0474636118628,11.54746361186281,0.26708688953741977,,,,False,679,0,0
2025-01-28,0022400662,POR,MIL,237,229.83333333333334,4.5036610914828135,234.33699442481617,4.503661091482826,0.39953494792050637,OVER,WIN,0.9090909090909091,False,679,0,0
2025-01-29,0022400667,MIA,CLE,232,227.5,7.802083208766677,235.30208320876667,7.802083208766675,0.19551006076709607,OVER,WIN,0.9090909090909091,False,683,0,0
2025-01-29,0022400663,CHA,BKN,187,204.83333333333334,6.384595863039841,211.21792919637318,6.384595863039834,0.10422906479618171,OVER,LOSS,-1.0,False,683,0,0
2025-01-29,0022400664,IND,DET,252,229.5,4.958971951535373,234.45897195153537,4.958971951535375,0.5696450878335323,,,,False,683,0,0
2025-01-29,0022400665,WAS,TOR,188,231.0,4.906956721430352,235.90695672143036,4.906956721430362,0.6548692965938429,,,,False,683,0,0
2025-01-29,0022400673,GSW,OKC,225,228.33333333333334,-3.8159352138720966,224.51739811946123,-3.815935213872109,0.34699371699439163,,,,False,683,0,0
2025-01-29,0022400666,BOS,CHI,222,232.33333333333334,-4.237577265744344,228.095756067589,-4.237577265744335,0.5490165237330261,,,,False,683,0,0
2025-01-29,0022400670,NOP,DAL,273,232.16666666666666,3.7603383761334443,235.9270050428001,3.760338376133433,0.5246991457803887,,,,False,683,0,0
2025-01-29,0022400669,PHI,SAC,221,228.5,-0.2358352850477058,228.2641647149523,-0.23583528504769902,0.4602556442810045,,,,False,683,0,0
2025-01-29,0022400668,NYK,DEN,234,239.5,3.406185873150147,242.90618587315015,3.40618587315015,0.5034581764000725,,,,False,683,0,0
2025-01-29,0022400671,SAS,LAC,244,222.5,5.0869966450544055,227.5869966450544,5.086996645054398,0.3833841284691717,OVER,WIN,0.9090909090909091,False,683,0,0
2025-01-29,0022400672,PHX,MIN,234,217.33333333333334,1.4536787944903182,218.78701212782366,1.4536787944903153,0.3829544459869071,,,,False,683,0,0
2025-01-30,0022400674,WAS,LAL,230,223.66666666666666,-3.8105915716207606,219.8560750950459,-3.810591571620762,0.6811774578106183,,,,False,694,0,0
2025-01-30,0022400675,CLE,ATL,252,237.16666666666666,-14.019070790030462,223.1475958766362,-14.019070790030469,0.6630879571043743,,,,False,694,0,0
2025-01-30,0022400676,MEM,HOU,239,238.0,-1.0996552287695192,236.9003447712305,-1.0996552287695067,0.3832340261198721,,,,False,694,0,0
2025-01-30,0022400677,UTA,MIN,251,224.33333333333334,5.249999482493398,229.58333281582674,5.2499994824933935,0.3958958778971992,OVER,WIN,0.9090909090909091,False,694,0,0
2025-01-30,0022400678,POR,ORL,209,212.5,2.352758949451455,214.85275894945144,2.3527589494514416,0.3776910072916643,,,,False,694,0,0
2025-01-31,0022400681,PHI,DEN,271,232.5,-10.638771428768907,221.8612285712311,-10.638771428768905,0.8466105286611706,,,,False,699,0,0
2025-01-31,0022400679,CHA,LAC,216,212.0,11.666222444935139,223.66622244493513,11.66622244493513,0.34097040891253744,,,,False,699,0,0
2025-01-31,0022400680,DET,DAL,219,229.33333333333334,3.745262654075344,233.07859598740868,3.745262654075333,0.4385503991800569,,,,False,699,0,0
2025-01-31,0022400684,SAS,MIL,262,232.83333333333334,-0.4552007861001497,232.3781325472332,-0.4552007861001357,0.2956860095468833,,,,False,699,0,0
2025-01-31,0022400683,NOP,BOS,234,231.66666666666666,0.948956495553873,232.61562316222054,0.9489564955538867,0.4753126871732096,,,,False,699,0,0
2025-01-31,0022400682,TOR,CHI,228,233.33333333333334,4.049045247008152,237.38237858034148,4.049045247008138,0.5383738013244642,,,,False,699,0,0
2025-01-31,0022400685,GSW,PHX,235,227.5,-2.9342414993586403,224.56575850064135,-2.9342414993586488,0.3888100079144622,,,,False,699,0,0
2025-02-01,0022400691,OKC,SAC,254,234.33333333333334,-1.9056558590849606,232.42767747424838,-1.905655859084959,0.47498047597262893,,,,False,706,0,0
2025-02-01,0022400694,POR,PHX,235,228.5,11.01941508975214,239.51941508975213,11.01941508975213,0.2442703561974251,,,,False,706,0,0
2025-02-01,0022400693,SAS,MIA,208,224.0,-3.2827274505110937,220.7172725494889,-3.2827274505110893,0.6008404425844344,,,,False,706,0,0
2025-02-01,0022400692,NYK,LAL,240,227.5,-6.610031120529469,220.88996887947053,-6.61003112052947,0.31008419169092155,,,,False,706,0,0
2025-02-01,0022400690,MIN,WAS,208,223.16666666666666,2.8105145759265007,225.97718124259316,2.810514575926504,0.6117379463525463,,,,False,706,0,0
2025-02-01,0022400688,CHA,DEN,211,223.0,4.183788856657312,227.18378885665732,4.183788856657316,0.6227122169728986,,,,False,706,0,0
2025-02-01,0022400687,UTA,ORL,212,216.16666666666666,13.257823981240826,229.42449064790748,13.257823981240819,0.27540406103184484,,,,False,706,0,0
2025-02-01,0022400686,IND,ATL,259,239.5,-2.0843347591405,237.4156652408595,-2.0843347591404893,0.4842007189551101,,,,False,706,0,0
2025-02-01,0022400689,HOU,BKN,208,213.5,-7.618818967460244,205.88118103253976,-7.618818967460243,0.38706487741580015,,,,False,706,0,0
2025-02-02,0022400699,MIL,MEM,251,245.0,-2.8132006421056555,242.18679935789436,-2.8132006421056417,0.4496219868032559,,,,False,715,0,0
2025-02-02,0022400698,PHI,BOS,228,222.33333333333334,4.794207946049024,227.12754127938237,4.794207946049028,0.44424666917502215,OVER,WIN,0.9090909090909091,False,715,0,0
2025-02-02,0022400695,DET,CHI,246,233.16666666666666,-2.6990676768830495,230.4675989897836,-2.699067676883061,0.6613724167661733,,,,False,715,0,0
2025-02-02,0022400696,CLE,DAL,245,236.66666666666666,-4.620048684363113,232.04661798230353,-4.620048684363127,0.6772005563974728,UNDER,LOSS,-1.0,False,715,0,0
2025-02-02,0022400697,TOR,LAC,223,220.0,16.825178587682284,236.82517858768227,16.825178587682274,0.3610627266973134,,,,False,715,0,0
2025-02-03,0022400704,MIN,SAC,230,221.83333333333334,2.165371819298606,223.99870515263194,2.165371819298599,0.38705261468061236,,,,False,720,0,0
2025-02-03,0022400700,CHA,WAS,238,217.0,2.535578831138523,219.53557883113854,2.5355788311385368,0.6104906888115484,,,,False,720,0,0
