date,game_id,home_team,away_team,actual_total,market_line,pred_model,pred_matchup,pred_blended,edge,bet_direction,profit,result,edge_bucket,train_samples
2025-01-14,0022400560,POR,BKN,246,217.66666666666666,221.71328177341837,222.57578814361057,222.31703623255288,4.650369565886223,OVER,100.0,WIN,4.0-5.0,576
2025-01-14,0022400554,IND,CLE,244,230.66666666666666,233.6494151032993,243.2050332954238,240.33834783778644,9.671681171119786,,,,,576
2025-01-15,0022400565,MIN,GSW,231,215.33333333333334,227.42444310716363,217.2529123184123,220.30437155503768,4.971038221704333,OVER,100.0,WIN,4.0-5.0,583
2025-01-15,0022400562,TOR,BOS,207,229.66666666666666,231.86844498171942,235.29838904214745,234.26940582401903,4.602739157352374,OVER,-110.0,LOSS,4.0-5.0,583
2025-01-15,0022400563,CHI,ATL,204,243.5,231.8018644529984,248.83864296390357,243.727609410632,0.2276094106319988,,,,,583
2025-01-15,0022400561,PHI,NYK,244,219.0,225.14174716993952,233.83028628554763,231.22372455086517,12.223724550865171,,,,,583
2025-01-15,0022400569,UTA,CHA,229,221.33333333333334,217.2665476160387,218.274021068589,217.9717790328239,-3.3615543005094537,,,,,583
2025-01-15,0022400564,MIL,ORL,215,211.0,220.82887276526796,206.15549282731652,210.55750680870193,-0.44249319129806963,,,,,583
2025-01-15,0022400568,DEN,HOU,236,231.5,228.71694802384093,234.86443776312785,233.0201908413418,1.5201908413417868,,,,,583
2025-01-15,0022400571,LAC,BKN,193,213.0,218.7124607282017,213.1931877578125,214.84896964892926,1.8489696489292555,,,,,583
2025-01-15,0022400570,LAL,MIA,225,217.33333333333334,222.90154805596035,228.2893272850398,226.67299351631596,9.339660182982612,,,,,583
2025-01-15,0022400567,SAS,MEM,244,239.16666666666666,228.3990930314755,234.38688846323916,232.59054983371004,-6.576116832956615,UNDER,-110.0,LOSS,6.0-8.0,583
2025-01-15,0022400566,NOP,DAL,235,225.83333333333334,220.47191146414022,227.58271420981728,225.44947338611416,-0.3838599472191788,,,,,583
2025-01-16,0022400576,SAC,HOU,259,226.16666666666666,228.97149547540548,239.1386533314511,236.08850597463743,9.921839307970771,,,,,594
2025-01-16,0022400572,DET,IND,211,227.0,228.4718843654709,230.89383264631613,230.16724816206255,3.167248162062549,,,,,594
2025-01-16,0022400573,WAS,PHX,253,231.66666666666666,224.39457924285117,234.04837786454473,231.15223827803666,-0.5144283886299945,,,,,594
2025-01-16,0022400574,OKC,CLE,248,232.5,233.87337531970186,234.27644415470508,234.1555235042041,1.6555235042040977,,,,,594
2025-01-16,0022400575,POR,LAC,207,221.16666666666666,225.13934629336822,220.64233862095713,221.99144092268045,0.8247742560137965,,,,,594
2025-01-17,0022400577,BOS,ORL,215,210.66666666666666,219.0947841026503,208.88516486585516,211.9480506368937,1.28138397022704,,,,,599
2025-01-17,0022400578,NYK,MIN,215,219.33333333333334,231.36008177904654,235.1696484210952,234.02677842848058,14.69344509514724,,,,,599
2025-01-17,0022400580,MIL,TOR,242,229.66666666666666,229.88407369428833,227.74938402988613,228.38979092920678,-1.276875737459875,,,,,599
2025-01-17,0022400579,MIA,DEN,246,226.16666666666666,229.94829430293657,227.12235364083057,227.9701358394624,1.8034691727957295,,,,,599
2025-01-17,0022400585,LAL,BKN,203,216.66666666666666,220.19779257854105,230.91827001403465,227.70212678338657,11.035460116719918,,,,,599
2025-01-17,0022400581,NOP,UTA,259,230.16666666666666,227.1166695236073,229.72962257034328,228.94573665632248,-1.2209300103441763,,,,,599
2025-01-17,0022400584,CHI,CHA,248,235.0,220.69370231528782,219.55247944460092,219.89484630580696,-15.105153694193035,,,,,599
2025-01-17,0022400582,SAS,MEM,252,239.16666666666666,227.25436302552419,234.95354934474807,232.6437934489809,-6.52287321768577,UNDER,-110.0,LOSS,6.0-8.0,599
2025-01-17,0022400583,DAL,OKC,204,223.33333333333334,228.97292281348663,226.57149831280998,227.29192566301296,3.958592329679618,,,,,599
2025-01-18,0022400586,DET,PHX,246,226.66666666666666,228.89484838132785,228.42919880623654,228.5688936787639,1.9022270120972564,,,,,608
2025-01-18,0022400587,BOS,ATL,234,234.5,227.21761697226862,233.7748425101084,231.80767484875645,-2.6923251512435513,,,,,608
2025-01-18,0022400588,IND,PHI,217,223.16666666666666,225.47737633091447,228.6668386099597,227.7099999262461,4.543333259579441,OVER,-110.0,LOSS,4.0-5.0,608
2025-01-18,0022400589,GSW,WAS,236,228.83333333333334,225.1472633621907,230.0194718960392,228.55780933588463,-0.27552399744871536,,,,,608
2025-01-18,0022400590,MIN,CLE,241,226.66666666666666,234.7633234577813,240.52169626571333,238.79418442333372,12.12751775666706,,,,,608
2025-01-18,0022400591,POR,HOU,228,224.5,229.92269709575243,234.67016361188485,233.24592365704513,8.745923657045125,,,,,608
2025-01-19,0022400597,POR,CHI,215,235.5,230.0908219817862,231.47735007104922,231.0613916442703,-4.438608355729713,UNDER,100.0,WIN,4.0-5.0,614
2025-01-19,0022400595,OKC,BKN,228,217.5,222.71476263410187,221.4597062847534,221.83622318955793,4.336223189557927,OVER,100.0,WIN,4.0-5.0,614
2025-01-19,0022400592,MIA,SAS,235,219.5,222.13128998665772,224.86596172900377,224.04556020629994,4.545560206299939,OVER,100.0,WIN,4.0-5.0,614
2025-01-19,0022400593,ORL,DEN,213,221.5,226.71641251666048,216.74173631318945,219.73413917423073,-1.7658608257692663,,,,,614
2025-01-19,0022400598,SAC,WAS,223,232.5,226.5792175992732,245.27079844094754,239.66332418844522,7.163324188445216,OVER,-110.0,LOSS,6.0-8.0,614
2025-01-19,0022400596,LAC,LAL,218,214.66666666666666,225.93001536121105,221.05152374528583,222.51507123006337,7.848404563396713,OVER,100.0,WIN,6.0-8.0,614
2025-01-19,0022400594,MIL,PHI,232,223.16666666666666,223.71059378846232,228.4855718107782,227.0530784040834,3.8864117374167506,,,,,614
2025-01-20,0022400603,CLE,PHX,210,233.5,229.340593906611,244.81188372151493,240.17049677704375,6.670496777043752,OVER,-110.0,LOSS,6.0-8.0,621
2025-01-20,0022400605,NOP,UTA,242,232.5,225.53630041648202,234.07468324197345,231.513168394326,-0.9868316056740127,,,,,621
2025-01-20,0022400604,GSW,BOS,210,223.5,229.06249131429223,221.32797365653562,223.64832895386257,0.14832895386257405,,,,,621
2025-01-20,0022400611,LAC,CHI,211,227.16666666666666,228.54942074110247,223.30021526270536,224.87497690622448,-2.291689760442182,,,,,621
2025-01-20,0022400602,NYK,ATL,229,235.66666666666666,225.08605498745942,239.97207962188244,235.5062722315555,-0.16039443511115792,,,,,621
2025-01-20,0022400600,HOU,DET,203,222.83333333333334,229.28015313031761,227.97144411631655,228.36405682051685,5.530723487183508,OVER,-110.0,LOSS,5.0-6.0,621
2025-01-20,0022400599,CHA,DAL,215,223.5,218.79700581773375,215.87587255612112,216.7522125346049,-6.747787465395106,UNDER,100.0,WIN,6.0-8.0,621
2025-01-20,0022400601,MEM,MIN,214,234.83333333333334,233.50247827837194,242.6752410774809,239.9234122377482,5.090078904414867,OVER,-110.0,LOSS,5.0-6.0,621
2025-01-21,0022400610,LAL,WAS,199,229.16666666666666,222.98730882487996,238.89982566561002,234.126070613391,4.959403946724336,OVER,-110.0,LOSS,4.0-5.0,629
2025-01-21,0022400609,DEN,PHI,253,229.16666666666666,222.87773885328082,229.81966946069406,227.73709027847008,-1.4295763881965797,,,,,629
2025-01-21,0022400608,TOR,ORL,202,215.33333333333334,217.97238935979254,213.697008841298,214.97962299684633,-0.353710336487012,,,,,629
2025-01-21,0022400606,BKN,NYK,194,219.66666666666666,225.37018699687366,229.4345893458738,228.21526864117374,8.54860197450708,,,,,629
2025-01-21,0022400607,MIA,POR,223,221.33333333333334,228.33510862862906,224.77655037737566,225.84411785275165,4.5107845194183085,OVER,100.0,WIN,4.0-5.0,629
2025-01-22,0022400620,LAC,BOS,230,217.16666666666666,225.12631621722483,213.13835302345058,216.73474198158283,-0.4319246850838283,,,,,634
2025-01-22,0022400619,SAC,GSW,240,228.33333333333334,229.06873613011584,232.7562467918978,231.6499935933632,3.316660260029863,,,,,634
2025-01-22,0022400618,OKC,UTA,237,225.66666666666666,228.3297105081988,225.5285329129406,226.36888619151804,0.7022195248513867,,,,,634
2025-01-22,0022400616,MEM,CHA,252,239.5,222.3041461699283,229.99393339732814,227.68699722910816,-11.813002770891842,,,,,634
2025-01-22,0022400613,BKN,PHX,192,219.83333333333334,223.3393739603611,225.62342752665444,224.93821145676642,5.104878123433082,OVER,-110.0,LOSS,5.0-6.0,634
2025-01-22,0022400614,DAL,MIN,229,217.16666666666666,226.88863245671686,223.81143497912782,224.73459422240452,7.567927555737867,OVER,100.0,WIN,6.0-8.0,634
2025-01-22,0022400612,ATL,DET,218,235.66666666666666,227.2085420088804,227.88153032088206,227.67963382728158,-7.98703283938508,UNDER,100.0,WIN,6.0-8.0,634
2025-01-22,0022400615,HOU,CLE,217,231.5,228.97631960844487,242.523424789314,238.45929323505325,6.959293235053252,OVER,-110.0,LOSS,6.0-8.0,634
2025-01-23,0022400623,ATL,TOR,241,234.33333333333334,228.17081594902243,232.83017650132152,231.4323683356318,-2.90096499770155,,,,,642
2025-01-23,0022400622,ORL,POR,180,212.0,222.31757909371387,211.77291353167385,214.93631320028584,2.936313200285838,,,,,642
2025-01-23,0022400625,OKC,DAL,236,220.5,225.9824369835122,227.37516624237645,226.95734746471717,6.457347464717174,OVER,100.0,WIN,6.0-8.0,642
2025-01-23,0022400624,MIL,MIA,221,223.83333333333334,225.84966115284095,227.45193143078563,226.9712503474022,3.1379170140688473,,,,,642
2025-01-23,0022400629,LAL,BOS,213,221.16666666666666,225.88022159384383,220.1728041021708,221.88502934967266,0.7183626830060064,,,,,642
2025-01-23,0022400626,DEN,SAC,255,240.66666666666666,231.47385347544622,241.15225944591793,238.2487376547764,-2.4179290118902657,,,,,642
2025-01-23,0022400983,LAC,WAS,203,224.0,218.9659423216701,219.4143429432947,219.2798227568073,-4.720177243192694,UNDER,100.0,WIN,4.0-5.0,642
2025-01-23,0022400628,GSW,CHI,237,230.66666666666666,229.2588380283409,231.03797214075152,230.50423190702833,-0.1624347596383302,,,,,642
2025-01-24,0022400630,CHA,POR,199,220.83333333333334,222.98745095357307,219.81902257225306,220.76955108664905,-0.06378224668429766,,,,,650
2025-01-24,0022400631,PHI,CLE,261,228.66666666666666,227.033018317107,239.2454275810191,235.58170480184546,6.915038135178804,OVER,100.0,WIN,6.0-8.0,650
2025-01-24,0022400632,MEM,NOP,265,242.83333333333334,227.0027719200246,245.9306054354372,240.2522553808134,-2.5810779525199337,,,,,650
2025-01-25,0022400646,LAC,MIL,244,224.83333333333334,229.90015149943773,217.24453474872132,221.04121977393623,-3.7921135593971087,,,,,653
2025-01-25,0022400639,ATL,TOR,211,236.0,226.90195332046954,230.95566870964166,229.73955409289002,-6.2604459071099825,UNDER,100.0,WIN,6.0-8.0,653
2025-01-25,0022400634,MIN,DEN,237,228.16666666666666,237.40136088317016,234.1422098787761,235.11995518009428,6.953288513427623,OVER,100.0,WIN,6.0-8.0,653
2025-01-25,0022400635,DAL,BOS,229,222.33333333333334,220.73905536115217,219.326066976683,219.74996349202374,-2.5833698413096045,,,,,653
2025-01-25,0022400645,PHX,WAS,228,231.83333333333334,218.85096867082265,230.90359901998937,227.28780991523934,-4.545523418094007,UNDER,100.0,WIN,4.0-5.0,653
2025-01-25,0022400637,CHA,NOP,215,228.16666666666666,220.8285847996726,230.6539013245183,227.70630636706457,-0.4603602996020868,,,,,653
2025-01-25,0022400638,ORL,DET,234,211.33333333333334,220.2838983485517,208.09545476823075,211.75198784232703,0.41865450899368284,,,,,653
2025-01-25,0022400636,BKN,MIA,203,209.5,217.93771841444232,214.73752184910254,215.69758081870447,6.197580818704466,OVER,-110.0,LOSS,6.0-8.0,653
2025-01-25,0022400640,CLE,HOU,266,227.0,232.40716300929643,243.76082943595853,240.35472950795992,13.354729507959917,,,,,653
2025-01-25,0022400641,NYK,SAC,263,232.83333333333334,227.5449331909618,244.19249448067802,239.19822609376314,6.364892760429797,OVER,100.0,WIN,6.0-8.0,653
2025-01-25,0022400642,CHI,PHI,206,231.66666666666666,224.04862166149877,236.64745600344486,232.86780570086103,1.2011390341943695,,,,,653
2025-01-25,0022400643,MEM,UTA,228,245.33333333333334,231.4551374059386,241.4529627203131,238.45361512600073,-6.8797182073326155,UNDER,100.0,WIN,6.0-8.0,653
2025-01-25,0022400644,GSW,LAL,226,219.0,226.63952400095909,224.49280620343617,225.13682154269304,6.136821542693042,OVER,100.0,WIN,6.0-8.0,653
2025-01-26,0022400647,POR,OKC,226,225.5,230.21338634277788,222.4950207733948,224.8105304442097,-0.6894695557903106,,,,,666
2025-01-27,0022400653,NYK,MEM,249,242.33333333333334,236.11056178584917,245.1769946565866,242.45706479536534,0.12373146203199781,,,,,667
2025-01-27,0022400649,CLE,DET,201,235.0,230.3570116739559,240.07974645185567,237.1629260184857,2.162926018485706,,,,,667
2025-01-27,0022400650,BOS,HOU,226,221.83333333333334,233.00667963717288,236.72155354650903,235.60709137370816,13.773758040374815,,,,,667
2025-01-27,0022400651,BKN,SAC,206,221.5,220.22174920191162,227.22508514872786,225.12408436468297,3.6240843646829717,,,,,667
2025-01-27,0022400652,MIA,ORL,244,207.5,214.91933524462635,208.13836509763337,210.17265614173124,2.672656141731238,,,,,667
2025-01-27,0022400658,UTA,MIL,235,236.33333333333334,228.288871493295,233.57121723540445,231.9865135127716,-4.346819820561734,UNDER,100.0,WIN,4.0-5.0,667
2025-01-27,0022400648,CHA,LAL,219,222.16666666666666,225.58397735557165,223.16863280537012,223.89323617043055,1.7265695037638977,,,,,667
2025-01-27,0022400655,CHI,DEN,250,246.16666666666666,237.03512789852357,236.30791344010714,236.52607777763205,-9.640588889034603,,,,,667
2025-01-27,0022400656,MIN,ATL,192,220.0,224.9683216428259,229.52646905072822,228.1590248283575,8.159024828357502,,,,,667
2025-01-27,0022400657,DAL,WAS,238,231.33333333333334,214.14774425448473,224.4336227734259,221.34785921774352,-9.985474115589824,,,,,667
2025-01-27,0022400659,PHX,LAC,220,223.33333333333334,225.6283829931929,222.08620724461963,223.1488599691916,-0.18447336414175197,,,,,667
2025-01-27,0022400654,TOR,NOP,217,232.5,225.54377244330857,235.50712410209775,232.518118604461,0.018118604460994447,,,,,667
2025-01-28,0022400532,ATL,HOU,196,227.0,229.73545872841,233.58037596248624,232.42690079226338,5.426900792263382,OVER,-110.0,LOSS,5.0-6.0,679
2025-01-28,0022400660,PHI,LAL,222,217.5,226.6676955702632,231.97272168829392,230.38121385288468,12.881213852884684,,,,,679
2025-01-28,0022400661,GSW,UTA,217,229.5,224.0153455730641,230.80238597226383,228.7662738525039,-0.7337261474960997,,,,,679
2025-01-28,0022400662,POR,MIL,237,229.83333333333334,225.67944316466878,227.61963348150806,227.03757638645627,-2.795756946877077,,,,,679
2025-01-29,0022400667,MIA,CLE,232,227.5,229.49889432072447,233.96404504936714,232.62449983077434,5.12449983077434,OVER,100.0,WIN,5.0-6.0,683
2025-01-29,0022400663,CHA,BKN,187,204.83333333333334,216.24774500905886,216.7803312828516,216.62055540071376,11.787222067380412,,,,,683
2025-01-29,0022400664,IND,DET,252,229.5,227.32311540593992,221.5144784143172,223.257069511804,-6.242930488196009,UNDER,-110.0,LOSS,6.0-8.0,683
2025-01-29,0022400665,WAS,TOR,188,231.0,222.29321244743983,226.62068070998095,225.3224402312186,-5.677559768781407,UNDER,100.0,WIN,5.0-6.0,683
2025-01-29,0022400673,GSW,OKC,225,228.33333333333334,231.4614313381286,233.42816305747374,232.83814354167015,4.5048102083368065,OVER,-110.0,LOSS,4.0-5.0,683
2025-01-29,0022400666,BOS,CHI,222,232.33333333333334,225.86100170096688,227.061894376761,226.70162657402273,-5.631706759310617,UNDER,100.0,WIN,5.0-6.0,683
2025-01-29,0022400670,NOP,DAL,273,232.16666666666666,221.8044351454306,235.77530783989806,231.58404603155782,-0.5826206351088388,,,,,683
2025-01-29,0022400669,PHI,SAC,221,228.5,226.13212983476234,243.76147126920546,238.4726688388725,9.972668838872494,,,,,683
2025-01-29,0022400668,NYK,DEN,234,239.5,238.63483464025055,245.25304732735782,243.26758352122562,3.7675835212256175,,,,,683
2025-01-29,0022400671,SAS,LAC,244,222.5,224.2651914226478,222.09721824573492,222.7476101988088,0.2476101988087862,,,,,683
2025-01-29,0022400672,PHX,MIN,234,217.33333333333334,233.3100334226224,234.15312288104485,233.9001960435181,16.56686271018475,,,,,683
2025-01-30,0022400674,WAS,LAL,230,223.66666666666666,218.4279297383696,218.9006976352045,218.75886726615403,-4.90779940051263,UNDER,-110.0,LOSS,4.0-5.0,694
2025-01-30,0022400675,CLE,ATL,252,237.16666666666666,221.660133968922,226.10168615756632,224.769220500973,-12.397446165693651,,,,,694
2025-01-30,0022400676,MEM,HOU,239,238.0,234.55700002441296,247.0164782225579,243.27863476311438,5.278634763114383,OVER,100.0,WIN,5.0-6.0,694
2025-01-30,0022400677,UTA,MIN,251,224.33333333333334,230.1581419930611,235.0675688441246,233.59474078880552,9.261407455472181,,,,,694
2025-01-30,0022400678,POR,ORL,209,212.5,212.0338713967761,210.3670873477783,210.86712256247762,-1.6328774375223816,,,,,694
2025-01-31,0022400681,PHI,DEN,271,232.5,235.6254577513377,243.6817682847913,241.2648751247552,8.764875124755207,,,,,699
2025-01-31,0022400679,CHA,LAC,216,212.0,227.22445030310385,217.8537789711653,220.66498037074683,8.664980370746832,,,,,699
2025-01-31,0022400680,DET,DAL,219,229.33333333333334,225.8908611100967,229.47277773432396,228.3982027470558,-0.9351305862775519,,,,,699
2025-01-31,0022400684,SAS,MIL,262,232.83333333333334,228.887963724169,240.8257570773992,237.24441907143014,4.411085738096801,OVER,100.0,WIN,4.0-5.0,699
2025-01-31,0022400683,NOP,BOS,234,231.66666666666666,224.40279628249198,239.2628332548146,234.8048221631178,3.138155496451134,,,,,699
2025-01-31,0022400682,TOR,CHI,228,233.33333333333334,225.22230983695516,223.17064686922944,223.78614575954714,-9.547187573786204,,,,,699
2025-01-31,0022400685,GSW,PHX,235,227.5,228.5015808433988,233.40441301951716,231.93356336668165,4.433563366681653,OVER,100.0,WIN,4.0-5.0,699
2025-02-01,0022400691,OKC,SAC,254,234.33333333333334,229.60337921562072,239.39247776722246,236.45574820174193,2.1224148684085833,,,,,706
2025-02-01,0022400694,POR,PHX,235,228.5,227.82637431721793,226.90245073129643,227.17962780707285,-1.3203721929271524,,,,,706
2025-02-01,0022400693,SAS,MIA,208,224.0,225.99784218186866,238.7000396054762,234.88938037839392,10.889380378393923,,,,,706
2025-02-01,0022400692,NYK,LAL,240,227.5,232.13000872162516,233.5392124637771,233.1164513411315,5.616451341131494,OVER,100.0,WIN,5.0-6.0,706
2025-02-01,0022400690,MIN,WAS,208,223.16666666666666,217.2409050712833,229.83232777912642,226.05490096677346,2.8882343001068023,,,,,706
2025-02-01,0022400688,CHA,DEN,211,223.0,237.362757075622,241.39614755112018,240.18613040847072,17.186130408470717,,,,,706
2025-02-01,0022400687,UTA,ORL,212,216.16666666666666,214.06169333698296,224.7730019425671,221.55960936089184,5.392942694225184,OVER,-110.0,LOSS,5.0-6.0,706
2025-02-01,0022400686,IND,ATL,259,239.5,223.04985461098704,220.9340131587623,221.5687655944297,-17.931234405570308,,,,,706
2025-02-01,0022400689,HOU,BKN,208,213.5,218.89271265700236,219.1723731132293,219.0884749763612,5.588474976361198,OVER,-110.0,LOSS,5.0-6.0,706
2025-02-02,0022400699,MIL,MEM,251,245.0,237.65199713595834,256.30475761523155,250.70892947144955,5.708929471449551,OVER,100.0,WIN,5.0-6.0,715
2025-02-02,0022400698,PHI,BOS,228,222.33333333333334,228.80960130185014,237.80886515490425,235.109085998988,12.775752665654664,,,,,715
2025-02-02,0022400695,DET,CHI,246,233.16666666666666,222.86060434777715,225.40130871392415,224.63909740408002,-8.527569262586638,,,,,715
2025-02-02,0022400696,CLE,DAL,245,236.66666666666666,232.2381803298478,244.6739084192567,240.94318999243401,4.276523325767357,OVER,100.0,WIN,4.0-5.0,715
2025-02-02,0022400697,TOR,LAC,223,220.0,230.35529756394743,213.49093802530814,218.55024588689992,-1.4497541131000844,,,,,715
2025-02-03,0022400704,MIN,SAC,230,221.83333333333334,228.1330935266084,244.6456176100068,239.69186038498728,17.858527051653937,,,,,720
2025-02-03,0022400700,CHA,WAS,238,217.0,211.48789205907693,216.49478304716757,214.99271575074036,-2.0072842492596408,,,,,720
2025-02-03,0022400701,DET,ATL,262,235.16666666666666,218.1923214976612,220.6065935526618,219.8823119361616,-15.284354730505044,,,,,720
2025-02-03,0022400702,NYK,HOU,242,224.16666666666666,233.12776246959507,242.42515698327014,239.6359386291676,15.469271962500954,,,,,720
2025-02-03,0022400703,MEM,SAS,237,241.33333333333334,230.34090043834956,253.7693096143446,246.74078686154607,5.407453528212727,OVER,-110.0,LOSS,5.0-6.0,720
2025-02-03,0022400707,UTA,IND,223,239.16666666666666,228.78372519904642,236.27584033887462,234.02820579692616,-5.1384608697404985,UNDER,100.0,WIN,5.0-6.0,720
2025-02-03,0022400705,OKC,MIL,221,233.0,233.23916583162438,243.74228767624192,240.59135112285665,7.591351122856651,OVER,-110.0,LOSS,6.0-8.0,720
2025-02-03,0022400706,DEN,NOP,238,239.33333333333334,230.35109275728215,255.71096919232207,248.1030062618101,8.769672928476751,,,,,720
2025-02-03,0022400708,GSW,ORL,203,212.33333333333334,212.7600074121713,220.0776445788867,217.88235342887208,5.5490200955387365,OVER,-110.0,LOSS,5.0-6.0,720
2025-02-03,0022400709,POR,PHX,240,229.66666666666666,227.20048074476105,225.6277173944315,226.09954639953037,-3.567120267136289,,,,,720
2025-02-04,0022400710,CLE,BOS,217,237.33333333333334,233.93227070776413,239.5514231847677,237.8656774416666,0.5323441083332625,,,,,730
2025-02-04,0022400712,PHI,DAL,234,225.5,230.32082097741753,247.54940402217113,242.38082910874502,16.88082910874502,,,,,730
2025-02-04,0022400711,BKN,HOU,196,209.5,221.2872026258342,215.7475578750621,217.4094513002937,7.909451300293711,OVER,-110.0,LOSS,6.0-8.0,730
2025-02-04,0022400714,CHI,MIA,257,227.66666666666666,224.3172206087122,226.9926043996411,226.18998926236242,-1.4766774043042403,,,,,730
2025-02-04,0022400713,TOR,NYK,236,231.5,231.6487492615392,229.0654146761206,229.84041505174616,-1.659584948253837,,,,,730
2025-02-04,0022400715,LAC,LAL,219,220.5,232.05006005832726,221.84341084081075,224.9054056060657,4.405405606065699,OVER,-110.0,LOSS,4.0-5.0,730
2025-02-04,0022400716,POR,IND,201,233.33333333333334,228.23532525116588,223.997026511218,225.26851613320235,-8.064817200130989,,,,,730
2025-02-05,0022400717,CHA,MIL,214,220.16666666666666,223.3777074978133,232.80868440029212,229.97939132954846,9.812724662881806,,,,,737
2025-02-05,0022400718,DET,CLE,233,236.33333333333334,230.15635772623386,238.6800066820173,236.12291199528227,-0.2104213380510771,,,,,737
2025-02-05,0022400719,ATL,SAS,251,240.16666666666666,220.686914868072,235.63072711582475,231.1475834414989,-9.019083225167748,,,,,737
2025-02-05,0022400720,BKN,WAS,221,216.83333333333334,207.4024262237162,201.28365539181502,203.11928664138534,-13.714046691947999,,,,,737
2025-02-05,0022400725,UTA,GSW,259,227.0,223.64988200976225,237.262747176434,233.17888762643247,6.17888762643247,OVER,100.0,WIN,6.0-8.0,737
2025-02-05,0022400721,PHI,MIA,209,215.5,229.76136651523518,245.1522349294088,240.5349744051567,25.034974405156703,,,,,737
2025-02-05,0022400724,OKC,PHX,249,226.16666666666666,233.27758161680032,235.872480034737,235.094010509356,8.92734384268934,,,,,737
2025-02-05,0022400726,DEN,NOP,263,238.66666666666666,230.2809916791627,257.9712598164003,249.66417937522897,10.997512708562311,,,,,737
2025-02-05,0022400727,SAC,ORL,241,218.5,213.62973192216913,227.68620750983538,223.4692648335355,4.9692648335355045,OVER,100.0,WIN,4.0-5.0,737
2025-02-05,0022400723,MIN,CHI,235,226.83333333333334,229.5802671482668,235.06523602662213,233.41974536311554,6.5864120297821955,OVER,100.0,WIN,6.0-8.0,737
2025-02-05,0022400722,TOR,MEM,245,238.5,235.15171559317784,236.80151526697057,236.30657536483272,-2.1934246351672755,,,,,737
2025-02-06,0022400728,BOS,DAL,247,231.0,229.84133296923994,234.5502252990501,233.13755760010707,2.1375576001070726,,,,,748
2025-02-06,0022400729,MIN,HOU,241,214.33333333333334,227.80912079853886,229.3178729408832,228.8652472981799,14.531913964846552,,,,,748
2025-02-06,0022400730,DEN,ORL,202,221.66666666666666,225.20437250471028,238.10728320852064,234.23640999737754,12.569743330710878,,,,,748
2025-02-06,0022400731,LAL,GSW,232,221.5,229.1443609982622,227.87162116533898,228.25344311521593,6.75344311521593,OVER,100.0,WIN,6.0-8.0,748
2025-02-06,0022400732,POR,SAC,210,229.5,226.7705395724274,235.03445085650588,232.55527747128232,3.0552774712823236,,,,,748
2025-02-06,0022400733,LAC,IND,231,228.33333333333334,227.66726931517263,225.2890327904603,226.00250374787402,-2.330829585459327,,,,,748
2025-02-07,0022400735,WAS,CLE,258,236.0,226.01725953732634,227.75256886100885,227.23197606390409,-8.768023936095915,,,,,754
2025-02-07,0022400737,BKN,MIA,188,211.16666666666666,221.47356734813846,215.4535497538173,217.25955503211364,6.092888365446981,OVER,-110.0,LOSS,6.0-8.0,754
2025-02-07,0022400736,ATL,MIL,225,241.5,223.5667342169074,238.68211099087947,234.14749795868784,-7.352502041312164,UNDER,100.0,WIN,6.0-8.0,754
2025-02-07,0022400738,DET,PHI,237,224.66666666666666,226.2998959127824,242.4368677874715,237.59577622506475,12.929109558398096,,,,,754
2025-02-07,0022400739,OKC,TOR,230,231.5,229.1231120390199,231.68188558599473,230.91425352190225,-0.5857464780977466,,,,,754
2025-02-07,0022400740,PHX,UTA,262,231.5,226.9726846743454,241.05108106782518,236.82756214978122,5.327562149781215,OVER,100.0,WIN,5.0-6.0,754
2025-02-07,0022400734,CHA,SAS,233,227.5,221.15606659910438,232.60142251729746,229.16781574183955,1.6678157418395472,,,,,754
2025-02-08,0022400743,ORL,SAS,223,218.66666666666666,219.74249451684312,230.3071929976753,227.1377834534256,8.471116786758955,,,,,761
2025-02-08,0022400745,CHI,GSW,243,235.5,223.3842938168121,234.51246715691715,231.17401515488564,-4.3259848451143625,UNDER,-110.0,LOSS,4.0-5.0,761
2025-02-08,0022400741,DAL,HOU,221,226.0,227.37980886956944,239.5405629102861,235.8923366980711,9.892336698071091,,,,,761
2025-02-08,0022400742,LAL,IND,241,231.0,230.84669839750958,222.85979702595785,225.25586743742338,-5.744132562576624,UNDER,-110.0,LOSS,5.0-6.0,761
2025-02-08,0022400744,WAS,ATL,236,236.83333333333334,217.56479939558082,223.4246435715716,221.66669031877436,-15.166643014558986,,,,,761
2025-02-08,0022400749,PHX,DEN,227,237.66666666666666,239.24540558788084,249.9609668762969,246.74629848977207,9.079631823105416,,,,,761
2025-02-08,0022400746,MEM,OKC,237,242.33333333333334,236.5507504129459,248.89676400923898,245.19295993035104,2.8596265970176944,,,,,761
2025-02-08,0022400748,NYK,BOS,235,231.83333333333334,231.06576855981172,239.90189546692676,237.25105739479224,5.417724061458898,OVER,100.0,WIN,5.0-6.0,761
2025-02-08,0022400751,LAC,UTA,240,224.5,225.84033828608605,236.36605537084063,233.20834024541423,8.708340245414234,,,,,761
2025-02-08,0022400750,SAC,NOP,241,238.0,224.46497246482653,251.9330925665585,243.6926565360389,5.692656536038896,OVER,100.0,WIN,5.0-6.0,761
2025-02-08,0022400747,MIN,POR,212,216.33333333333334,230.86977244365224,225.74059483108923,227.27934811485812,10.94601478152478,,,,,761
2025-02-09,0022400752,DET,CHA,214,225.0,221.46039452381262,226.35462319401088,224.88635459295136,-0.11364540704863657,,,,,772
