date,game_id,home_team,away_team,actual_total,market_line,pred_total,edge,bet_direction,profit,result,edge_bucket,train_samples
2025-01-16,0022400572,DET,IND,211,227.0,228.43614436132427,1.436144361324267,,,,,594
2025-01-16,0022400573,WAS,PHX,253,231.66666666666666,230.04528516042834,-1.621381506238322,,,,,594
2025-01-16,0022400574,OKC,CLE,248,232.5,233.604578724858,1.104578724857987,,,,,594
2025-01-16,0022400575,POR,LAC,207,221.16666666666666,223.99758319250637,2.8309165258397115,,,,,594
2025-01-17,0022400577,BOS,ORL,215,210.66666666666666,219.51214318661425,8.845476519947596,,,,,599
2025-01-17,0022400578,NYK,MIN,215,219.33333333333334,229.81765849656833,10.484325163234985,,,,,599
2025-01-17,0022400580,MIL,TOR,242,229.66666666666666,225.3805193263767,-4.2861473402899435,UNDER,-110.0,LOSS,4.0-5.0,599
2025-01-17,0022400579,MIA,DEN,246,226.16666666666666,222.01306266909202,-4.153603997574635,UNDER,-110.0,LOSS,4.0-5.0,599
2025-01-17,0022400585,LAL,BKN,203,216.66666666666666,220.02073666903368,3.354070002367024,,,,,599
2025-01-17,0022400581,NOP,UTA,259,230.16666666666666,227.7177020467738,-2.4489646198928483,,,,,599
2025-01-17,0022400584,CHI,CHA,248,235.0,226.51753905467,-8.48246094532999,,,,,599
2025-01-17,0022400582,SAS,MEM,252,239.16666666666666,229.16686624099717,-9.999800425669491,,,,,599
2025-01-17,0022400583,DAL,OKC,204,223.33333333333334,222.52836869166703,-0.8049646416663165,,,,,599
2025-01-18,0022400586,DET,PHX,246,226.66666666666666,229.57569431318632,2.909027646519661,,,,,608
2025-01-18,0022400587,BOS,ATL,234,234.5,225.78134353910812,-8.718656460891879,,,,,608
2025-01-18,0022400588,IND,PHI,217,223.16666666666666,227.28782350753588,4.121156840869219,OVER,-110.0,LOSS,4.0-5.0,608
2025-01-18,0022400589,GSW,WAS,236,228.83333333333334,223.0290874640952,-5.8042458692381445,UNDER,-110.0,LOSS,5.0-6.0,608
2025-01-18,0022400590,MIN,CLE,241,226.66666666666666,229.20409369000947,2.537427023342815,,,,,608
2025-01-18,0022400591,POR,HOU,228,224.5,230.53958214045463,6.039582140454627,OVER,100.0,WIN,6.0-8.0,608
2025-01-19,0022400597,POR,CHI,215,235.5,227.60285948386905,-7.897140516130946,UNDER,100.0,WIN,6.0-8.0,614
2025-01-19,0022400595,OKC,BKN,228,217.5,224.94047904212096,7.4404790421209555,OVER,100.0,WIN,6.0-8.0,614
2025-01-19,0022400592,MIA,SAS,235,219.5,221.42632120616102,1.9263212061610204,,,,,614
2025-01-19,0022400593,ORL,DEN,213,221.5,221.64541543609317,0.14541543609317387,,,,,614
2025-01-19,0022400598,SAC,WAS,223,232.5,231.45280429412358,-1.047195705876419,,,,,614
2025-01-19,0022400596,LAC,LAL,218,214.66666666666666,223.99205801194887,9.325391345282213,,,,,614
2025-01-19,0022400594,MIL,PHI,232,223.16666666666666,227.64311260102852,4.4764459343618626,OVER,100.0,WIN,4.0-5.0,614
2025-01-20,0022400603,CLE,PHX,210,233.5,234.0409566732325,0.5409566732325004,,,,,621
2025-01-20,0022400605,NOP,UTA,242,232.5,230.0393310332591,-2.4606689667409114,,,,,621
2025-01-20,0022400604,GSW,BOS,210,223.5,224.71663539262292,1.2166353926229192,,,,,621
2025-01-20,0022400611,LAC,CHI,211,227.16666666666666,220.06082799295666,-7.1058386737099966,UNDER,100.0,WIN,6.0-8.0,621
2025-01-20,0022400602,NYK,ATL,229,235.66666666666666,226.97071823424105,-8.69594843242561,,,,,621
2025-01-20,0022400600,HOU,DET,203,222.83333333333334,231.26660381974872,8.433270486415381,,,,,621
2025-01-20,0022400599,CHA,DAL,215,223.5,223.60809413316858,0.10809413316857786,,,,,621
2025-01-20,0022400601,MEM,MIN,214,234.83333333333334,235.93872657779886,1.1053932444655175,,,,,621
2025-01-21,0022400610,LAL,WAS,199,229.16666666666666,220.33470264044865,-8.831964026218003,,,,,629
2025-01-21,0022400609,DEN,PHI,253,229.16666666666666,225.6682310281883,-3.4984356384783553,,,,,629
2025-01-21,0022400608,TOR,ORL,202,215.33333333333334,219.5531159137099,4.219782580376545,OVER,-110.0,LOSS,4.0-5.0,629
2025-01-21,0022400606,BKN,NYK,194,219.66666666666666,227.57522621768533,7.908559551018669,OVER,-110.0,LOSS,6.0-8.0,629
2025-01-21,0022400607,MIA,POR,223,221.33333333333334,222.6239771846062,1.290643851272847,,,,,629
2025-01-22,0022400620,LAC,BOS,230,217.16666666666666,218.97238091670573,1.805714250039074,,,,,634
2025-01-22,0022400619,SAC,GSW,240,228.33333333333334,227.68890909793808,-0.6444242353952632,,,,,634
2025-01-22,0022400618,OKC,UTA,237,225.66666666666666,230.3867352328656,4.720068566198933,OVER,100.0,WIN,4.0-5.0,634
2025-01-22,0022400616,MEM,CHA,252,239.5,223.9640649830123,-15.535935016987708,,,,,634
2025-01-22,0022400613,BKN,PHX,192,219.83333333333334,225.24221312611425,5.408879792780908,OVER,-110.0,LOSS,5.0-6.0,634
2025-01-22,0022400614,DAL,MIN,229,217.16666666666666,224.0473842903467,6.880717623680056,OVER,100.0,WIN,6.0-8.0,634
2025-01-22,0022400612,ATL,DET,218,235.66666666666666,227.41447235304219,-8.252194313624472,,,,,634
2025-01-22,0022400615,HOU,CLE,217,231.5,233.31992243456813,1.8199224345681273,,,,,634
2025-01-23,0022400623,ATL,TOR,241,234.33333333333334,229.62492686107112,-4.708406472262226,UNDER,-110.0,LOSS,4.0-5.0,642
2025-01-23,0022400622,ORL,POR,180,212.0,217.39140450361376,5.391404503613757,OVER,-110.0,LOSS,5.0-6.0,642
2025-01-23,0022400625,OKC,DAL,236,220.5,228.05358786729215,7.553587867292151,OVER,100.0,WIN,6.0-8.0,642
2025-01-23,0022400624,MIL,MIA,221,223.83333333333334,227.16289962544633,3.329566292112986,,,,,642
2025-01-23,0022400629,LAL,BOS,213,221.16666666666666,218.98209231397138,-2.1845743526952788,,,,,642
2025-01-23,0022400626,DEN,SAC,255,240.66666666666666,231.07850886232208,-9.588157804344576,,,,,642
2025-01-23,0022400983,LAC,WAS,203,224.0,219.04143252391674,-4.95856747608326,UNDER,100.0,WIN,4.0-5.0,642
2025-01-23,0022400628,GSW,CHI,237,230.66666666666666,224.0038186480512,-6.662848018615449,UNDER,-110.0,LOSS,6.0-8.0,642
2025-01-24,0022400630,CHA,POR,199,220.83333333333334,224.62747926653853,3.7941459332051863,,,,,650
2025-01-24,0022400631,PHI,CLE,261,228.66666666666666,226.21653575213762,-2.4501309145290406,,,,,650
2025-01-24,0022400632,MEM,NOP,265,242.83333333333334,229.87499511986567,-12.95833821346767,,,,,650
2025-01-25,0022400646,LAC,MIL,244,224.83333333333334,227.5521456567936,2.71881232346027,,,,,653
2025-01-25,0022400639,ATL,TOR,211,236.0,229.195260785813,-6.804739214187009,UNDER,100.0,WIN,6.0-8.0,653
2025-01-25,0022400634,MIN,DEN,237,228.16666666666666,229.42063177299087,1.253965106324216,,,,,653
2025-01-25,0022400635,DAL,BOS,229,222.33333333333334,220.53154355700312,-1.8017897763302244,,,,,653
2025-01-25,0022400645,PHX,WAS,228,231.83333333333334,220.31975784606652,-11.51357548726682,,,,,653
2025-01-25,0022400637,CHA,NOP,215,228.16666666666666,226.5830434016094,-1.5836232650572697,,,,,653
2025-01-25,0022400638,ORL,DET,234,211.33333333333334,215.50843778102637,4.17510444769303,OVER,100.0,WIN,4.0-5.0,653
2025-01-25,0022400636,BKN,MIA,203,209.5,219.30134941403614,9.801349414036139,,,,,653
2025-01-25,0022400640,CLE,HOU,266,227.0,231.6822041807506,4.6822041807506025,OVER,100.0,WIN,4.0-5.0,653
2025-01-25,0022400641,NYK,SAC,263,232.83333333333334,228.5408477459035,-4.292485587429837,UNDER,-110.0,LOSS,4.0-5.0,653
2025-01-25,0022400642,CHI,PHI,206,231.66666666666666,231.69338728233177,0.026720615665112746,,,,,653
2025-01-25,0022400643,MEM,UTA,228,245.33333333333334,231.70806943050582,-13.625263902827527,,,,,653
2025-01-25,0022400644,GSW,LAL,226,219.0,225.42828607802642,6.428286078026417,OVER,100.0,WIN,6.0-8.0,653
2025-01-26,0022400647,POR,OKC,226,225.5,224.83529765455356,-0.6647023454464431,,,,,666
2025-01-27,0022400653,NYK,MEM,249,242.33333333333334,233.4347392416605,-8.898594091672834,,,,,667
2025-01-27,0022400649,CLE,DET,201,235.0,227.89741371977243,-7.10258628022757,UNDER,100.0,WIN,6.0-8.0,667
2025-01-27,0022400650,BOS,HOU,226,221.83333333333334,231.4463628165956,9.613029483262267,,,,,667
2025-01-27,0022400651,BKN,SAC,206,221.5,220.03518808284244,-1.4648119171575615,,,,,667
2025-01-27,0022400652,MIA,ORL,244,207.5,216.39000583046126,8.890005830461263,,,,,667
2025-01-27,0022400658,UTA,MIL,235,236.33333333333334,234.82854878981766,-1.504784543515683,,,,,667
2025-01-27,0022400648,CHA,LAL,219,222.16666666666666,225.32771920767777,3.1610525410111165,,,,,667
2025-01-27,0022400655,CHI,DEN,250,246.16666666666666,233.6881547811053,-12.478511885561346,,,,,667
2025-01-27,0022400656,MIN,ATL,192,220.0,222.56808245385503,2.568082453855027,,,,,667
2025-01-27,0022400657,DAL,WAS,238,231.33333333333334,216.72180952278615,-14.611523810547197,,,,,667
2025-01-27,0022400659,PHX,LAC,220,223.33333333333334,225.06383590145563,1.73050256812229,,,,,667
2025-01-27,0022400654,TOR,NOP,217,232.5,226.9533076884151,-5.546692311584906,UNDER,100.0,WIN,5.0-6.0,667
2025-01-28,0022400532,ATL,HOU,196,227.0,233.09390337197812,6.093903371978115,OVER,-110.0,LOSS,6.0-8.0,679
2025-01-28,0022400660,PHI,LAL,222,217.5,224.79170453710006,7.29170453710006,OVER,100.0,WIN,6.0-8.0,679
2025-01-28,0022400661,GSW,UTA,217,229.5,227.09013883048868,-2.4098611695113163,,,,,679
2025-01-28,0022400662,POR,MIL,237,229.83333333333334,223.79333955671243,-6.039993776620918,UNDER,-110.0,LOSS,6.0-8.0,679
2025-01-29,0022400667,MIA,CLE,232,227.5,229.0590117529337,1.5590117529337135,,,,,683
2025-01-29,0022400663,CHA,BKN,187,204.83333333333334,217.59024870590648,12.756915372573133,,,,,683
2025-01-29,0022400664,IND,DET,252,229.5,223.2748718412311,-6.225128158768911,UNDER,-110.0,LOSS,6.0-8.0,683
2025-01-29,0022400665,WAS,TOR,188,231.0,221.8464070320181,-9.153592967981893,,,,,683
2025-01-29,0022400673,GSW,OKC,225,228.33333333333334,230.2537276686403,1.920394335306952,,,,,683
2025-01-29,0022400666,BOS,CHI,222,232.33333333333334,222.28968225958522,-10.043651073748123,,,,,683
2025-01-29,0022400670,NOP,DAL,273,232.16666666666666,230.5950638170354,-1.5716028496312617,,,,,683
2025-01-29,0022400669,PHI,SAC,221,228.5,226.46802440435965,-2.031975595640347,,,,,683
2025-01-29,0022400668,NYK,DEN,234,239.5,232.47897709179813,-7.021022908201871,UNDER,100.0,WIN,6.0-8.0,683
2025-01-29,0022400671,SAS,LAC,244,222.5,226.95394063106414,4.4539406310641425,OVER,100.0,WIN,4.0-5.0,683
2025-01-29,0022400672,PHX,MIN,234,217.33333333333334,228.3063933120823,10.97305997874895,,,,,683
2025-01-30,0022400674,WAS,LAL,230,223.66666666666666,219.55548675722096,-4.111179909445696,UNDER,-110.0,LOSS,4.0-5.0,694
2025-01-30,0022400675,CLE,ATL,252,237.16666666666666,220.23116100842955,-16.935505658237105,,,,,694
2025-01-30,0022400676,MEM,HOU,239,238.0,234.44838763533724,-3.551612364662759,,,,,694
2025-01-30,0022400677,UTA,MIN,251,224.33333333333334,232.51942783200118,8.186094498667842,,,,,694
2025-01-30,0022400678,POR,ORL,209,212.5,211.93868640591938,-0.561313594080616,,,,,694
2025-01-31,0022400681,PHI,DEN,271,232.5,230.31683829004248,-2.183161709957517,,,,,699
2025-01-31,0022400679,CHA,LAC,216,212.0,225.21974988790132,13.219749887901315,,,,,699
2025-01-31,0022400680,DET,DAL,219,229.33333333333334,229.98375416597275,0.6504208326394121,,,,,699
2025-01-31,0022400684,SAS,MIL,262,232.83333333333334,232.54484123477937,-0.2884920985539736,,,,,699
2025-01-31,0022400683,NOP,BOS,234,231.66666666666666,231.5896793554297,-0.07698731123696234,,,,,699
2025-01-31,0022400682,TOR,CHI,228,233.33333333333334,222.69320603040725,-10.64012730292609,,,,,699
2025-01-31,0022400685,GSW,PHX,235,227.5,229.0960096745977,1.5960096745976955,,,,,699
2025-02-01,0022400691,OKC,SAC,254,234.33333333333334,230.75653692727056,-3.5767964060627833,,,,,706
2025-02-01,0022400694,POR,PHX,235,228.5,222.66507511788964,-5.834924882110357,UNDER,-110.0,LOSS,5.0-6.0,706
2025-02-01,0022400693,SAS,MIA,208,224.0,229.80053331667247,5.800533316672471,OVER,-110.0,LOSS,5.0-6.0,706
2025-02-01,0022400692,NYK,LAL,240,227.5,229.55861247341497,2.058612473414968,,,,,706
2025-02-01,0022400690,MIN,WAS,208,223.16666666666666,221.60955328474262,-1.5571133819240401,,,,,706
2025-02-01,0022400688,CHA,DEN,211,223.0,228.42087222573622,5.420872225736218,OVER,-110.0,LOSS,5.0-6.0,706
2025-02-01,0022400687,UTA,ORL,212,216.16666666666666,221.2054805867889,5.038813920122237,OVER,-110.0,LOSS,5.0-6.0,706
2025-02-01,0022400686,IND,ATL,259,239.5,221.89245394446377,-17.607546055536233,,,,,706
2025-02-01,0022400689,HOU,BKN,208,213.5,220.12189557904563,6.621895579045628,OVER,-110.0,LOSS,6.0-8.0,706
2025-02-02,0022400699,MIL,MEM,251,245.0,238.32200066103957,-6.677999338960433,UNDER,-110.0,LOSS,6.0-8.0,715
2025-02-02,0022400698,PHI,BOS,228,222.33333333333334,228.34828163265658,6.014948299323237,OVER,100.0,WIN,6.0-8.0,715
2025-02-02,0022400695,DET,CHI,246,233.16666666666666,223.76117553764115,-9.405491129025506,,,,,715
2025-02-02,0022400696,CLE,DAL,245,236.66666666666666,233.78693868506275,-2.8797279816039065,,,,,715
2025-02-02,0022400697,TOR,LAC,223,220.0,229.81451629832193,9.814516298321934,,,,,715
2025-02-03,0022400704,MIN,SAC,230,221.83333333333334,230.0986461651964,8.26531283186307,,,,,720
2025-02-03,0022400700,CHA,WAS,238,217.0,212.71215412073835,-4.287845879261653,UNDER,-110.0,LOSS,4.0-5.0,720
2025-02-03,0022400701,DET,ATL,262,235.16666666666666,220.92407847498936,-14.2425881916773,,,,,720
2025-02-03,0022400702,NYK,HOU,242,224.16666666666666,231.67345401394837,7.5067873472817155,OVER,100.0,WIN,6.0-8.0,720
2025-02-03,0022400703,MEM,SAS,237,241.33333333333334,236.3465700479018,-4.98676328543155,UNDER,100.0,WIN,4.0-5.0,720
2025-02-03,0022400707,UTA,IND,223,239.16666666666666,228.80604291978233,-10.360623746884329,,,,,720
2025-02-03,0022400705,OKC,MIL,221,233.0,237.9268166537781,4.926816653778104,OVER,-110.0,LOSS,4.0-5.0,720
2025-02-03,0022400706,DEN,NOP,238,239.33333333333334,234.71800918164394,-4.615324151689407,UNDER,100.0,WIN,4.0-5.0,720
2025-02-03,0022400708,GSW,ORL,203,212.33333333333334,218.85346747478252,6.5201341414491765,OVER,-110.0,LOSS,6.0-8.0,720
2025-02-03,0022400709,POR,PHX,240,229.66666666666666,225.15079163901711,-4.5158750276495425,UNDER,-110.0,LOSS,4.0-5.0,720
2025-02-04,0022400710,CLE,BOS,217,237.33333333333334,233.29891720289083,-4.034416130442509,UNDER,100.0,WIN,4.0-5.0,730
2025-02-04,0022400712,PHI,DAL,234,225.5,228.10724074035983,2.6072407403598277,,,,,730
2025-02-04,0022400711,BKN,HOU,196,209.5,214.63852228444804,5.138522284448044,OVER,-110.0,LOSS,5.0-6.0,730
2025-02-04,0022400714,CHI,MIA,257,227.66666666666666,228.14607067168973,0.47940400502307057,,,,,730
2025-02-04,0022400713,TOR,NYK,236,231.5,229.86844697168672,-1.6315530283132773,,,,,730
2025-02-04,0022400715,LAC,LAL,219,220.5,229.35438412562596,8.854384125625955,,,,,730
2025-02-04,0022400716,POR,IND,201,233.33333333333334,227.05757065943652,-6.275762673896821,UNDER,100.0,WIN,6.0-8.0,730
2025-02-05,0022400717,CHA,MIL,214,220.16666666666666,225.11365356679835,4.946986900131691,OVER,-110.0,LOSS,4.0-5.0,737
2025-02-05,0022400718,DET,CLE,233,236.33333333333334,233.097257018232,-3.236076315101343,,,,,737
2025-02-05,0022400719,ATL,SAS,251,240.16666666666666,226.1109087455536,-14.05575792111307,,,,,737
2025-02-05,0022400720,BKN,WAS,221,216.83333333333334,205.7419702577949,-11.091363075538453,,,,,737
2025-02-05,0022400725,UTA,GSW,259,227.0,225.386742709759,-1.6132572902409947,,,,,737
2025-02-05,0022400721,PHI,MIA,209,215.5,226.24021830833055,10.740218308330554,,,,,737
2025-02-05,0022400724,OKC,PHX,249,226.16666666666666,234.35645861377054,8.189791947103885,,,,,737
2025-02-05,0022400726,DEN,NOP,263,238.66666666666666,232.91679913195503,-5.749867534711626,UNDER,-110.0,LOSS,5.0-6.0,737
2025-02-05,0022400727,SAC,ORL,241,218.5,221.5796303658424,3.079630365842405,,,,,737
2025-02-05,0022400723,MIN,CHI,235,226.83333333333334,227.24242965227174,0.4090963189383956,,,,,737
2025-02-05,0022400722,TOR,MEM,245,238.5,231.28516281229525,-7.214837187704745,UNDER,-110.0,LOSS,6.0-8.0,737
2025-02-06,0022400728,BOS,DAL,247,231.0,229.5565363859103,-1.4434636140896941,,,,,748
2025-02-06,0022400729,MIN,HOU,241,214.33333333333334,226.1233431706865,11.790009837353153,,,,,748
2025-02-06,0022400730,DEN,ORL,202,221.66666666666666,227.665601256753,5.99893459008635,OVER,-110.0,LOSS,5.0-6.0,748
2025-02-06,0022400731,LAL,GSW,232,221.5,228.13824793222685,6.638247932226847,OVER,100.0,WIN,6.0-8.0,748
2025-02-06,0022400732,POR,SAC,210,229.5,227.01439807430495,-2.4856019256950503,,,,,748
2025-02-06,0022400733,LAC,IND,231,228.33333333333334,225.43656214639537,-2.8967711869379684,,,,,748
2025-02-07,0022400735,WAS,CLE,258,236.0,227.00462654177494,-8.99537345822506,,,,,754
2025-02-07,0022400737,BKN,MIA,188,211.16666666666666,215.62454336423318,4.457876697566519,OVER,-110.0,LOSS,4.0-5.0,754
2025-02-07,0022400736,ATL,MIL,225,241.5,233.21389660547732,-8.286103394522684,,,,,754
2025-02-07,0022400738,DET,PHI,237,224.66666666666666,234.66540336749054,9.998736700823883,,,,,754
2025-02-07,0022400739,OKC,TOR,230,231.5,231.62391824386845,0.12391824386844519,,,,,754
2025-02-07,0022400740,PHX,UTA,262,231.5,232.17142126668858,0.6714212666885828,,,,,754
2025-02-07,0022400734,CHA,SAS,233,227.5,220.9083488912316,-6.591651108768389,UNDER,-110.0,LOSS,6.0-8.0,754
2025-02-08,0022400743,ORL,SAS,223,218.66666666666666,219.8866481544662,1.2199814877995436,,,,,761
2025-02-08,0022400745,CHI,GSW,243,235.5,230.54074303416832,-4.959256965831685,UNDER,-110.0,LOSS,4.0-5.0,761
2025-02-08,0022400741,DAL,HOU,221,226.0,230.53942112190748,4.5394211219074805,OVER,-110.0,LOSS,4.0-5.0,761
2025-02-08,0022400742,LAL,IND,241,231.0,228.35902608793552,-2.6409739120644815,,,,,761
2025-02-08,0022400744,WAS,ATL,236,236.83333333333334,223.78261639492356,-13.050716938409778,,,,,761
2025-02-08,0022400749,PHX,DEN,227,237.66666666666666,240.45843334670712,2.7917666800404675,,,,,761
2025-02-08,0022400746,MEM,OKC,237,242.33333333333334,239.37918579954635,-2.954147533786994,,,,,761
2025-02-08,0022400748,NYK,BOS,235,231.83333333333334,231.5215954444378,-0.31173788889555,,,,,761
2025-02-08,0022400751,LAC,UTA,240,224.5,228.11533254929984,3.6153325492998363,,,,,761
2025-02-08,0022400750,SAC,NOP,241,238.0,230.2662289381117,-7.733771061888291,UNDER,-110.0,LOSS,6.0-8.0,761
2025-02-08,0022400747,MIN,POR,212,216.33333333333334,229.9652159369932,13.631882603659847,,,,,761
2025-02-09,0022400752,DET,CHA,214,225.0,227.5953190440244,2.595319044024393,,,,,772
2025-02-09,0022400753,HOU,TOR,181,224.5,224.6873237649206,0.18732376492059188,,,,,772
2025-02-09,0022400754,MIL,PHI,262,227.16666666666666,235.1882433008043,8.021576634137631,,,,,772
2025-02-10,0022400756,ORL,ATL,218,221.66666666666666,217.74702381820654,-3.9196428484601142,,,,,775
2025-02-10,0022400757,WAS,SAS,252,236.16666666666666,228.1416586473141,-8.025008019352555,,,,,775
2025-02-10,0022400759,MIA,BOS,188,219.33333333333334,227.87590688751294,8.542573554179597,,,,,775
2025-02-10,0022400755,CLE,MIN,235,228.66666666666666,238.57444286173538,9.90777619506872,,,,,775
2025-02-10,0022400758,BKN,CHA,186,212.66666666666666,212.1693025153088,-0.49736415135785705,,,,,775
2025-02-10,0022400760,MIL,GSW,236,231.5,232.3845677849968,0.8845677849967899,,,,,775
2025-02-10,0022400762,DAL,SAC,257,237.5,226.79681711296317,-10.703182887036832,,,,,775
2025-02-10,0022400763,DEN,POR,263,233.0,226.66544217644753,-6.334557823552473,UNDER,-110.0,LOSS,6.0-8.0,775
2025-02-10,0022400768,LAL,UTA,245,234.66666666666666,231.43639205599285,-3.2302746106738027,,,,,775
2025-02-10,0022400761,OKC,NOP,238,234.33333333333334,234.14149776929278,-0.19183556404055935,,,,,775
2025-02-11,0022400764,PHI,TOR,209,226.16666666666666,226.4914468304885,0.32478016382185615,,,,,785
2025-02-11,0022400765,IND,NYK,243,239.66666666666666,232.97190044129394,-6.694766225372717,UNDER,-110.0,LOSS,6.0-8.0,785
2025-02-11,0022400766,CHI,DET,224,238.5,234.88671907087178,-3.613280929128223,,,,,785
2025-02-11,0022400767,PHX,MEM,231,244.16666666666666,238.49023963676274,-5.67642702990392,UNDER,100.0,WIN,5.0-6.0,785
2025-02-12,0022400770,ORL,CHA,188,204.33333333333334,217.85039426457206,13.517060931238717,,,,,789
2025-02-12,0022400776,MIN,MIL,204,224.66666666666666,228.79353766198096,4.126870995314306,OVER,-110.0,LOSS,4.0-5.0,789
2025-02-12,0022400769,BOS,SAS,219,233.5,228.46304081835837,-5.036959181641635,UNDER,100.0,WIN,5.0-6.0,789
2025-02-12,0022400772,BKN,PHI,196,212.66666666666666,217.15801009842173,4.49134343175507,OVER,-110.0,LOSS,4.0-5.0,789
2025-02-12,0022400773,NYK,ATL,297,239.66666666666666,228.33157041943502,-11.335096247231633,,,,,789
2025-02-12,0022400775,CHI,DET,238,236.83333333333334,235.30306018387284,-1.5302731494604984,,,,,789
2025-02-12,0022400774,TOR,CLE,239,236.33333333333334,230.7352437463099,-5.598089587023452,UNDER,-110.0,LOSS,5.0-6.0,789
2025-02-12,0022400771,WAS,IND,264,239.5,229.68940809766923,-9.81059190233077,,,,,789
2025-02-12,0022400778,OKC,MIA,216,218.83333333333334,226.93048107311574,8.0971477397824,,,,,789
2025-02-12,0022400779,HOU,PHX,230,223.5,224.64688634364373,1.1468863436437289,,,,,789
2025-02-12,0022400780,DEN,POR,253,232.83333333333334,231.91752325149696,-0.9158100818363835,,,,,789
2025-02-12,0022400777,NOP,SAC,230,238.5,231.56761661049393,-6.932383389506072,UNDER,100.0,WIN,6.0-8.0,789
2025-02-12,0022400781,UTA,LAL,250,236.33333333333334,237.5284461321828,1.1951127988494648,,,,,789
2025-02-12,0022400782,DAL,GSW,218,233.33333333333334,232.19737200594824,-1.135961327385104,,,,,789
2025-02-12,0022400783,LAC,MEM,242,237.33333333333334,233.73570720564902,-3.5976261276843218,,,,,789
2025-02-13,0022400787,MIN,OKC,217,222.0,231.91336798313498,9.913367983134975,,,,,804
2025-02-13,0022400786,DAL,MIA,231,221.66666666666666,223.03291995530202,1.366253288635363,,,,,804
2025-02-13,0022401004,UTA,LAC,236,225.66666666666666,237.6598338941567,11.993167227490034,,,,,804
2025-02-13,0022400784,HOU,GSW,203,216.66666666666666,220.40081560970935,3.7341489430426975,,,,,804
2025-02-13,0022400785,NOP,SAC,273,235.66666666666666,230.91878631047325,-4.747880356193406,UNDER,-110.0,LOSS,4.0-5.0,804
2025-02-19,0022400524,LAL,CHA,197,227.16666666666666,227.42712612738353,0.26045946071687354,,,,,809
2025-02-20,0022400796,POR,LAL,212,227.0,231.16102331782665,4.161023317826647,OVER,-110.0,LOSS,4.0-5.0,810
2025-02-20,0022400788,IND,MEM,240,249.83333333333334,235.48695173026627,-14.346381603067073,,,,,810
2025-02-20,0022400789,PHI,BOS,228,223.5,229.1392090496618,5.639209049661787,OVER,100.0,WIN,5.0-6.0,810
2025-02-20,0022400790,ATL,ORL,222,222.66666666666666,230.06889555642445,7.402228889757794,OVER,-110.0,LOSS,6.0-8.0,810
2025-02-20,0022400791,BKN,CLE,207,225.5,219.57763499190685,-5.922365008093152,UNDER,100.0,WIN,5.0-6.0,810
2025-02-20,0022400792,NYK,CHI,224,242.5,234.2880659775694,-8.211934022430597,,,,,810
2025-02-20,0022400793,MIL,LAC,226,227.33333333333334,231.21086774541965,3.8775344120863053,,,,,810
2025-02-20,0022400794,DEN,CHA,244,228.33333333333334,226.87004638205386,-1.4632869512794855,,,,,810
2025-02-20,0022400795,SAS,PHX,229,237.0,231.92975601309482,-5.070243986905183,UNDER,100.0,WIN,5.0-6.0,810
2025-02-21,0022400797,CLE,NYK,247,239.5,238.61430929041643,-0.8856907095835709,,,,,819
2025-02-21,0022400800,TOR,MIA,231,221.33333333333334,221.25841763379586,-0.07491569953748467,,,,,819
2025-02-21,0022400801,HOU,MIN,236,216.5,222.71542486281322,6.215424862813222,OVER,100.0,WIN,6.0-8.0,819
2025-02-21,0022400799,WAS,MIL,205,229.66666666666666,233.42811172104825,3.7614450543815963,,,,,819
2025-02-21,0022400798,ORL,MEM,209,224.5,222.095420025912,-2.4045799740879943,,,,,819
2025-02-21,0022400805,SAC,GSW,240,233.5,233.076875571953,-0.4231244280470037,,,,,819
2025-02-21,0022400804,UTA,OKC,237,236.5,239.40921931042374,2.9092193104237367,,,,,819
2025-02-21,0022400802,SAS,DET,235,232.5,230.62299708754432,-1.87700291245568,,,,,819
2025-02-21,0022400803,DAL,NOP,214,236.83333333333334,229.6710515458025,-7.162281787530844,UNDER,100.0,WIN,6.0-8.0,819
2025-02-22,0022400806,CHI,PHX,238,238.5,235.03053390537707,-3.4694660946229305,,,,,828
