MIN_EDGE,MAX_VIG,num_bets,roi,win_rate,avg_edge,max_drawdown,roi_std,sharpe,num_yes,num_no
0.0425,0.1,188,0.052237319532754616,0.48936170212765956,0.08493267498087553,-10.635677331644963,1.131623871948886,0.04616137996699499,135,53
0.0425,0.06,188,0.052237319532754616,0.48936170212765956,0.08493267498087553,-10.635677331644963,1.131623871948886,0.04616137996699499,135,53
0.0275,0.12,253,0.05188968740760415,0.4901185770750988,0.07211460423232557,-14.982039560747126,1.1312464885991358,0.04586947931379753,172,81
0.0275,0.1,253,0.05188968740760415,0.4901185770750988,0.07211460423232557,-14.982039560747126,1.1312464885991358,0.04586947931379753,172,81
0.0275,0.08,253,0.05188968740760415,0.4901185770750988,0.07211460423232557,-14.982039560747126,1.1312464885991358,0.04586947931379753,172,81
0.0275,0.06,253,0.05188968740760415,0.4901185770750988,0.07211460423232557,-14.982039560747126,1.1312464885991358,0.04586947931379753,172,81
0.0225,0.12,273,0.05137251292342797,0.4908424908424908,0.06866697258548525,-16.297165611167294,1.1292071861685318,0.04549431986678903,185,88
0.0225,0.1,273,0.05137251292342797,0.4908424908424908,0.06866697258548525,-16.297165611167294,1.1292071861685318,0.04549431986678903,185,88
0.0225,0.08,273,0.05137251292342797,0.4908424908424908,0.06866697258548525,-16.297165611167294,1.1292071861685318,0.04549431986678903,185,88
0.0225,0.06,273,0.05137251292342797,0.4908424908424908,0.06866697258548525,-16.297165611167294,1.1292071861685318,0.04549431986678903,185,88
0.04,0.08,197,0.04983927740521223,0.4873096446700508,0.08293403202383717,-12.601759636310913,1.1371795163454967,0.04382709738333883,140,57
0.04,0.1,197,0.04983927740521223,0.4873096446700508,0.08293403202383717,-12.601759636310913,1.1371795163454967,0.04382709738333883,140,57
0.04,0.12,197,0.04983927740521223,0.4873096446700508,0.08293403202383717,-12.601759636310913,1.1371795163454967,0.04382709738333883,140,57
0.04,0.06,197,0.04983927740521223,0.4873096446700508,0.08293403202383717,-12.601759636310913,1.1371795163454967,0.04382709738333883,140,57
0.0125,0.06,319,0.04865944753862123,0.49843260188087773,0.061274310118858144,-15.865620193311038,1.1084754088586535,0.04389763376773838,211,108
0.0125,0.08,319,0.04865944753862123,0.49843260188087773,0.061274310118858144,-15.865620193311038,1.1084754088586535,0.04389763376773838,211,108
0.0125,0.1,319,0.04865944753862123,0.49843260188087773,0.061274310118858144,-15.865620193311038,1.1084754088586535,0.04389763376773838,211,108
0.0125,0.12,319,0.04865944753862123,0.49843260188087773,0.061274310118858144,-15.865620193311038,1.1084754088586535,0.04389763376773838,211,108
0.05,0.06,160,0.047335951550499744,0.48125,0.09167817231233841,-15.646783753998525,1.145403151917647,0.041326891296963306,119,41
0.05,0.08,160,0.047335951550499744,0.48125,0.09167817231233841,-15.646783753998525,1.145403151917647,0.041326891296963306,119,41
0.05,0.1,160,0.047335951550499744,0.48125,0.09167817231233841,-15.646783753998525,1.145403151917647,0.041326891296963306,119,41
0.05,0.12,160,0.047335951550499744,0.48125,0.09167817231233841,-15.646783753998525,1.145403151917647,0.041326891296963306,119,41
0.0475,0.1,168,0.04695020312135871,0.48214285714285715,0.08963876734762273,-13.181243109917713,1.1414762576772315,0.04113112542252678,124,44
0.0475,0.06,168,0.04695020312135871,0.48214285714285715,0.08963876734762273,-13.181243109917713,1.1414762576772315,0.04113112542252678,124,44
0.0475,0.08,168,0.04695020312135871,0.48214285714285715,0.08963876734762273,-13.181243109917713,1.1414762576772315,0.04113112542252678,124,44
0.0475,0.12,168,0.04695020312135871,0.48214285714285715,0.08963876734762273,-13.181243109917713,1.1414762576772315,0.04113112542252678,124,44
0.01,0.1,335,0.04429125428727587,0.4955223880597015,0.05890676240088557,-19.95633581385308,1.1102368616872849,0.03989351805520503,219,116
0.01,0.06,335,0.04429125428727587,0.4955223880597015,0.05890676240088557,-19.95633581385308,1.1102368616872849,0.03989351805520503,219,116
0.01,0.08,335,0.04429125428727587,0.4955223880597015,0.05890676240088557,-19.95633581385308,1.1102368616872849,0.03989351805520503,219,116
0.01,0.12,335,0.04429125428727587,0.4955223880597015,0.05890676240088557,-19.95633581385308,1.1102368616872849,0.03989351805520503,219,116
0.0525,0.1,155,0.03977941249075665,0.4774193548387097,0.09297615959089608,-16.43673809189807,1.145450983000574,0.034728166531013155,116,39
0.0525,0.08,155,0.03977941249075665,0.4774193548387097,0.09297615959089608,-16.43673809189807,1.145450983000574,0.034728166531013155,116,39
0.0525,0.06,155,0.03977941249075665,0.4774193548387097,0.09297615959089608,-16.43673809189807,1.145450983000574,0.034728166531013155,116,39
0.0525,0.12,155,0.03977941249075665,0.4774193548387097,0.09297615959089608,-16.43673809189807,1.145450983000574,0.034728166531013155,116,39
0.055,0.06,149,0.03950861307194402,0.47651006711409394,0.09456480555666244,-15.436738091898073,1.1478923202411349,0.03441839654754772,113,36
0.055,0.08,149,0.03950861307194402,0.47651006711409394,0.09456480555666244,-15.436738091898073,1.1478923202411349,0.03441839654754772,113,36
0.055,0.1,149,0.03950861307194402,0.47651006711409394,0.09456480555666244,-15.436738091898073,1.1478923202411349,0.03441839654754772,113,36
0.055,0.12,149,0.03950861307194402,0.47651006711409394,0.09456480555666244,-15.436738091898073,1.1478923202411349,0.03441839654754772,113,36
