match_id,fold,side,threshold,p_yes,p_no,chosen_side_prob,decimal_odds_used,fair_odds_used,implied_prob,edge,is_win,profit_raw,profit_fair,stake,train_start,train_end,test_start,test_end
302,1,YES,0.65,0.7324939402608522,0.26750605973914776,0.7324939402608522,1.45,1.4965753424657535,0.6681922196796338,0.06430172058121841,1,4.5,4.965753424657535,10.0,2023-08-11,2024-03-11,2024-03-13,2024-05-11
322,1,YES,0.65,0.7368651139105699,0.26313488608943014,0.7368651139105699,1.64,1.6978723404255323,0.5889724310776941,0.1478926828328757,0,-10.0,-10.0,10.0,2023-08-11,2024-03-11,2024-03-13,2024-05-11
330,1,YES,0.65,0.7870103355870859,0.21298966441291411,0.7870103355870859,1.8,1.861244019138756,0.5372750642673522,0.24973527131973372,0,-10.0,-10.0,10.0,2023-08-11,2024-03-11,2024-03-13,2024-05-11
339,1,YES,0.65,0.8144896035501157,0.18551039644988432,0.8144896035501157,1.42,1.4686468646864685,0.6808988764044944,0.13359072714562126,1,4.199999999999999,4.686468646864686,10.0,2023-08-11,2024-03-11,2024-03-13,2024-05-11
346,1,YES,0.65,0.7059752887590854,0.29402471124091456,0.7059752887590854,1.31,1.3559782608695652,0.7374749498997997,-0.03149966114071423,0,-10.0,-10.0,10.0,2023-08-11,2024-03-11,2024-03-13,2024-05-11
355,1,YES,0.65,0.6861779630253251,0.3138220369746749,0.6861779630253251,1.44,1.4864864864864866,0.6727272727272726,0.013450690298052459,1,4.3999999999999995,4.864864864864867,10.0,2023-08-11,2024-03-11,2024-03-13,2024-05-11
361,1,YES,0.65,0.6648822620454911,0.33511773795450894,0.6648822620454911,1.48,1.5304659498207887,0.6533957845433255,0.011486477502165582,1,4.8,5.3046594982078865,10.0,2023-08-11,2024-03-11,2024-03-13,2024-05-11
278,1,YES,0.7,0.7893320462195447,0.21066795378045533,0.7893320462195447,1.53,1.586206896551724,0.6304347826086957,0.158897263610849,1,5.300000000000001,5.86206896551724,10.0,2023-08-11,2024-03-11,2024-03-13,2024-05-11
281,1,YES,0.7,0.8525775058873312,0.14742249411266883,0.8525775058873312,1.46,1.508710801393728,0.6628175519630486,0.18975995392428258,0,-10.0,-10.0,10.0,2023-08-11,2024-03-11,2024-03-13,2024-05-11
283,1,YES,0.7,0.7453364387697342,0.2546635612302658,0.7453364387697342,1.51,1.5613382899628254,0.6404761904761904,0.10486024829354379,1,5.1,5.613382899628254,10.0,2023-08-11,2024-03-11,2024-03-13,2024-05-11
286,1,YES,0.7,0.7946371001177125,0.2053628998822875,0.7946371001177125,1.8,1.8695652173913044,0.5348837209302325,0.25975337918748,1,8.0,8.695652173913045,10.0,2023-08-11,2024-03-11,2024-03-13,2024-05-11
302,1,YES,0.7,0.7324939402608522,0.26750605973914776,0.7324939402608522,1.45,1.4965753424657535,0.6681922196796338,0.06430172058121841,1,4.5,4.965753424657535,10.0,2023-08-11,2024-03-11,2024-03-13,2024-05-11
322,1,YES,0.7,0.7368651139105699,0.26313488608943014,0.7368651139105699,1.64,1.6978723404255323,0.5889724310776941,0.1478926828328757,0,-10.0,-10.0,10.0,2023-08-11,2024-03-11,2024-03-13,2024-05-11
330,1,YES,0.7,0.7870103355870859,0.21298966441291411,0.7870103355870859,1.8,1.861244019138756,0.5372750642673522,0.24973527131973372,0,-10.0,-10.0,10.0,2023-08-11,2024-03-11,2024-03-13,2024-05-11
339,1,YES,0.7,0.8144896035501157,0.18551039644988432,0.8144896035501157,1.42,1.4686468646864685,0.6808988764044944,0.13359072714562126,1,4.199999999999999,4.686468646864686,10.0,2023-08-11,2024-03-11,2024-03-13,2024-05-11
346,1,YES,0.7,0.7059752887590854,0.29402471124091456,0.7059752887590854,1.31,1.3559782608695652,0.7374749498997997,-0.03149966114071423,0,-10.0,-10.0,10.0,2023-08-11,2024-03-11,2024-03-13,2024-05-11
278,1,YES,0.75,0.7893320462195447,0.21066795378045533,0.7893320462195447,1.53,1.586206896551724,0.6304347826086957,0.158897263610849,1,5.300000000000001,5.86206896551724,10.0,2023-08-11,2024-03-11,2024-03-13,2024-05-11
281,1,YES,0.75,0.8525775058873312,0.14742249411266883,0.8525775058873312,1.46,1.508710801393728,0.6628175519630486,0.18975995392428258,0,-10.0,-10.0,10.0,2023-08-11,2024-03-11,2024-03-13,2024-05-11
286,1,YES,0.75,0.7946371001177125,0.2053628998822875,0.7946371001177125,1.8,1.8695652173913044,0.5348837209302325,0.25975337918748,1,8.0,8.695652173913045,10.0,2023-08-11,2024-03-11,2024-03-13,2024-05-11
330,1,YES,0.75,0.7870103355870859,0.21298966441291411,0.7870103355870859,1.8,1.861244019138756,0.5372750642673522,0.24973527131973372,0,-10.0,-10.0,10.0,2023-08-11,2024-03-11,2024-03-13,2024-05-11
339,1,YES,0.75,0.8144896035501157,0.18551039644988432,0.8144896035501157,1.42,1.4686468646864685,0.6808988764044944,0.13359072714562126,1,4.199999999999999,4.686468646864686,10.0,2023-08-11,2024-03-11,2024-03-13,2024-05-11
284,1,NO,0.5,0.46594146555215904,0.534058534447841,0.534058534447841,2.44,2.525,0.39603960396039606,0.13801893048744496,0,-10.0,-10.0,10.0,2023-08-11,2024-03-11,2024-03-13,2024-05-11
285,1,NO,0.5,0.3850889297431401,0.6149110702568599,0.6149110702568599,2.55,2.64516129032258,0.37804878048780494,0.23686228976905493,0,-10.0,-10.0,10.0,2023-08-11,2024-03-11,2024-03-13,2024-05-11
290,1,NO,0.5,0.4290696910509897,0.5709303089490103,0.5709303089490103,3.05,3.1478873239436616,0.31767337807606266,0.25325693087294765,0,-10.0,-10.0,10.0,2023-08-11,2024-03-11,2024-03-13,2024-05-11
291,1,NO,0.5,0.34098725151595505,0.6590127484840449,0.6590127484840449,2.63,2.707792207792208,0.36930455635491605,0.28970819212912885,0,-10.0,-10.0,10.0,2023-08-11,2024-03-11,2024-03-13,2024-05-11
292,1,NO,0.5,0.30892770137463244,0.6910722986253676,0.6910722986253676,2.16,2.2342857142857144,0.4475703324808184,0.24350196614454916,1,11.600000000000001,12.342857142857145,10.0,2023-08-11,2024-03-11,2024-03-13,2024-05-11
294,1,NO,0.5,0.4380431760583277,0.5619568239416723,0.5619568239416723,2.24,2.309941520467836,0.4329113924050633,0.12904543153660902,0,-10.0,-10.0,10.0,2023-08-11,2024-03-11,2024-03-13,2024-05-11
297,1,NO,0.5,0.4780280449848197,0.5219719550151802,0.5219719550151802,2.93,3.020689655172414,0.33105022831050224,0.190921726704678,0,-10.0,-10.0,10.0,2023-08-11,2024-03-11,2024-03-13,2024-05-11
298,1,NO,0.5,0.16128420361399634,0.8387157963860037,0.8387157963860037,1.8,1.8695652173913044,0.5348837209302325,0.3038320754557712,1,8.0,8.695652173913045,10.0,2023-08-11,2024-03-11,2024-03-13,2024-05-11
299,1,NO,0.5,0.29552133210128106,0.7044786678987189,0.7044786678987189,2.78,2.8783783783783776,0.34741784037558693,0.357060827523132,1,17.799999999999997,18.783783783783775,10.0,2023-08-11,2024-03-11,2024-03-13,2024-05-11
303,1,NO,0.5,0.2582371369490532,0.7417628630509467,0.7417628630509467,2.65,2.7434210526315783,0.36450839328537177,0.377254469765575,0,-10.0,-10.0,10.0,2023-08-11,2024-03-11,2024-03-13,2024-05-11
306,1,NO,0.5,0.22468548307615943,0.7753145169238406,0.7753145169238406,2.23,2.3040935672514617,0.434010152284264,0.3413043646395766,1,12.3,13.040935672514617,10.0,2023-08-11,2024-03-11,2024-03-13,2024-05-11
308,1,NO,0.5,0.4447913655326257,0.5552086344673743,0.5552086344673743,2.68,2.774834437086093,0.360381861575179,0.19482677289219535,1,16.8,17.748344370860927,10.0,2023-08-11,2024-03-11,2024-03-13,2024-05-11
309,1,NO,0.5,0.3975274481664427,0.6024725518335573,0.6024725518335573,2.09,2.161111111111111,0.46272493573264784,0.13974761610090947,1,10.899999999999999,11.61111111111111,10.0,2023-08-11,2024-03-11,2024-03-13,2024-05-11
310,1,NO,0.5,0.4905894668299147,0.5094105331700853,0.5094105331700853,3.12,3.2285714285714286,0.30973451327433627,0.19967601989574907,0,-10.0,-10.0,10.0,2023-08-11,2024-03-11,2024-03-13,2024-05-11
314,1,NO,0.5,0.4725076704890405,0.5274923295109595,0.5274923295109595,2.56,2.641025641025641,0.3786407766990291,0.14885155281193035,0,-10.0,-10.0,10.0,2023-08-11,2024-03-11,2024-03-13,2024-05-11
315,1,NO,0.5,0.39419105891124584,0.6058089410887542,0.6058089410887542,1.81,1.8829268292682926,0.5310880829015544,0.07472085818719976,0,-10.0,-10.0,10.0,2023-08-11,2024-03-11,2024-03-13,2024-05-11
324,1,NO,0.5,0.42638275320023616,0.5736172467997638,0.5736172467997638,2.56,2.6516129032258062,0.3771289537712896,0.1964882930284742,0,-10.0,-10.0,10.0,2023-08-11,2024-03-11,2024-03-13,2024-05-11
325,1,NO,0.5,0.09358470204303025,0.9064152979569697,0.9064152979569697,1.79,1.8523809523809525,0.5398457583547558,0.36656953960221395,1,7.9,8.523809523809526,10.0,2023-08-11,2024-03-11,2024-03-13,2024-05-11
329,1,NO,0.5,0.34809048293292266,0.6519095170670773,0.6519095170670773,2.63,2.7189542483660127,0.36778846153846156,0.2841210555286158,0,-10.0,-10.0,10.0,2023-08-11,2024-03-11,2024-03-13,2024-05-11
331,1,NO,0.5,0.3683921219796725,0.6316078780203275,0.6316078780203275,2.66,2.7500000000000004,0.3636363636363636,0.2679715143839639,1,16.6,17.500000000000004,10.0,2023-08-11,2024-03-11,2024-03-13,2024-05-11
335,1,NO,0.5,0.34346402276266247,0.6565359772373376,0.6565359772373376,2.18,2.2528735632183907,0.44387755102040816,0.21265842621692943,1,11.8,12.528735632183906,10.0,2023-08-11,2024-03-11,2024-03-13,2024-05-11
336,1,NO,0.5,0.33757540661766666,0.6624245933823334,0.6624245933823334,2.19,2.258620689655172,0.4427480916030535,0.2196765017792799,1,11.899999999999999,12.586206896551722,10.0,2023-08-11,2024-03-11,2024-03-13,2024-05-11
341,1,NO,0.5,0.41593433925751583,0.5840656607424841,0.5840656607424841,2.77,2.8590604026845643,0.3497652582159624,0.23430040252652173,0,-10.0,-10.0,10.0,2023-08-11,2024-03-11,2024-03-13,2024-05-11
342,1,NO,0.5,0.3127743240571921,0.6872256759428079,0.6872256759428079,2.47,2.54375,0.3931203931203931,0.2941052828224148,0,-10.0,-10.0,10.0,2023-08-11,2024-03-11,2024-03-13,2024-05-11
347,1,NO,0.5,0.4209563470158174,0.5790436529841826,0.5790436529841826,2.48,2.5597484276729556,0.39066339066339073,0.18838026232079186,0,-10.0,-10.0,10.0,2023-08-11,2024-03-11,2024-03-13,2024-05-11
350,1,NO,0.5,0.3374512851353711,0.662548714864629,0.662548714864629,2.67,2.7565789473684212,0.3627684964200477,0.29978021844458125,1,16.7,17.565789473684212,10.0,2023-08-11,2024-03-11,2024-03-13,2024-05-11
351,1,NO,0.5,0.3561625011035646,0.6438374988964354,0.6438374988964354,2.13,2.1966292134831464,0.45524296675191805,0.18859453214451732,1,11.299999999999999,11.966292134831464,10.0,2023-08-11,2024-03-11,2024-03-13,2024-05-11
352,1,NO,0.5,0.2882970407085622,0.7117029592914378,0.7117029592914378,1.75,1.813953488372093,0.5512820512820513,0.16042090800938646,0,-10.0,-10.0,10.0,2023-08-11,2024-03-11,2024-03-13,2024-05-11
357,1,NO,0.5,0.456125344686627,0.543874655313373,0.543874655313373,2.92,3.027777777777778,0.33027522935779813,0.21359942595557485,0,-10.0,-10.0,10.0,2023-08-11,2024-03-11,2024-03-13,2024-05-11
358,1,NO,0.5,0.262348237194081,0.7376517628059189,0.7376517628059189,3.11,3.2214285714285715,0.31042128603104213,0.4272304767748768,0,-10.0,-10.0,10.0,2023-08-11,2024-03-11,2024-03-13,2024-05-11
360,1,NO,0.5,0.10869499279459323,0.8913050072054067,0.8913050072054067,2.24,2.325443786982249,0.43002544529262077,0.46127956191278596,1,12.400000000000002,13.25443786982249,10.0,2023-08-11,2024-03-11,2024-03-13,2024-05-11
362,1,NO,0.5,0.32246984001896356,0.6775301599810364,0.6775301599810364,3.13,3.235714285714286,0.30905077262693154,0.36847938735410485,0,-10.0,-10.0,10.0,2023-08-11,2024-03-11,2024-03-13,2024-05-11
285,1,NO,0.55,0.3850889297431401,0.6149110702568599,0.6149110702568599,2.55,2.64516129032258,0.37804878048780494,0.23686228976905493,0,-10.0,-10.0,10.0,2023-08-11,2024-03-11,2024-03-13,2024-05-11
290,1,NO,0.55,0.4290696910509897,0.5709303089490103,0.5709303089490103,3.05,3.1478873239436616,0.31767337807606266,0.25325693087294765,0,-10.0,-10.0,10.0,2023-08-11,2024-03-11,2024-03-13,2024-05-11
291,1,NO,0.55,0.34098725151595505,0.6590127484840449,0.6590127484840449,2.63,2.707792207792208,0.36930455635491605,0.28970819212912885,0,-10.0,-10.0,10.0,2023-08-11,2024-03-11,2024-03-13,2024-05-11
292,1,NO,0.55,0.30892770137463244,0.6910722986253676,0.6910722986253676,2.16,2.2342857142857144,0.4475703324808184,0.24350196614454916,1,11.600000000000001,12.342857142857145,10.0,2023-08-11,2024-03-11,2024-03-13,2024-05-11
294,1,NO,0.55,0.4380431760583277,0.5619568239416723,0.5619568239416723,2.24,2.309941520467836,0.4329113924050633,0.12904543153660902,0,-10.0,-10.0,10.0,2023-08-11,2024-03-11,2024-03-13,2024-05-11
298,1,NO,0.55,0.16128420361399634,0.8387157963860037,0.8387157963860037,1.8,1.8695652173913044,0.5348837209302325,0.3038320754557712,1,8.0,8.695652173913045,10.0,2023-08-11,2024-03-11,2024-03-13,2024-05-11
