model,fold,fixture_id,date,home,away,btts_actual,btts_prob,btts_yes_odds,btts_no_odds,yes_edge,no_edge,vig,yes_edge_raw,no_edge_raw
logistic_tuned,1,1035451,2024-03-09,manutd,everton,0,0.6162220669042713,1.65,2.34,0.02975590149073748,-0.029755901490737424,0.033411033411033575,0.010161460843665204,-0.04357249425469867
logistic_tuned,1,1035444,2024-03-09,bournemouth,sheffutd,1,0.6079595583564266,,,,,,,
logistic_tuned,1,1035453,2024-03-09,wolves,fulham,1,0.6159500424011447,1.7,2.24,0.04742212361941878,-0.04742212361941883,0.034663865546218364,0.027714748283497626,-0.0623786138297161
logistic_tuned,1,1035449,2024-03-09,crystalpalace,luton,1,0.6057711071930171,,,,,,,
logistic_tuned,1,1035445,2024-03-09,arsenal,brentford,1,0.5874518871488923,2.02,1.84,0.11076794932505807,-0.11076794932505807,0.038527765820060234,0.09240238219839725,-0.13093014801845748
logistic_tuned,1,1035446,2024-03-10,astonvilla,tottenham,0,0.6432881113735471,,,,,,,
logistic_tuned,1,1035452,2024-03-10,westham,burnley,1,0.6104047352324914,1.78,2.12,0.06681499164274773,-0.06681499164274779,0.03349586601653587,0.04860698242350259,-0.08210284844003851
logistic_tuned,1,1035447,2024-03-10,brighton,nottmforest,0,0.6425226067503708,,,,,,,
logistic_tuned,1,1035450,2024-03-10,liverpool,mancity,1,0.6133565228671259,1.45,2.89,-0.052542094644394854,0.052542094644394854,0.03567593365946786,-0.07629864954666721,0.040622715887199345
logistic_tuned,1,1035448,2024-03-11,chelsea,newcastle,1,0.6426871425315129,1.46,2.88,-0.02090732751457003,0.02090732751457003,0.03215372907153724,-0.0422443643178021,0.010090635246264856
logistic_tuned,1,1035334,2024-03-13,bournemouth,luton,1,0.6340944161293687,1.53,2.61,0.003659633520673,-0.0036596335206730557,0.03673653369393737,-0.0195003551124614,-0.01723617858147597
logistic_tuned,1,1035460,2024-03-16,luton,nottmforest,1,0.6405239478994778,,,,,,,
logistic_tuned,1,1035459,2024-03-16,fulham,tottenham,0,0.6184860846024813,1.46,2.87,-0.044331467360567256,0.044331467360567145,0.03336356259844386,-0.0664454222468337,0.03308185964838978
logistic_tuned,1,1035456,2024-03-16,burnley,brentford,1,0.630535293342475,1.63,2.37,0.03803529334247502,-0.03803529334247502,0.03543786078537958,0.01703836082713761,-0.05247622161251719
logistic_tuned,1,1035462,2024-03-17,westham,astonvilla,1,0.6087257394040414,,,,,,,
logistic_tuned,1,1035470,2024-03-30,newcastle,westham,1,0.6284059391444646,1.51,2.69,-0.01207025133172579,0.012070251331725845,0.03399886752504999,-0.03384571648467449,-0.00015315104037544325
logistic_tuned,1,1035464,2024-03-30,bournemouth,everton,1,0.6127969739604355,1.6,2.44,0.00883657792083159,-0.00883657792083159,0.0348360655737705,-0.012203026039564469,-0.022633039534206034
logistic_tuned,1,1035473,2024-03-30,tottenham,luton,1,0.6572692615460298,1.55,2.55,0.03531804203383471,-0.03531804203383476,0.03731815306767872,0.012107971223449199,-0.049426124291127915
logistic_tuned,1,1035467,2024-03-30,chelsea,burnley,1,0.6312808807678596,1.8,2.07,0.09639715983762709,-0.09639715983762698,0.038647342995169254,0.07572532521230402,-0.11437266820747316
logistic_tuned,1,1035472,2024-03-30,sheffutd,fulham,1,0.6073104931027465,,,,,,,
logistic_tuned,1,1035471,2024-03-30,nottmforest,crystalpalace,1,0.6242545400210701,,,,,,,
logistic_tuned,1,1035465,2024-03-30,astonvilla,wolves,0,0.6558960567007331,,,,,,,
logistic_tuned,1,1035466,2024-03-30,brentford,manutd,1,0.6249264607234533,1.42,3.05,-0.05740016120048408,0.05740016120048408,0.03209420457169254,-0.07929889138922286,0.04720468681753032
logistic_tuned,1,1035468,2024-03-31,liverpool,brighton,1,0.6171327231589571,1.54,2.63,-0.013562720486126834,0.013562720486126889,0.029578786232778764,-0.03221792619169228,0.0026391399589136277
logistic_tuned,1,1035469,2024-03-31,mancity,arsenal,0,0.5831409075502464,1.75,2.16,0.030711240031064846,-0.030711240031064735,0.03439153439153442,0.011712336121674993,-0.0461038705132093
logistic_tuned,1,1035479,2024-04-02,westham,tottenham,1,0.6083506816218607,1.45,2.93,-0.060599090067637085,0.060599090067637085,0.03095210074143817,-0.08130449079193247,0.0503523900504943
logistic_tuned,1,1035478,2024-04-02,nottmforest,fulham,1,0.6246388653396767,,,,,,,
logistic_tuned,1,1035481,2024-04-02,newcastle,everton,1,0.6217894507628484,1.61,2.43,0.020304302247996953,-0.020304302247996897,0.03264064616721618,0.0006714383404882174,-0.03331208450770434
logistic_tuned,1,1035477,2024-04-02,burnley,wolves,1,0.6290697950512445,1.71,2.24,0.06198118745630776,-0.06198118745630776,0.031223893065998265,0.04427447341381763,-0.07549836647981589
logistic_tuned,1,1035474,2024-04-02,bournemouth,crystalpalace,0,0.610220979473995,,,,,,,
logistic_tuned,1,1035475,2024-04-03,arsenal,luton,0,0.6336478392043553,2.07,1.8,0.16853156013458792,-0.1685315601345878,0.038647342995169254,0.15055605176474174,-0.18920339475991088
logistic_tuned,1,1035476,2024-04-03,brentford,brighton,0,0.6215183909865567,1.48,2.78,-0.031063768637856426,0.03106376863785637,0.03538790589150298,-0.054157284689118956,0.01876937879761592
logistic_tuned,1,1035483,2024-04-03,mancity,astonvilla,1,0.6273433173158104,,,,,,,
logistic_tuned,1,1035482,2024-04-04,liverpool,sheffutd,1,0.6195417250699325,,,,,,,
logistic_tuned,1,1035480,2024-04-04,chelsea,manutd,1,0.6370373608487485,1.45,2.92,-0.031154858830885312,0.031154858830885424,0.03212092583845072,-0.052617811565044637,0.020496885726593972
logistic_tuned,1,1035486,2024-04-06,crystalpalace,mancity,1,0.6089801766062657,,,,,,,
logistic_tuned,1,1035488,2024-04-06,fulham,newcastle,0,0.6078852357525757,1.51,2.68,-0.03173290267224538,0.03173290267224532,0.035385983987348046,-0.05436641987656343,0.018980435889215386
logistic_tuned,1,1035487,2024-04-06,everton,burnley,0,0.6259925707346972,1.71,2.23,0.060002723018961146,-0.060002723018961146,0.03322581491096943,0.041197249097270294,-0.07442306400823978
logistic_tuned,1,1035485,2024-04-06,brighton,arsenal,0,0.6415999415143279,1.8,2.09,0.1043248772469757,-0.1043248772469757,0.034024455077086735,0.08604438595877228,-0.12006884103585902
logistic_tuned,1,1035484,2024-04-06,astonvilla,brentford,1,0.6365058727660724,,,,,,,
logistic_tuned,1,1035489,2024-04-06,luton,bournemouth,1,0.635845945201477,1.52,2.65,0.00035433848684862657,-0.0003543384868487376,0.03525322740814296,-0.02204879164062834,-0.013204435767514733
logistic_tuned,1,1035493,2024-04-06,wolves,westham,1,0.6242939966618457,1.67,2.31,0.043891986611594436,-0.043891986611594436,0.03170282811001379,0.02549160145226481,-0.057194429562278604
logistic_tuned,1,1035490,2024-04-07,manutd,liverpool,1,0.6362759486965723,1.4,3.12,-0.053989538029091455,0.0539895380290914,0.034798534798534675,-0.07800976558914197,0.04321123079060718
logistic_tuned,1,1035491,2024-04-07,sheffutd,chelsea,1,0.5999743649562047,,,,,,,
logistic_tuned,1,1035492,2024-04-07,tottenham,nottmforest,1,0.6602684747055221,,,,,,,
logistic_tuned,1,1035501,2024-04-13,newcastle,tottenham,0,0.6418673306464047,1.34,3.48,-0.0801243705984086,0.0801243705984086,0.033624978555498286,-0.10440132607001318,0.07077634751451489
logistic_tuned,1,1035497,2024-04-13,burnley,brighton,1,0.6340962739329109,1.56,2.56,0.012737050631940083,-0.012737050631940028,0.03165064102564097,-0.0069293670927300655,-0.024721273932910903
logistic_tuned,1,1035500,2024-04-13,mancity,luton,1,0.6116840060726527,2.05,1.81,0.14277208897420712,-0.14277208897420712,0.04029106589408449,0.12387912802387219,-0.16417019391795662
logistic_tuned,1,1035496,2024-04-13,brentford,sheffutd,0,0.6120995164612257,,,,,,,
logistic_tuned,1,1035502,2024-04-13,nottmforest,wolves,1,0.6353124372610444,,,,,,,
logistic_tuned,1,1035494,2024-04-13,bournemouth,manutd,1,0.6255395534193939,1.39,3.17,-0.0696358851770974,0.06963588517709729,0.03488187368086604,-0.09388490701226082,0.05900303333139473
logistic_tuned,1,1035499,2024-04-14,liverpool,crystalpalace,0,0.6088343215367811,,,,,,,
logistic_tuned,1,1035503,2024-04-14,westham,fulham,0,0.5992335301456408,1.55,2.58,-0.025463806416102575,0.025463806416102464,0.03275818954738674,-0.04592776017693978,0.013169570629552985
logistic_tuned,1,1035495,2024-04-14,arsenal,astonvilla,0,0.6447926409708448,,,,,,,
logistic_tuned,1,1035498,2024-04-15,chelsea,everton,0,0.609806932509268,1.64,2.35,0.020834501431573837,-0.020834501431573726,0.03528801245459268,5.083494829238866e-05,-0.03533884740288501
logistic_tuned,1,1035511,2024-04-20,sheffutd,burnley,1,0.611206669418736,,,,,,,
logistic_tuned,1,1035509,2024-04-20,luton,brentford,1,0.6375074917435442,1.55,2.56,0.014636445514833674,-0.014636445514833729,0.035786290322580516,-0.007653798579036475,-0.028132491743544152
logistic_tuned,1,1035513,2024-04-20,wolves,arsenal,0,0.6268220594081712,2.1,1.79,0.16666781776292694,-0.16666781776292694,0.0348496940675711,0.150631583217695,-0.1854812772852661
logistic_tuned,1,1035507,2024-04-21,everton,nottmforest,0,0.6236882206079647,,,,,,,
logistic_tuned,1,1035506,2024-04-21,crystalpalace,westham,1,0.6260714534966393,,,,,,,
logistic_tuned,1,1035504,2024-04-21,astonvilla,bournemouth,1,0.6328127945641148,,,,,,,
logistic_tuned,1,1035508,2024-04-21,fulham,liverpool,1,0.6189283164277424,1.53,2.63,-0.01328322203379606,0.01328322203379606,0.03382290812395938,-0.0346664548140877,0.0008435466901283162
logistic_tuned,1,1035454,2024-04-23,arsenal,chelsea,0,0.6150985329153705,1.8,2.09,0.07782346864801837,-0.07782346864801837,0.034024455077086735,0.05954297735981495,-0.09356743243690169
logistic_tuned,1,1035463,2024-04-24,wolves,bournemouth,0,0.6413187614864919,1.52,2.66,0.004955125122855564,-0.004955125122855508,0.03383458646616555,-0.016575975355613393,-0.017258611110552047
logistic_tuned,1,1035461,2024-04-24,manutd,sheffutd,1,0.6202751756228573,,,,,,,
logistic_tuned,1,1035458,2024-04-24,everton,liverpool,0,0.6208439576378171,1.76,2.15,0.07097183487566872,-0.07097183487566872,0.03329809725158572,0.052662139455998846,-0.08596023670758451
logistic_tuned,1,1035457,2024-04-24,crystalpalace,newcastle,0,0.6100147345850322,,,,,,,
logistic_tuned,1,1035455,2024-04-25,brighton,mancity,0,0.6397812279838708,1.74,2.18,0.08365877900427898,-0.08365877900427904,0.03342824000843603,0.06506858430570994,-0.09849682431414603
logistic_tuned,1,1035522,2024-04-27,westham,liverpool,1,0.6200094907869526,1.49,2.77,-0.03022525099708495,0.030225250997085062,0.03215176992222535,-0.05113144881036291,0.018979678888137674
logistic_tuned,1,1035523,2024-04-27,wolves,luton,1,0.6493593856405515,1.6,2.47,0.042479778760944664,-0.04247977876094461,0.029858299595141746,0.024359385640551512,-0.0542176852356932
logistic_tuned,1,1035517,2024-04-27,fulham,crystalpalace,1,0.5921432626793603,,,,,,,
logistic_tuned,1,1035515,2024-04-27,astonvilla,chelsea,1,0.625434325261438,,,,,,,
logistic_tuned,1,1035519,2024-04-27,newcastle,sheffutd,1,0.6234058370300989,,,,,,,
logistic_tuned,1,1035516,2024-04-27,everton,brentford,0,0.5970007614251294,1.74,2.19,0.03974885302818276,-0.03974885302818287,0.031333648244370904,0.022288117746968483,-0.05362176599133944
logistic_tuned,1,1035518,2024-04-27,manutd,burnley,1,0.635137777694356,1.42,3.03,-0.04576109871013845,0.04576109871013839,0.034258355413006036,-0.06908757441832014,0.034829219005313994
logistic_tuned,1,1035514,2024-04-28,bournemouth,brighton,0,0.6292832510691888,1.41,3.09,-0.05738341559747784,0.05738341559747784,0.0328444536252841,-0.07993660708683958,0.047092153461555486
logistic_tuned,1,1035521,2024-04-28,tottenham,arsenal,1,0.6473598096353859,1.49,2.75,-0.0012250960249915455,0.00122509602499149,0.03477730323367911,-0.023781129961929603,-0.01099617327174951
logistic_tuned,1,1035520,2024-04-28,nottmforest,mancity,0,0.6098618675160777,,,,,,,
logistic_tuned,1,1035428,2024-05-02,chelsea,tottenham,0,0.6530991784776591,1.31,3.68,-0.08437577142214048,0.08437577142214053,0.03509790906073684,-0.11025960014829506,0.07516169108755832
logistic_tuned,1,1035531,2024-05-03,luton,everton,1,0.6253571100333518,1.59,2.48,0.016020500696742435,-0.016020500696742546,0.03215662406167574,-0.0035737075767110493,-0.02858291648496475
logistic_tuned,1,1035524,2024-05-04,arsenal,bournemouth,0,0.5958170097871228,1.78,2.13,0.05105997653904104,-0.05105997653904093,0.03128132088410629,0.034019256978134016,-0.0653005778622402
logistic_tuned,1,1035525,2024-05-04,brentford,fulham,0,0.6306139351543565,1.52,2.67,-0.006617568425595799,0.006617568425595799,0.032426572048097846,-0.027280801687748824,-0.005145770360349022
logistic_tuned,1,1035532,2024-05-04,mancity,wolves,1,0.6009520596410256,2.15,1.75,0.15223411092307687,-0.15223411092307693,0.03654485049833878,0.13583578057125817,-0.172380631069597
logistic_tuned,1,1035533,2024-05-04,sheffutd,nottmforest,1,0.5977079530848631,,,,,,,
logistic_tuned,1,1035527,2024-05-04,burnley,newcastle,1,0.6225690451572059,1.42,3.04,-0.05904530461857893,0.05904530461857882,0.03317272053372866,-0.08165630695547021,0.04848358642174144
logistic_tuned,1,1035528,2024-05-05,chelsea,westham,0,0.6483235821439024,1.47,2.81,-0.008218473930863945,0.008218473930863945,0.03614399496453391,-0.031948526699634994,-0.004195468264898861
